T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2018-2019

"YEAR","REGION","COUNTY NAME","GENDER","GRADE","ENROLLMENT"
"2018-2019",19,"EL PASO COUNTY","FEMALE","Grade 4",6197
"2018-2019",19,"EL PASO COUNTY","MALE","Grade 4",6389
"2018-2019",19,"EL PASO COUNTY","FEMALE","Grade 5",6457
"2018-2019",19,"EL PASO COUNTY","MALE","Grade 5",6609
"2018-2019",19,"EL PASO COUNTY","FEMALE","Grade 6",6294
"2018-2019",19,"EL PASO COUNTY","MALE","Grade 6",6769
"2018-2019",19,"EL PASO COUNTY","FEMALE","Grade 7",6448
"2018-2019",19,"EL PASO COUNTY","MALE","Grade 7",6751
"2018-2019",19,"EL PASO COUNTY","FEMALE","Grade 8",6468
"2018-2019",19,"EL PASO COUNTY","MALE","Grade 8",6808
"2018-2019",19,"EL PASO COUNTY","FEMALE","Grade 9",7282
"2018-2019",19,"EL PASO COUNTY","MALE","Grade 9",8141
"2018-2019",19,"EL PASO COUNTY","FEMALE","Grade 10",6881
"2018-2019",19,"EL PASO COUNTY","MALE","Grade 10",7114
"2018-2019",19,"EL PASO COUNTY","FEMALE","Grade 11",6483
"2018-2019",19,"EL PASO COUNTY","MALE","Grade 11",6564
"2018-2019",19,"EL PASO COUNTY","FEMALE","Grade 12",6433
"2018-2019",19,"EL PASO COUNTY","MALE","Grade 12",6518
"2018-2019",10,"ELLIS COUNTY","FEMALE","Early Education",40
"2018-2019",10,"ELLIS COUNTY","MALE","Early Education",95
"2018-2019",10,"ELLIS COUNTY","FEMALE","Pre-kindergarten",685
"2018-2019",10,"ELLIS COUNTY","MALE","Pre-kindergarten",669
"2018-2019",10,"ELLIS COUNTY","FEMALE","Kindergarten",1293
"2018-2019",10,"ELLIS COUNTY","MALE","Kindergarten",1336
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 1",1327
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 1",1354
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 2",1230
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 2",1362
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 3",1374
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 3",1508
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 4",1371
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 4",1505
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 5",1510
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 5",1593
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 6",1569
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 6",1602
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 7",1488
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 7",1562
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 8",1551
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 8",1526
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 9",1541
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 9",1655
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 10",1415
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 10",1636
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 11",1310
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 11",1469
"2018-2019",10,"ELLIS COUNTY","FEMALE","Grade 12",1283
"2018-2019",10,"ELLIS COUNTY","MALE","Grade 12",1203
"2018-2019",11,"ERATH COUNTY","FEMALE","Early Education",11
"2018-2019",11,"ERATH COUNTY","MALE","Early Education",16
"2018-2019",11,"ERATH COUNTY","FEMALE","Pre-kindergarten",148
"2018-2019",11,"ERATH COUNTY","MALE","Pre-kindergarten",151
"2018-2019",11,"ERATH COUNTY","FEMALE","Kindergarten",228
"2018-2019",11,"ERATH COUNTY","MALE","Kindergarten",229
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 1",212
"2018-2019",11,"ERATH COUNTY","MALE","Grade 1",217
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 2",212
"2018-2019",11,"ERATH COUNTY","MALE","Grade 2",241
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 3",202
"2018-2019",11,"ERATH COUNTY","MALE","Grade 3",217
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 4",219
"2018-2019",11,"ERATH COUNTY","MALE","Grade 4",223
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 5",217
"2018-2019",11,"ERATH COUNTY","MALE","Grade 5",229
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 6",230
"2018-2019",11,"ERATH COUNTY","MALE","Grade 6",248
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 7",254
"2018-2019",11,"ERATH COUNTY","MALE","Grade 7",246
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 8",209
"2018-2019",11,"ERATH COUNTY","MALE","Grade 8",227
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 9",948
"2018-2019",11,"ERATH COUNTY","MALE","Grade 9",931
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 10",960
"2018-2019",11,"ERATH COUNTY","MALE","Grade 10",874
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 11",971
"2018-2019",11,"ERATH COUNTY","MALE","Grade 11",779
"2018-2019",11,"ERATH COUNTY","FEMALE","Grade 12",999
"2018-2019",11,"ERATH COUNTY","MALE","Grade 12",742
"2018-2019",12,"FALLS COUNTY","FEMALE","Early Education",-999
"2018-2019",12,"FALLS COUNTY","MALE","Early Education",-999
"2018-2019",12,"FALLS COUNTY","FEMALE","Pre-kindergarten",76
"2018-2019",12,"FALLS COUNTY","MALE","Pre-kindergarten",84
"2018-2019",12,"FALLS COUNTY","FEMALE","Kindergarten",75
"2018-2019",12,"FALLS COUNTY","MALE","Kindergarten",79
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 1",104
"2018-2019",12,"FALLS COUNTY","MALE","Grade 1",96
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 2",72
"2018-2019",12,"FALLS COUNTY","MALE","Grade 2",81
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 3",90
"2018-2019",12,"FALLS COUNTY","MALE","Grade 3",75
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 4",74
"2018-2019",12,"FALLS COUNTY","MALE","Grade 4",83
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 5",69
"2018-2019",12,"FALLS COUNTY","MALE","Grade 5",91
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 6",89
"2018-2019",12,"FALLS COUNTY","MALE","Grade 6",85
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 7",76
"2018-2019",12,"FALLS COUNTY","MALE","Grade 7",100
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 8",-999
"2018-2019",12,"FALLS COUNTY","MALE","Grade 8",-999
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 9",77
"2018-2019",12,"FALLS COUNTY","MALE","Grade 9",94
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 10",66
"2018-2019",12,"FALLS COUNTY","MALE","Grade 10",86
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 11",64
"2018-2019",12,"FALLS COUNTY","MALE","Grade 11",77
"2018-2019",12,"FALLS COUNTY","FEMALE","Grade 12",-999
"2018-2019",12,"FALLS COUNTY","MALE","Grade 12",-999
"2018-2019",10,"FANNIN COUNTY","MALE","Early Education",-999
"2018-2019",10,"FANNIN COUNTY","FEMALE","Pre-kindergarten",159
"2018-2019",10,"FANNIN COUNTY","MALE","Pre-kindergarten",201
"2018-2019",10,"FANNIN COUNTY","FEMALE","Kindergarten",-999
"2018-2019",10,"FANNIN COUNTY","MALE","Kindergarten",-999
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 1",176
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 1",211
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 2",172
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 2",209
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 3",196
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 3",195
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 4",175
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 4",198
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 5",204
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 5",232
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 6",201
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 6",206
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 7",204
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 7",207
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 8",203
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 8",235
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 9",206
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 9",205
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 10",198
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 10",195
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 11",190
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 11",194
"2018-2019",10,"FANNIN COUNTY","FEMALE","Grade 12",186
"2018-2019",10,"FANNIN COUNTY","MALE","Grade 12",198
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Early Education",-999
"2018-2019",13,"FAYETTE COUNTY","MALE","Early Education",-999
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",13,"FAYETTE COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Kindergarten",122
"2018-2019",13,"FAYETTE COUNTY","MALE","Kindergarten",118
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 1",113
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 1",123
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 2",138
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 2",131
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 3",122
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 3",140
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 4",138
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 4",145
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 5",139
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 5",122
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 6",139
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 6",158
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 7",141
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 7",150
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 8",131
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 8",167
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 9",161
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 9",149
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 10",143
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 10",144
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 11",158
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 11",133
"2018-2019",13,"FAYETTE COUNTY","FEMALE","Grade 12",134
"2018-2019",13,"FAYETTE COUNTY","MALE","Grade 12",139
"2018-2019",14,"FISHER COUNTY","FEMALE","Early Education",-999
"2018-2019",14,"FISHER COUNTY","MALE","Early Education",-999
"2018-2019",14,"FISHER COUNTY","FEMALE","Pre-kindergarten",26
"2018-2019",14,"FISHER COUNTY","MALE","Pre-kindergarten",20
"2018-2019",14,"FISHER COUNTY","FEMALE","Kindergarten",25
"2018-2019",14,"FISHER COUNTY","MALE","Kindergarten",17
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 1",19
"2018-2019",14,"FISHER COUNTY","MALE","Grade 1",18
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 2",18
"2018-2019",14,"FISHER COUNTY","MALE","Grade 2",27
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 3",26
"2018-2019",14,"FISHER COUNTY","MALE","Grade 3",20
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 4",21
"2018-2019",14,"FISHER COUNTY","MALE","Grade 4",21
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 5",18
"2018-2019",14,"FISHER COUNTY","MALE","Grade 5",25
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 6",-999
"2018-2019",14,"FISHER COUNTY","MALE","Grade 6",-999
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 7",18
"2018-2019",14,"FISHER COUNTY","MALE","Grade 7",26
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 8",27
"2018-2019",14,"FISHER COUNTY","MALE","Grade 8",21
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 9",-999
"2018-2019",14,"FISHER COUNTY","MALE","Grade 9",-999
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 10",16
"2018-2019",14,"FISHER COUNTY","MALE","Grade 10",16
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 11",24
"2018-2019",14,"FISHER COUNTY","MALE","Grade 11",17
"2018-2019",14,"FISHER COUNTY","FEMALE","Grade 12",19
"2018-2019",14,"FISHER COUNTY","MALE","Grade 12",12
"2018-2019",17,"FLOYD COUNTY","MALE","Early Education",-999
"2018-2019",17,"FLOYD COUNTY","FEMALE","Pre-kindergarten",34
"2018-2019",17,"FLOYD COUNTY","MALE","Pre-kindergarten",36
"2018-2019",17,"FLOYD COUNTY","FEMALE","Kindergarten",39
"2018-2019",17,"FLOYD COUNTY","MALE","Kindergarten",40
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 1",35
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 1",41
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 2",54
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 2",39
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 3",32
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 3",44
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 4",52
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 4",33
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 5",47
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 5",59
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 6",45
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 6",43
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 7",46
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 7",51
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 8",44
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 8",56
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 9",36
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 9",50
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 10",46
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 10",52
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 11",-999
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 11",-999
"2018-2019",17,"FLOYD COUNTY","FEMALE","Grade 12",26
"2018-2019",17,"FLOYD COUNTY","MALE","Grade 12",45
"2018-2019",09,"FOARD COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",09,"FOARD COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",09,"FOARD COUNTY","FEMALE","Kindergarten",8
"2018-2019",09,"FOARD COUNTY","MALE","Kindergarten",4
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 1",-999
"2018-2019",09,"FOARD COUNTY","MALE","Grade 1",-999
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 2",-999
"2018-2019",09,"FOARD COUNTY","MALE","Grade 2",-999
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 3",11
"2018-2019",09,"FOARD COUNTY","MALE","Grade 3",3
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 4",11
"2018-2019",09,"FOARD COUNTY","MALE","Grade 4",4
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 5",7
"2018-2019",09,"FOARD COUNTY","MALE","Grade 5",4
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 6",4
"2018-2019",09,"FOARD COUNTY","MALE","Grade 6",11
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 7",7
"2018-2019",09,"FOARD COUNTY","MALE","Grade 7",11
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 8",9
"2018-2019",09,"FOARD COUNTY","MALE","Grade 8",4
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 9",7
"2018-2019",09,"FOARD COUNTY","MALE","Grade 9",12
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 10",11
"2018-2019",09,"FOARD COUNTY","MALE","Grade 10",6
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 11",13
"2018-2019",09,"FOARD COUNTY","MALE","Grade 11",8
"2018-2019",09,"FOARD COUNTY","FEMALE","Grade 12",5
"2018-2019",09,"FOARD COUNTY","MALE","Grade 12",6
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Early Education",271
"2018-2019",04,"FORT BEND COUNTY","MALE","Early Education",514
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Pre-kindergarten",1250
"2018-2019",04,"FORT BEND COUNTY","MALE","Pre-kindergarten",1256
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Kindergarten",3624
"2018-2019",04,"FORT BEND COUNTY","MALE","Kindergarten",3903
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 1",3843
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 1",4209
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 2",3975
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 2",4268
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 3",4028
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 3",4421
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 4",4372
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 4",4494
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 5",4302
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 5",4639
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 6",4439
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 6",4590
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 7",4304
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 7",4628
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 8",4260
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 8",4734
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 9",4609
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 9",4933
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 10",4544
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 10",4822
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 11",4342
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 11",4571
"2018-2019",04,"FORT BEND COUNTY","FEMALE","Grade 12",4058
"2018-2019",04,"FORT BEND COUNTY","MALE","Grade 12",4214
"2018-2019",08,"FRANKLIN COUNTY","MALE","Early Education",-999
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",08,"FRANKLIN COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Kindergarten",43
"2018-2019",08,"FRANKLIN COUNTY","MALE","Kindergarten",50
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 1",54
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 1",50
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 2",55
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 2",68
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 3",56
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 3",58
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 4",66
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 4",53
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 5",61
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 5",71
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 6",72
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 6",65
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 7",60
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 7",65
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 8",68
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 8",56
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 9",73
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 9",70
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 10",44
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 10",60
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 11",62
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 11",65
"2018-2019",08,"FRANKLIN COUNTY","FEMALE","Grade 12",52
"2018-2019",08,"FRANKLIN COUNTY","MALE","Grade 12",73
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Early Education",-999
"2018-2019",12,"FREESTONE COUNTY","MALE","Early Education",-999
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",12,"FREESTONE COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Kindergarten",131
"2018-2019",12,"FREESTONE COUNTY","MALE","Kindergarten",140
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 1",117
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 1",113
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 2",138
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 2",129
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 3",133
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 3",121
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 4",141
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 4",140
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 5",130
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 5",148
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 6",152
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 6",173
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 7",131
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 7",151
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 8",135
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 8",126
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 9",136
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 9",135
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 10",138
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 10",120
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 11",118
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 11",138
"2018-2019",12,"FREESTONE COUNTY","FEMALE","Grade 12",130
"2018-2019",12,"FREESTONE COUNTY","MALE","Grade 12",133
"2018-2019",20,"FRIO COUNTY","FEMALE","Early Education",-999
"2018-2019",20,"FRIO COUNTY","MALE","Early Education",-999
"2018-2019",20,"FRIO COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",20,"FRIO COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",20,"FRIO COUNTY","FEMALE","Kindergarten",101
"2018-2019",20,"FRIO COUNTY","MALE","Kindergarten",116
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 1",109
"2018-2019",20,"FRIO COUNTY","MALE","Grade 1",107
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 2",116
"2018-2019",20,"FRIO COUNTY","MALE","Grade 2",106
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 3",100
"2018-2019",20,"FRIO COUNTY","MALE","Grade 3",120
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 4",131
"2018-2019",20,"FRIO COUNTY","MALE","Grade 4",119
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 5",113
"2018-2019",20,"FRIO COUNTY","MALE","Grade 5",139
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 6",104
"2018-2019",20,"FRIO COUNTY","MALE","Grade 6",113
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 7",111
"2018-2019",20,"FRIO COUNTY","MALE","Grade 7",115
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 8",130
"2018-2019",20,"FRIO COUNTY","MALE","Grade 8",123
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 9",112
"2018-2019",20,"FRIO COUNTY","MALE","Grade 9",111
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 10",107
"2018-2019",20,"FRIO COUNTY","MALE","Grade 10",118
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 11",102
"2018-2019",20,"FRIO COUNTY","MALE","Grade 11",124
"2018-2019",20,"FRIO COUNTY","FEMALE","Grade 12",118
"2018-2019",20,"FRIO COUNTY","MALE","Grade 12",101
"2018-2019",17,"GAINES COUNTY","FEMALE","Early Education",-999
"2018-2019",17,"GAINES COUNTY","MALE","Early Education",-999
"2018-2019",17,"GAINES COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",17,"GAINES COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",17,"GAINES COUNTY","FEMALE","Kindergarten",130
"2018-2019",17,"GAINES COUNTY","MALE","Kindergarten",129
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 1",120
"2018-2019",17,"GAINES COUNTY","MALE","Grade 1",148
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 2",124
"2018-2019",17,"GAINES COUNTY","MALE","Grade 2",148
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 3",147
"2018-2019",17,"GAINES COUNTY","MALE","Grade 3",145
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 4",138
"2018-2019",17,"GAINES COUNTY","MALE","Grade 4",148
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 5",135
"2018-2019",17,"GAINES COUNTY","MALE","Grade 5",151
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 6",135
"2018-2019",17,"GAINES COUNTY","MALE","Grade 6",145
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 7",141
"2018-2019",17,"GAINES COUNTY","MALE","Grade 7",151
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 8",131
"2018-2019",17,"GAINES COUNTY","MALE","Grade 8",132
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 9",140
"2018-2019",17,"GAINES COUNTY","MALE","Grade 9",154
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 10",138
"2018-2019",17,"GAINES COUNTY","MALE","Grade 10",124
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 11",98
"2018-2019",17,"GAINES COUNTY","MALE","Grade 11",125
"2018-2019",17,"GAINES COUNTY","FEMALE","Grade 12",136
"2018-2019",17,"GAINES COUNTY","MALE","Grade 12",97
