"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","CAMPUS","CAMPUS NAME","GENDER","GRADE GROUP NAME","ENROLLMENT"
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905099,"HOSPITAL/HOMEBOUND","MALE","ELEMENTARY / SECONDARY",45
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905100,"ZAN WESLEY HOLMES JR MIDDLE","FEMALE","MIDDLE SCHOOL",411
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905100,"ZAN WESLEY HOLMES JR MIDDLE","MALE","MIDDLE SCHOOL",444
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905101,"JOHN Q ADAMS EL","FEMALE","ELEMENTARY",365
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905101,"JOHN Q ADAMS EL","MALE","ELEMENTARY",359
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905102,"PREK PARTNERSHIP CENTER","FEMALE","ELEMENTARY",1079
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905102,"PREK PARTNERSHIP CENTER","MALE","ELEMENTARY",1084
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905103,"GABE P ALLEN CHARTER SCHOOL","FEMALE","ELEMENTARY",258
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905103,"GABE P ALLEN CHARTER SCHOOL","MALE","ELEMENTARY",245
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905104,"WILLIAM M ANDERSON EL","FEMALE","ELEMENTARY",347
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905104,"WILLIAM M ANDERSON EL","MALE","ELEMENTARY",331
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905105,"ARCADIA PARK EL","FEMALE","ELEMENTARY",333
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905105,"ARCADIA PARK EL","MALE","ELEMENTARY",367
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905107,"JOSE 'JOE' MAY EL","FEMALE","ELEMENTARY",320
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905107,"JOSE 'JOE' MAY EL","MALE","ELEMENTARY",355
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905108,"BAYLES EL","FEMALE","ELEMENTARY",249
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905108,"BAYLES EL","MALE","ELEMENTARY",242
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905109,"W A BLAIR EL","FEMALE","ELEMENTARY",285
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905109,"W A BLAIR EL","MALE","ELEMENTARY",305
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905110,"ANNIE WEBB BLANTON EL","FEMALE","ELEMENTARY",305
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905110,"ANNIE WEBB BLANTON EL","MALE","ELEMENTARY",352
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905112,"JAMES BOWIE EL","FEMALE","ELEMENTARY",231
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905112,"JAMES BOWIE EL","MALE","ELEMENTARY",237
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905114,"JOHN NEELY BRYAN EL","FEMALE","ELEMENTARY",187
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905114,"JOHN NEELY BRYAN EL","MALE","ELEMENTARY",204
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905115,"HARRELL BUDD EL","FEMALE","ELEMENTARY",261
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905115,"HARRELL BUDD EL","MALE","ELEMENTARY",226
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905116,"DAVID G BURNET EL","FEMALE","ELEMENTARY",306
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905116,"DAVID G BURNET EL","MALE","ELEMENTARY",338
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905117,"RUFUS C BURLESON EL","FEMALE","ELEMENTARY",322
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905117,"RUFUS C BURLESON EL","MALE","ELEMENTARY",297
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905118,"W W BUSHMAN EL","FEMALE","ELEMENTARY",201
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905118,"W W BUSHMAN EL","MALE","ELEMENTARY",222
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905119,"CHAPEL HILL PREPARATORY-A PERSONAL","FEMALE","ELEMENTARY",223
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905119,"CHAPEL HILL PREPARATORY-A PERSONAL","MALE","ELEMENTARY",251
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905120,"F P CAILLET EL","FEMALE","ELEMENTARY",349
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905120,"F P CAILLET EL","MALE","ELEMENTARY",319
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905121,"JOHN W CARPENTER EL","FEMALE","ELEMENTARY",157
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905121,"JOHN W CARPENTER EL","MALE","ELEMENTARY",150
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905122,"C F CARR EL","FEMALE","ELEMENTARY",170
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905122,"C F CARR EL","MALE","ELEMENTARY",169
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905125,"CASA VIEW EL","FEMALE","ELEMENTARY",311
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905125,"CASA VIEW EL","MALE","ELEMENTARY",380
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905126,"CENTRAL EL","FEMALE","ELEMENTARY",286
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905126,"CENTRAL EL","MALE","ELEMENTARY",301
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905128,"MARTIN LUTHER KING JR LEARNING CEN","FEMALE","ELEMENTARY",188
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905128,"MARTIN LUTHER KING JR LEARNING CEN","MALE","ELEMENTARY",230
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905129,"S S CONNER EL","FEMALE","ELEMENTARY",284
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905129,"S S CONNER EL","MALE","ELEMENTARY",302
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905130,"LEILA P COWART EL","FEMALE","ELEMENTARY",289
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905130,"LEILA P COWART EL","MALE","ELEMENTARY",288
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905131,"IGNACIO ZARAGOZA EL","FEMALE","ELEMENTARY",158
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905131,"IGNACIO ZARAGOZA EL","MALE","ELEMENTARY",178
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905133,"BARBARA JORDAN EL","FEMALE","ELEMENTARY",317
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905133,"BARBARA JORDAN EL","MALE","ELEMENTARY",307
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905134,"GEORGE B DEALEY MONTESSORI ACADEMY","FEMALE","ELEMENTARY",359
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905134,"GEORGE B DEALEY MONTESSORI ACADEMY","MALE","ELEMENTARY",245
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905135,"EVERETTE LEE DEGOLYER EL","FEMALE","ELEMENTARY",173
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905135,"EVERETTE LEE DEGOLYER EL","MALE","ELEMENTARY",205
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905136,"L O DONALD EL","FEMALE","ELEMENTARY",184
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905136,"L O DONALD EL","MALE","ELEMENTARY",247
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905137,"JULIUS DORSEY EL","FEMALE","ELEMENTARY",233
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905137,"JULIUS DORSEY EL","MALE","ELEMENTARY",223
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905139,"PAUL L DUNBAR LEARNING CENTER","FEMALE","ELEMENTARY",232
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905139,"PAUL L DUNBAR LEARNING CENTER","MALE","ELEMENTARY",255
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905141,"JILL STONE EL AT VICKERY MEADOW","FEMALE","ELEMENTARY",166
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905141,"JILL STONE EL AT VICKERY MEADOW","MALE","ELEMENTARY",169
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905142,"J N ERVIN EL","FEMALE","ELEMENTARY",279
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905142,"J N ERVIN EL","MALE","ELEMENTARY",289
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905144,"TOM W FIELD EL","FEMALE","ELEMENTARY",106
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905144,"TOM W FIELD EL","MALE","ELEMENTARY",118
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905145,"STEPHEN C FOSTER EL","FEMALE","ELEMENTARY",290
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905145,"STEPHEN C FOSTER EL","MALE","ELEMENTARY",399
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905147,"CHARLES A GILL EL","FEMALE","ELEMENTARY",405
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905147,"CHARLES A GILL EL","MALE","ELEMENTARY",385
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905148,"TOM C GOOCH EL","FEMALE","ELEMENTARY",217
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905148,"TOM C GOOCH EL","MALE","ELEMENTARY",216
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905149,"LENORE KIRK HALL EL","FEMALE","ELEMENTARY",244
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905149,"LENORE KIRK HALL EL","MALE","ELEMENTARY",262
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905152,"MARGARET B HENDERSON EL","FEMALE","ELEMENTARY",218
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905152,"MARGARET B HENDERSON EL","MALE","ELEMENTARY",238
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905153,"VICTOR H HEXTER EL","FEMALE","ELEMENTARY",270
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905153,"VICTOR H HEXTER EL","MALE","ELEMENTARY",287
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905154,"LARRY G SMITH EL","FEMALE","ELEMENTARY",369
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905154,"LARRY G SMITH EL","MALE","ELEMENTARY",433
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905155,"C A TATUM JR EL","FEMALE","ELEMENTARY",224
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905155,"C A TATUM JR EL","MALE","ELEMENTARY",243
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905156,"NATHANIEL HAWTHORNE EL","FEMALE","ELEMENTARY",218
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905156,"NATHANIEL HAWTHORNE EL","MALE","ELEMENTARY",256
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905157,"JAMES S HOGG EL","FEMALE","ELEMENTARY",116
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905157,"JAMES S HOGG EL","MALE","ELEMENTARY",155
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905158,"LIDA HOOE EL","FEMALE","ELEMENTARY",193
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905158,"LIDA HOOE EL","MALE","ELEMENTARY",229
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905159,"L L HOTCHKISS EL","FEMALE","ELEMENTARY",356
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905159,"L L HOTCHKISS EL","MALE","ELEMENTARY",365
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905160,"PERSONALIZED LEARNING PREPARATORY","FEMALE","ELEMENTARY",105
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905160,"PERSONALIZED LEARNING PREPARATORY","MALE","ELEMENTARY",98
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905161,"JOHN IRELAND EL","FEMALE","ELEMENTARY",257
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905161,"JOHN IRELAND EL","MALE","ELEMENTARY",238
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905162,"MOCKINGBIRD EL","FEMALE","ELEMENTARY",329
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905162,"MOCKINGBIRD EL","MALE","ELEMENTARY",341
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905163,"CEDAR CREST EL","FEMALE","ELEMENTARY",153
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905163,"CEDAR CREST EL","MALE","ELEMENTARY",201
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905164,"ANSON JONES EL","FEMALE","ELEMENTARY",328
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905164,"ANSON JONES EL","MALE","ELEMENTARY",331
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905166,"EDWIN J KIEST EL","FEMALE","ELEMENTARY",334
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905166,"EDWIN J KIEST EL","MALE","ELEMENTARY",382
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905167,"KLEBERG EL","FEMALE","ELEMENTARY",337
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905167,"KLEBERG EL","MALE","ELEMENTARY",359
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905168,"OBADIAH KNIGHT EL","FEMALE","ELEMENTARY",218
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905168,"OBADIAH KNIGHT EL","MALE","ELEMENTARY",241
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905169,"ARTHUR KRAMER EL","FEMALE","ELEMENTARY",303
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905169,"ARTHUR KRAMER EL","MALE","ELEMENTARY",325
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905170,"RICHARD LAGOW EL","FEMALE","ELEMENTARY",264
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905170,"RICHARD LAGOW EL","MALE","ELEMENTARY",274
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905171,"LAKEWOOD EL","FEMALE","ELEMENTARY",451
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905171,"LAKEWOOD EL","MALE","ELEMENTARY",491
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905172,"JIMMIE TYLER BRASHEAR EL","FEMALE","ELEMENTARY",344
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905172,"JIMMIE TYLER BRASHEAR EL","MALE","ELEMENTARY",325
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905173,"SIDNEY LANIER EXPRESSIVE ARTS VANG","FEMALE","ELEMENTARY",348
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905173,"SIDNEY LANIER EXPRESSIVE ARTS VANG","MALE","ELEMENTARY",278
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905174,"GENEVA HEIGHTS EL","FEMALE","ELEMENTARY",186
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905174,"GENEVA HEIGHTS EL","MALE","ELEMENTARY",215
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905175,"UMPHREY LEE EL","FEMALE","ELEMENTARY",236
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905175,"UMPHREY LEE EL","MALE","ELEMENTARY",247
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905176,"JACK LOWE SR EL","FEMALE","ELEMENTARY",304
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905176,"JACK LOWE SR EL","MALE","ELEMENTARY",317
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905177,"WILLIAM LIPSCOMB EL","FEMALE","ELEMENTARY",227
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905177,"WILLIAM LIPSCOMB EL","MALE","ELEMENTARY",224
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905178,"H I HOLLAND EL AT LISBON","FEMALE","ELEMENTARY",189
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905178,"H I HOLLAND EL AT LISBON","MALE","ELEMENTARY",212
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905180,"B H MACON EL","FEMALE","ELEMENTARY",265
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905180,"B H MACON EL","MALE","ELEMENTARY",275
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905181,"MAPLE LAWN EL","FEMALE","ELEMENTARY",316
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905181,"MAPLE LAWN EL","MALE","ELEMENTARY",367
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905182,"HERBERT MARCUS EL","FEMALE","ELEMENTARY",366
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905182,"HERBERT MARCUS EL","MALE","ELEMENTARY",378
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905183,"THOMAS L MARSALIS EL","FEMALE","ELEMENTARY",235
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905183,"THOMAS L MARSALIS EL","MALE","ELEMENTARY",241
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905184,"BEN MILAM EL","FEMALE","ELEMENTARY",151
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905184,"BEN MILAM EL","MALE","ELEMENTARY",153
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905185,"WILLIAM B MILLER EL","FEMALE","ELEMENTARY",143
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905185,"WILLIAM B MILLER EL","MALE","ELEMENTARY",149
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905186,"ROGER Q MILLS EL","FEMALE","ELEMENTARY",140
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905186,"ROGER Q MILLS EL","MALE","ELEMENTARY",141
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905187,"NANCY MOSELEY EL","FEMALE","ELEMENTARY",357
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905187,"NANCY MOSELEY EL","MALE","ELEMENTARY",395
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905188,"MOUNT AUBURN STEAM ACADEMY","FEMALE","ELEMENTARY",283
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905188,"MOUNT AUBURN STEAM ACADEMY","MALE","ELEMENTARY",297
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905189,"CLARA OLIVER EL","FEMALE","ELEMENTARY",113
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905189,"CLARA OLIVER EL","MALE","ELEMENTARY",161
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905190,"GEORGE PEABODY EL","FEMALE","ELEMENTARY",266
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905190,"GEORGE PEABODY EL","MALE","ELEMENTARY",263
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905191,"ELISHA M PEASE EL","FEMALE","ELEMENTARY",256
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905191,"ELISHA M PEASE EL","MALE","ELEMENTARY",261
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905192,"JOHN F PEELER EL","FEMALE","ELEMENTARY",146
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905192,"JOHN F PEELER EL","MALE","ELEMENTARY",127
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905193,"JOHN J PERSHING EL","FEMALE","ELEMENTARY",229
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905193,"JOHN J PERSHING EL","MALE","ELEMENTARY",231
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905194,"K B POLK CENTER FOR ACADEMICALLY T","FEMALE","ELEMENTARY",198
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905194,"K B POLK CENTER FOR ACADEMICALLY T","MALE","ELEMENTARY",211
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905195,"PRESTON HOLLOW EL","FEMALE","ELEMENTARY",208
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905195,"PRESTON HOLLOW EL","MALE","ELEMENTARY",241
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905197,"JOHN H REAGAN EL","FEMALE","ELEMENTARY",177
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905197,"JOHN H REAGAN EL","MALE","ELEMENTARY",168
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905198,"MARTHA TURNER REILLY EL","FEMALE","ELEMENTARY",272
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905198,"MARTHA TURNER REILLY EL","MALE","ELEMENTARY",281
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905199,"REINHARDT EL","FEMALE","ELEMENTARY",248
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905199,"REINHARDT EL","MALE","ELEMENTARY",267
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905200,"JOSEPH J RHOADS LEARNING CENTER","FEMALE","ELEMENTARY",326
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905200,"JOSEPH J RHOADS LEARNING CENTER","MALE","ELEMENTARY",316
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905201,"CHARLES RICE LEARNING CENTER","FEMALE","ELEMENTARY",257
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905201,"CHARLES RICE LEARNING CENTER","MALE","ELEMENTARY",285
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905202,"ORAN M ROBERTS EL","FEMALE","ELEMENTARY",273
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905202,"ORAN M ROBERTS EL","MALE","ELEMENTARY",292
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905203,"DAN D ROGERS EL","FEMALE","ELEMENTARY",244
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905203,"DAN D ROGERS EL","MALE","ELEMENTARY",263
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905204,"ROSEMONT EL","FEMALE","ELEMENTARY",496
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905204,"ROSEMONT EL","MALE","ELEMENTARY",509
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905205,"CLINTON P RUSSELL EL","FEMALE","ELEMENTARY",314
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905205,"CLINTON P RUSSELL EL","MALE","ELEMENTARY",358
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905206,"ALEX SANGER PREPARATORY SCHOOL","FEMALE","ELEMENTARY",332
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905206,"ALEX SANGER PREPARATORY SCHOOL","MALE","ELEMENTARY",376
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905207,"SAN JACINTO EL","FEMALE","ELEMENTARY",233
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905207,"SAN JACINTO EL","MALE","ELEMENTARY",237
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905208,"SEAGOVILLE EL","FEMALE","ELEMENTARY",331
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905208,"SEAGOVILLE EL","MALE","ELEMENTARY",376
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905209,"ASCHER SILBERSTEIN EL","FEMALE","ELEMENTARY",340
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905209,"ASCHER SILBERSTEIN EL","MALE","ELEMENTARY",364
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905210,"LESLIE A STEMMONS EL","FEMALE","ELEMENTARY",344
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905210,"LESLIE A STEMMONS EL","MALE","ELEMENTARY",367
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905211,"STEVENS PARK EL","FEMALE","ELEMENTARY",371
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905211,"STEVENS PARK EL","MALE","ELEMENTARY",339
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905212,"HARRY STONE MONTESSORI ACADEMY","FEMALE","ELEMENTARY",366
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905212,"HARRY STONE MONTESSORI ACADEMY","MALE","ELEMENTARY",272
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905213,"T G TERRY EL","FEMALE","ELEMENTARY",200
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905213,"T G TERRY EL","MALE","ELEMENTARY",190
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905215,"R L THORNTON EL","FEMALE","ELEMENTARY",131
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905215,"R L THORNTON EL","MALE","ELEMENTARY",167
"2018-2019",10,"DALLAS COUNTY",057905,"DALLAS ISD",057905216,"EDWARD TITCHE EL","FEMALE","ELEMENTARY",320
