"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2017-2018",13,"GILLESPIE COUNTY","FREDERICKSBURG ISD",086901,"TRADITIONAL ISD/CSD","Male",1645
"2017-2018",02,"DUVAL COUNTY","FREER ISD",066903,"TRADITIONAL ISD/CSD","Female",400
"2017-2018",02,"DUVAL COUNTY","FREER ISD",066903,"TRADITIONAL ISD/CSD","Male",407
"2017-2018",17,"LUBBOCK COUNTY","FRENSHIP ISD",152907,"TRADITIONAL ISD/CSD","Female",4720
"2017-2018",17,"LUBBOCK COUNTY","FRENSHIP ISD",152907,"TRADITIONAL ISD/CSD","Male",4972
"2017-2018",04,"GALVESTON COUNTY","FRIENDSWOOD ISD",084911,"TRADITIONAL ISD/CSD","Female",2977
"2017-2018",04,"GALVESTON COUNTY","FRIENDSWOOD ISD",084911,"TRADITIONAL ISD/CSD","Male",3094
"2017-2018",16,"PARMER COUNTY","FRIONA ISD",185903,"TRADITIONAL ISD/CSD","Female",529
"2017-2018",16,"PARMER COUNTY","FRIONA ISD",185903,"TRADITIONAL ISD/CSD","Male",588
"2017-2018",10,"COLLIN COUNTY","FRISCO ISD",043905,"TRADITIONAL ISD/CSD","Female",28319
"2017-2018",10,"COLLIN COUNTY","FRISCO ISD",043905,"TRADITIONAL ISD/CSD","Male",30131
"2017-2018",12,"NAVARRO COUNTY","FROST ISD",175905,"TRADITIONAL ISD/CSD","Female",197
"2017-2018",12,"NAVARRO COUNTY","FROST ISD",175905,"TRADITIONAL ISD/CSD","Male",216
"2017-2018",07,"VAN ZANDT COUNTY","FRUITVALE ISD",234909,"TRADITIONAL ISD/CSD","Female",242
"2017-2018",07,"VAN ZANDT COUNTY","FRUITVALE ISD",234909,"TRADITIONAL ISD/CSD","Male",208
"2017-2018",18,"JEFF DAVIS COUNTY","FT DAVIS ISD",122901,"TRADITIONAL ISD/CSD","Female",108
"2017-2018",18,"JEFF DAVIS COUNTY","FT DAVIS ISD",122901,"TRADITIONAL ISD/CSD","Male",118
"2017-2018",19,"HUDSPETH COUNTY","FT HANCOCK ISD",115901,"TRADITIONAL ISD/CSD","Female",200
"2017-2018",19,"HUDSPETH COUNTY","FT HANCOCK ISD",115901,"TRADITIONAL ISD/CSD","Male",210
"2017-2018",20,"BEXAR COUNTY","FT SAM HOUSTON ISD",015914,"TRADITIONAL ISD/CSD","Female",789
"2017-2018",20,"BEXAR COUNTY","FT SAM HOUSTON ISD",015914,"TRADITIONAL ISD/CSD","Male",823
"2017-2018",11,"COOKE COUNTY","GAINESVILLE ISD",049901,"TRADITIONAL ISD/CSD","Female",1442
"2017-2018",11,"COOKE COUNTY","GAINESVILLE ISD",049901,"TRADITIONAL ISD/CSD","Male",1638
"2017-2018",04,"HARRIS COUNTY","GALENA PARK ISD",101910,"TRADITIONAL ISD/CSD","Female",10962
"2017-2018",04,"HARRIS COUNTY","GALENA PARK ISD",101910,"TRADITIONAL ISD/CSD","Male",11629
"2017-2018",04,"GALVESTON COUNTY","GALVESTON ISD",084902,"TRADITIONAL ISD/CSD","Female",3442
"2017-2018",04,"GALVESTON COUNTY","GALVESTON ISD",084902,"TRADITIONAL ISD/CSD","Male",3575
"2017-2018",03,"JACKSON COUNTY","GANADO ISD",120902,"TRADITIONAL ISD/CSD","Female",391
"2017-2018",03,"JACKSON COUNTY","GANADO ISD",120902,"TRADITIONAL ISD/CSD","Male",376
"2017-2018",10,"DALLAS COUNTY","GARLAND ISD",057909,"TRADITIONAL ISD/CSD","Female",27067
"2017-2018",10,"DALLAS COUNTY","GARLAND ISD",057909,"TRADITIONAL ISD/CSD","Male",29515
"2017-2018",11,"PARKER COUNTY","GARNER ISD",184911,"TRADITIONAL ISD/CSD","Female",109
"2017-2018",11,"PARKER COUNTY","GARNER ISD",184911,"TRADITIONAL ISD/CSD","Male",87
"2017-2018",07,"NACOGDOCHES COUNTY","GARRISON ISD",174903,"TRADITIONAL ISD/CSD","Female",316
"2017-2018",07,"NACOGDOCHES COUNTY","GARRISON ISD",174903,"TRADITIONAL ISD/CSD","Male",413
"2017-2018",07,"PANOLA COUNTY","GARY ISD",183904,"TRADITIONAL ISD/CSD","Female",225
"2017-2018",07,"PANOLA COUNTY","GARY ISD",183904,"TRADITIONAL ISD/CSD","Male",246
"2017-2018",12,"CORYELL COUNTY","GATESVILLE ISD",050902,"TRADITIONAL ISD/CSD","Female",1369
"2017-2018",12,"CORYELL COUNTY","GATESVILLE ISD",050902,"TRADITIONAL ISD/CSD","Male",1419
"2017-2018",01,"WEBB COUNTY","GATEWAY ACADEMY CHARTER DISTRICT",240801,"OPEN ENROLLMENT CHARTER","Female",164
"2017-2018",01,"WEBB COUNTY","GATEWAY ACADEMY CHARTER DISTRICT",240801,"OPEN ENROLLMENT CHARTER","Male",157
"2017-2018",10,"DALLAS COUNTY","GATEWAY CHARTER ACADEMY",057831,"OPEN ENROLLMENT CHARTER","Female",378
"2017-2018",10,"DALLAS COUNTY","GATEWAY CHARTER ACADEMY",057831,"OPEN ENROLLMENT CHARTER","Male",375
"2017-2018",06,"MILAM COUNTY","GAUSE ISD",166902,"TRADITIONAL ISD/CSD","Female",87
"2017-2018",06,"MILAM COUNTY","GAUSE ISD",166902,"TRADITIONAL ISD/CSD","Male",97
"2017-2018",20,"BEXAR COUNTY","GEORGE GERVIN ACADEMY",015802,"OPEN ENROLLMENT CHARTER","Female",689
"2017-2018",20,"BEXAR COUNTY","GEORGE GERVIN ACADEMY",015802,"OPEN ENROLLMENT CHARTER","Male",669
"2017-2018",04,"HARRIS COUNTY","GEORGE I SANCHEZ CHARTER",101804,"OPEN ENROLLMENT CHARTER","Female",455
"2017-2018",04,"HARRIS COUNTY","GEORGE I SANCHEZ CHARTER",101804,"OPEN ENROLLMENT CHARTER","Male",461
"2017-2018",02,"LIVE OAK COUNTY","GEORGE WEST ISD",149901,"TRADITIONAL ISD/CSD","Female",515
"2017-2018",02,"LIVE OAK COUNTY","GEORGE WEST ISD",149901,"TRADITIONAL ISD/CSD","Male",585
"2017-2018",13,"WILLIAMSON COUNTY","GEORGETOWN ISD",246904,"TRADITIONAL ISD/CSD","Female",5581
"2017-2018",13,"WILLIAMSON COUNTY","GEORGETOWN ISD",246904,"TRADITIONAL ISD/CSD","Male",5956
"2017-2018",12,"MCLENNAN COUNTY","GHOLSON ISD",161925,"TRADITIONAL ISD/CSD","Female",141
"2017-2018",12,"MCLENNAN COUNTY","GHOLSON ISD",161925,"TRADITIONAL ISD/CSD","Male",116
"2017-2018",13,"LEE COUNTY","GIDDINGS ISD",144901,"TRADITIONAL ISD/CSD","Female",935
"2017-2018",13,"LEE COUNTY","GIDDINGS ISD",144901,"TRADITIONAL ISD/CSD","Male",970
"2017-2018",07,"UPSHUR COUNTY","GILMER ISD",230902,"TRADITIONAL ISD/CSD","Female",1165
"2017-2018",07,"UPSHUR COUNTY","GILMER ISD",230902,"TRADITIONAL ISD/CSD","Male",1276
"2017-2018",07,"GREGG COUNTY","GLADEWATER ISD",092901,"TRADITIONAL ISD/CSD","Female",828
"2017-2018",07,"GREGG COUNTY","GLADEWATER ISD",092901,"TRADITIONAL ISD/CSD","Male",954
"2017-2018",18,"GLASSCOCK COUNTY","GLASSCOCK COUNTY ISD",087901,"TRADITIONAL ISD/CSD","Female",147
"2017-2018",18,"GLASSCOCK COUNTY","GLASSCOCK COUNTY ISD",087901,"TRADITIONAL ISD/CSD","Male",166
"2017-2018",11,"SOMERVELL COUNTY","GLEN ROSE ISD",213901,"TRADITIONAL ISD/CSD","Female",919
"2017-2018",11,"SOMERVELL COUNTY","GLEN ROSE ISD",213901,"TRADITIONAL ISD/CSD","Male",887
"2017-2018",11,"JOHNSON COUNTY","GODLEY ISD",126911,"TRADITIONAL ISD/CSD","Female",964
"2017-2018",11,"JOHNSON COUNTY","GODLEY ISD",126911,"TRADITIONAL ISD/CSD","Male",1063
"2017-2018",09,"MONTAGUE COUNTY","GOLD BURG ISD",169906,"TRADITIONAL ISD/CSD","Female",55
"2017-2018",09,"MONTAGUE COUNTY","GOLD BURG ISD",169906,"TRADITIONAL ISD/CSD","Male",54
"2017-2018",10,"DALLAS COUNTY","GOLDEN RULE CHARTER SCHOOL",057835,"OPEN ENROLLMENT CHARTER","Female",734
"2017-2018",10,"DALLAS COUNTY","GOLDEN RULE CHARTER SCHOOL",057835,"OPEN ENROLLMENT CHARTER","Male",707
"2017-2018",12,"MILLS COUNTY","GOLDTHWAITE ISD",167901,"TRADITIONAL ISD/CSD","Female",263
"2017-2018",12,"MILLS COUNTY","GOLDTHWAITE ISD",167901,"TRADITIONAL ISD/CSD","Male",311
"2017-2018",03,"GOLIAD COUNTY","GOLIAD ISD",088902,"TRADITIONAL ISD/CSD","Female",634
"2017-2018",03,"GOLIAD COUNTY","GOLIAD ISD",088902,"TRADITIONAL ISD/CSD","Male",707
"2017-2018",13,"GONZALES COUNTY","GONZALES ISD",089901,"TRADITIONAL ISD/CSD","Female",1346
"2017-2018",13,"GONZALES COUNTY","GONZALES ISD",089901,"TRADITIONAL ISD/CSD","Male",1502
"2017-2018",06,"POLK COUNTY","GOODRICH ISD",187903,"TRADITIONAL ISD/CSD","Female",98
"2017-2018",06,"POLK COUNTY","GOODRICH ISD",187903,"TRADITIONAL ISD/CSD","Male",143
"2017-2018",13,"WILLIAMSON COUNTY","GOODWATER MONTESSORI SCHOOL",246802,"OPEN ENROLLMENT CHARTER","Female",143
"2017-2018",13,"WILLIAMSON COUNTY","GOODWATER MONTESSORI SCHOOL",246802,"OPEN ENROLLMENT CHARTER","Male",160
"2017-2018",04,"HARRIS COUNTY","GOOSE CREEK CISD",101911,"TRADITIONAL ISD/CSD","Female",11541
"2017-2018",04,"HARRIS COUNTY","GOOSE CREEK CISD",101911,"TRADITIONAL ISD/CSD","Male",12254
"2017-2018",11,"PALO PINTO COUNTY","GORDON ISD",182901,"TRADITIONAL ISD/CSD","Female",77
"2017-2018",11,"PALO PINTO COUNTY","GORDON ISD",182901,"TRADITIONAL ISD/CSD","Male",105
"2017-2018",14,"EASTLAND COUNTY","GORMAN ISD",067904,"TRADITIONAL ISD/CSD","Female",148
"2017-2018",14,"EASTLAND COUNTY","GORMAN ISD",067904,"TRADITIONAL ISD/CSD","Male",158
"2017-2018",18,"MARTIN COUNTY","GRADY ISD",156905,"TRADITIONAL ISD/CSD","Female",119
"2017-2018",18,"MARTIN COUNTY","GRADY ISD",156905,"TRADITIONAL ISD/CSD","Male",133
"2017-2018",11,"PALO PINTO COUNTY","GRAFORD ISD",182902,"TRADITIONAL ISD/CSD","Female",178
"2017-2018",11,"PALO PINTO COUNTY","GRAFORD ISD",182902,"TRADITIONAL ISD/CSD","Male",174
"2017-2018",09,"YOUNG COUNTY","GRAHAM ISD",252901,"TRADITIONAL ISD/CSD","Female",1198
"2017-2018",09,"YOUNG COUNTY","GRAHAM ISD",252901,"TRADITIONAL ISD/CSD","Male",1205
"2017-2018",11,"HOOD COUNTY","GRANBURY ISD",111901,"TRADITIONAL ISD/CSD","Female",3406
"2017-2018",11,"HOOD COUNTY","GRANBURY ISD",111901,"TRADITIONAL ISD/CSD","Male",3737
"2017-2018",10,"DALLAS COUNTY","GRAND PRAIRIE ISD",057910,"TRADITIONAL ISD/CSD","Female",14520
"2017-2018",10,"DALLAS COUNTY","GRAND PRAIRIE ISD",057910,"TRADITIONAL ISD/CSD","Male",14842
"2017-2018",07,"VAN ZANDT COUNTY","GRAND SALINE ISD",234904,"TRADITIONAL ISD/CSD","Female",509
"2017-2018",07,"VAN ZANDT COUNTY","GRAND SALINE ISD",234904,"TRADITIONAL ISD/CSD","Male",596
"2017-2018",18,"WARD COUNTY","GRANDFALLS-ROYALTY ISD",238904,"TRADITIONAL ISD/CSD","Female",77
"2017-2018",18,"WARD COUNTY","GRANDFALLS-ROYALTY ISD",238904,"TRADITIONAL ISD/CSD","Male",85
"2017-2018",11,"JOHNSON COUNTY","GRANDVIEW ISD",126904,"TRADITIONAL ISD/CSD","Female",565
"2017-2018",11,"JOHNSON COUNTY","GRANDVIEW ISD",126904,"TRADITIONAL ISD/CSD","Male",651
"2017-2018",16,"GRAY COUNTY","GRANDVIEW-HOPKINS ISD",090905,"TRADITIONAL ISD/CSD","Female",29
"2017-2018",16,"GRAY COUNTY","GRANDVIEW-HOPKINS ISD",090905,"TRADITIONAL ISD/CSD","Male",20
"2017-2018",13,"WILLIAMSON COUNTY","GRANGER ISD",246905,"TRADITIONAL ISD/CSD","Female",205
"2017-2018",13,"WILLIAMSON COUNTY","GRANGER ISD",246905,"TRADITIONAL ISD/CSD","Male",242
"2017-2018",15,"TOM GREEN COUNTY","GRAPE CREEK ISD",226907,"TRADITIONAL ISD/CSD","Female",522
"2017-2018",15,"TOM GREEN COUNTY","GRAPE CREEK ISD",226907,"TRADITIONAL ISD/CSD","Male",612
"2017-2018",06,"HOUSTON COUNTY","GRAPELAND ISD",113902,"TRADITIONAL ISD/CSD","Female",233
"2017-2018",06,"HOUSTON COUNTY","GRAPELAND ISD",113902,"TRADITIONAL ISD/CSD","Male",275
"2017-2018",11,"TARRANT COUNTY","GRAPEVINE-COLLEYVILLE ISD",220906,"TRADITIONAL ISD/CSD","Female",7008
"2017-2018",11,"TARRANT COUNTY","GRAPEVINE-COLLEYVILLE ISD",220906,"TRADITIONAL ISD/CSD","Male",6967
"2017-2018",20,"BEXAR COUNTY","GREAT HEARTS TEXAS",015835,"OPEN ENROLLMENT CHARTER","Female",1459
"2017-2018",20,"BEXAR COUNTY","GREAT HEARTS TEXAS",015835,"OPEN ENROLLMENT CHARTER","Male",1307
"2017-2018",10,"HUNT COUNTY","GREENVILLE ISD",116905,"TRADITIONAL ISD/CSD","Female",2603
"2017-2018",10,"HUNT COUNTY","GREENVILLE ISD",116905,"TRADITIONAL ISD/CSD","Male",2874
"2017-2018",18,"MIDLAND COUNTY","GREENWOOD ISD",165902,"TRADITIONAL ISD/CSD","Female",1312
"2017-2018",18,"MIDLAND COUNTY","GREENWOOD ISD",165902,"TRADITIONAL ISD/CSD","Male",1376
"2017-2018",02,"SAN PATRICIO COUNTY","GREGORY-PORTLAND ISD",205902,"TRADITIONAL ISD/CSD","Female",2215
"2017-2018",02,"SAN PATRICIO COUNTY","GREGORY-PORTLAND ISD",205902,"TRADITIONAL ISD/CSD","Male",2491
"2017-2018",12,"LIMESTONE COUNTY","GROESBECK ISD",147902,"TRADITIONAL ISD/CSD","Female",912
"2017-2018",12,"LIMESTONE COUNTY","GROESBECK ISD",147902,"TRADITIONAL ISD/CSD","Male",970
"2017-2018",16,"CARSON COUNTY","GROOM ISD",033901,"TRADITIONAL ISD/CSD","Female",71
"2017-2018",16,"CARSON COUNTY","GROOM ISD",033901,"TRADITIONAL ISD/CSD","Male",87
"2017-2018",06,"TRINITY COUNTY","GROVETON ISD",228901,"TRADITIONAL ISD/CSD","Female",375
"2017-2018",06,"TRINITY COUNTY","GROVETON ISD",228901,"TRADITIONAL ISD/CSD","Male",394
"2017-2018",16,"HANSFORD COUNTY","GRUVER ISD",098901,"TRADITIONAL ISD/CSD","Female",219
"2017-2018",16,"HANSFORD COUNTY","GRUVER ISD",098901,"TRADITIONAL ISD/CSD","Male",210
"2017-2018",10,"GRAYSON COUNTY","GUNTER ISD",091917,"TRADITIONAL ISD/CSD","Female",433
"2017-2018",10,"GRAYSON COUNTY","GUNTER ISD",091917,"TRADITIONAL ISD/CSD","Male",499
"2017-2018",14,"COMANCHE COUNTY","GUSTINE ISD",047903,"TRADITIONAL ISD/CSD","Female",66
"2017-2018",14,"COMANCHE COUNTY","GUSTINE ISD",047903,"TRADITIONAL ISD/CSD","Male",75
"2017-2018",17,"KING COUNTY","GUTHRIE CSD",135001,"TRADITIONAL ISD/CSD","Female",65
"2017-2018",17,"KING COUNTY","GUTHRIE CSD",135001,"TRADITIONAL ISD/CSD","Male",39
"2017-2018",17,"HALE COUNTY","HALE CENTER ISD",095903,"TRADITIONAL ISD/CSD","Female",295
"2017-2018",17,"HALE COUNTY","HALE CENTER ISD",095903,"TRADITIONAL ISD/CSD","Male",314
"2017-2018",03,"LAVACA COUNTY","HALLETTSVILLE ISD",143901,"TRADITIONAL ISD/CSD","Female",557
"2017-2018",03,"LAVACA COUNTY","HALLETTSVILLE ISD",143901,"TRADITIONAL ISD/CSD","Male",566
"2017-2018",12,"MCLENNAN COUNTY","HALLSBURG ISD",161924,"TRADITIONAL ISD/CSD","Female",82
"2017-2018",12,"MCLENNAN COUNTY","HALLSBURG ISD",161924,"TRADITIONAL ISD/CSD","Male",90
"2017-2018",07,"HARRISON COUNTY","HALLSVILLE ISD",102904,"TRADITIONAL ISD/CSD","Female",2454
"2017-2018",07,"HARRISON COUNTY","HALLSVILLE ISD",102904,"TRADITIONAL ISD/CSD","Male",2623
"2017-2018",12,"HAMILTON COUNTY","HAMILTON ISD",097902,"TRADITIONAL ISD/CSD","Female",413
"2017-2018",12,"HAMILTON COUNTY","HAMILTON ISD",097902,"TRADITIONAL ISD/CSD","Male",437
"2017-2018",14,"JONES COUNTY","HAMLIN ISD",127903,"TRADITIONAL ISD/CSD","Female",183
"2017-2018",14,"JONES COUNTY","HAMLIN ISD",127903,"TRADITIONAL ISD/CSD","Male",214
"2017-2018",05,"JEFFERSON COUNTY","HAMSHIRE-FANNETT ISD",123914,"TRADITIONAL ISD/CSD","Female",913
"2017-2018",05,"JEFFERSON COUNTY","HAMSHIRE-FANNETT ISD",123914,"TRADITIONAL ISD/CSD","Male",1018
"2017-2018",16,"SWISHER COUNTY","HAPPY ISD",219901,"TRADITIONAL ISD/CSD","Female",122
"2017-2018",16,"SWISHER COUNTY","HAPPY ISD",219901,"TRADITIONAL ISD/CSD","Male",141
"2017-2018",04,"LIBERTY COUNTY","HARDIN ISD",146904,"TRADITIONAL ISD/CSD","Female",689
"2017-2018",04,"LIBERTY COUNTY","HARDIN ISD",146904,"TRADITIONAL ISD/CSD","Male",720
"2017-2018",05,"HARDIN COUNTY","HARDIN-JEFFERSON ISD",100905,"TRADITIONAL ISD/CSD","Female",1076
"2017-2018",05,"HARDIN COUNTY","HARDIN-JEFFERSON ISD",100905,"TRADITIONAL ISD/CSD","Male",1172
"2017-2018",20,"BEXAR COUNTY","HARLANDALE ISD",015904,"TRADITIONAL ISD/CSD","Female",6986
"2017-2018",20,"BEXAR COUNTY","HARLANDALE ISD",015904,"TRADITIONAL ISD/CSD","Male",7395
"2017-2018",07,"HARRISON COUNTY","HARLETON ISD",102905,"TRADITIONAL ISD/CSD","Female",347
"2017-2018",07,"HARRISON COUNTY","HARLETON ISD",102905,"TRADITIONAL ISD/CSD","Male",387
"2017-2018",01,"CAMERON COUNTY","HARLINGEN CISD",031903,"TRADITIONAL ISD/CSD","Female",8801
"2017-2018",01,"CAMERON COUNTY","HARLINGEN CISD",031903,"TRADITIONAL ISD/CSD","Male",9628
"2017-2018",07,"UPSHUR COUNTY","HARMONY ISD",230905,"TRADITIONAL ISD/CSD","Female",532
"2017-2018",07,"UPSHUR COUNTY","HARMONY ISD",230905,"TRADITIONAL ISD/CSD","Male",543
"2017-2018",04,"HARRIS COUNTY","HARMONY SCHOOL OF EXCELLENCE",101858,"OPEN ENROLLMENT CHARTER","Female",2473
"2017-2018",04,"HARRIS COUNTY","HARMONY SCHOOL OF EXCELLENCE",101858,"OPEN ENROLLMENT CHARTER","Male",2520
"2017-2018",04,"HARRIS COUNTY","HARMONY SCHOOL OF SCIENCE - HOUSTO",101862,"OPEN ENROLLMENT CHARTER","Female",1695
"2017-2018",04,"HARRIS COUNTY","HARMONY SCHOOL OF SCIENCE - HOUSTO",101862,"OPEN ENROLLMENT CHARTER","Male",1738
"2017-2018",19,"EL PASO COUNTY","HARMONY SCIENCE ACAD (EL PASO)",071806,"OPEN ENROLLMENT CHARTER","Female",1631
"2017-2018",19,"EL PASO COUNTY","HARMONY SCIENCE ACAD (EL PASO)",071806,"OPEN ENROLLMENT CHARTER","Male",1832
"2017-2018",20,"BEXAR COUNTY","HARMONY SCIENCE ACAD (SAN ANTONIO)",015828,"OPEN ENROLLMENT CHARTER","Female",2054
"2017-2018",20,"BEXAR COUNTY","HARMONY SCIENCE ACAD (SAN ANTONIO)",015828,"OPEN ENROLLMENT CHARTER","Male",2274
"2017-2018",12,"MCLENNAN COUNTY","HARMONY SCIENCE ACAD (WACO)",161807,"OPEN ENROLLMENT CHARTER","Female",4723
"2017-2018",12,"MCLENNAN COUNTY","HARMONY SCIENCE ACAD (WACO)",161807,"OPEN ENROLLMENT CHARTER","Male",4928
"2017-2018",04,"HARRIS COUNTY","HARMONY SCIENCE ACADEMY",101846,"OPEN ENROLLMENT CHARTER","Female",1690
"2017-2018",04,"HARRIS COUNTY","HARMONY SCIENCE ACADEMY",101846,"OPEN ENROLLMENT CHARTER","Male",1744
"2017-2018",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"OPEN ENROLLMENT CHARTER","Female",1870
"2017-2018",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"OPEN ENROLLMENT CHARTER","Male",2078
"2017-2018",13,"GILLESPIE COUNTY","HARPER ISD",086902,"TRADITIONAL ISD/CSD","Female",287
"2017-2018",13,"GILLESPIE COUNTY","HARPER ISD",086902,"TRADITIONAL ISD/CSD","Male",305
"2017-2018",09,"WILBARGER COUNTY","HARROLD ISD",244901,"TRADITIONAL ISD/CSD","Female",73
"2017-2018",09,"WILBARGER COUNTY","HARROLD ISD",244901,"TRADITIONAL ISD/CSD","Male",41
"2017-2018",16,"CASTRO COUNTY","HART ISD",035902,"TRADITIONAL ISD/CSD","Female",116
"2017-2018",16,"CASTRO COUNTY","HART ISD",035902,"TRADITIONAL ISD/CSD","Male",116
"2017-2018",16,"HARTLEY COUNTY","HARTLEY ISD",103902,"TRADITIONAL ISD/CSD","Female",131
"2017-2018",16,"HARTLEY COUNTY","HARTLEY ISD",103902,"TRADITIONAL ISD/CSD","Male",108
"2017-2018",08,"TITUS COUNTY","HARTS BLUFF ISD",225907,"TRADITIONAL ISD/CSD","Female",303
"2017-2018",08,"TITUS COUNTY","HARTS BLUFF ISD",225907,"TRADITIONAL ISD/CSD","Male",302
"2017-2018",14,"HASKELL COUNTY","HASKELL CISD",104901,"TRADITIONAL ISD/CSD","Female",284
"2017-2018",14,"HASKELL COUNTY","HASKELL CISD",104901,"TRADITIONAL ISD/CSD","Male",268
"2017-2018",07,"WOOD COUNTY","HAWKINS ISD",250902,"TRADITIONAL ISD/CSD","Female",350
"2017-2018",07,"WOOD COUNTY","HAWKINS ISD",250902,"TRADITIONAL ISD/CSD","Male",337
"2017-2018",14,"JONES COUNTY","HAWLEY ISD",127904,"TRADITIONAL ISD/CSD","Female",363
"2017-2018",14,"JONES COUNTY","HAWLEY ISD",127904,"TRADITIONAL ISD/CSD","Male",374
"2017-2018",13,"HAYS COUNTY","HAYS CISD",105906,"TRADITIONAL ISD/CSD","Female",9747
"2017-2018",13,"HAYS COUNTY","HAYS CISD",105906,"TRADITIONAL ISD/CSD","Male",10115
"2017-2018",06,"ROBERTSON COUNTY","HEARNE ISD",198905,"TRADITIONAL ISD/CSD","Female",387
"2017-2018",06,"ROBERTSON COUNTY","HEARNE ISD",198905,"TRADITIONAL ISD/CSD","Male",475
"2017-2018",16,"DONLEY COUNTY","HEDLEY ISD",065902,"TRADITIONAL ISD/CSD","Female",48
"2017-2018",16,"DONLEY COUNTY","HEDLEY ISD",065902,"TRADITIONAL ISD/CSD","Male",55
"2017-2018",07,"SABINE COUNTY","HEMPHILL ISD",202903,"TRADITIONAL ISD/CSD","Female",432
"2017-2018",07,"SABINE COUNTY","HEMPHILL ISD",202903,"TRADITIONAL ISD/CSD","Male",465
"2017-2018",04,"WALLER COUNTY","HEMPSTEAD ISD",237902,"TRADITIONAL ISD/CSD","Female",787
"2017-2018",04,"WALLER COUNTY","HEMPSTEAD ISD",237902,"TRADITIONAL ISD/CSD","Male",819
"2017-2018",07,"RUSK COUNTY","HENDERSON ISD",201902,"TRADITIONAL ISD/CSD","Female",1754
"2017-2018",07,"RUSK COUNTY","HENDERSON ISD",201902,"TRADITIONAL ISD/CSD","Male",1685
"2017-2018",09,"CLAY COUNTY","HENRIETTA ISD",039902,"TRADITIONAL ISD/CSD","Female",470
"2017-2018",09,"CLAY COUNTY","HENRIETTA ISD",039902,"TRADITIONAL ISD/CSD","Male",488
"2017-2018",20,"BEXAR COUNTY","HENRY FORD ACADEMY ALAMEDA SCHOOL",015833,"OPEN ENROLLMENT CHARTER","Female",81
"2017-2018",20,"BEXAR COUNTY","HENRY FORD ACADEMY ALAMEDA SCHOOL",015833,"OPEN ENROLLMENT CHARTER","Male",56
"2017-2018",16,"DEAF SMITH COUNTY","HEREFORD ISD",059901,"TRADITIONAL ISD/CSD","Female",2092
"2017-2018",16,"DEAF SMITH COUNTY","HEREFORD ISD",059901,"TRADITIONAL ISD/CSD","Male",2101
"2017-2018",20,"BEXAR COUNTY","HERITAGE ACADEMY",015815,"OPEN ENROLLMENT CHARTER","Female",245
"2017-2018",20,"BEXAR COUNTY","HERITAGE ACADEMY",015815,"OPEN ENROLLMENT CHARTER","Male",263
"2017-2018",14,"SCURRY COUNTY","HERMLEIGH ISD",208901,"TRADITIONAL ISD/CSD","Female",128
"2017-2018",14,"SCURRY COUNTY","HERMLEIGH ISD",208901,"TRADITIONAL ISD/CSD","Male",124
"2017-2018",12,"HAMILTON COUNTY","HICO ISD",097903,"TRADITIONAL ISD/CSD","Female",271
"2017-2018",12,"HAMILTON COUNTY","HICO ISD",097903,"TRADITIONAL ISD/CSD","Male",321
"2017-2018",01,"HIDALGO COUNTY","HIDALGO ISD",108905,"TRADITIONAL ISD/CSD","Female",1611
"2017-2018",01,"HIDALGO COUNTY","HIDALGO ISD",108905,"TRADITIONAL ISD/CSD","Male",1604
"2017-2018",16,"LIPSCOMB COUNTY","HIGGINS ISD",148903,"TRADITIONAL ISD/CSD","Female",68
"2017-2018",16,"LIPSCOMB COUNTY","HIGGINS ISD",148903,"TRADITIONAL ISD/CSD","Male",54
"2017-2018",05,"GALVESTON COUNTY","HIGH ISLAND ISD",084903,"TRADITIONAL ISD/CSD","Female",63
"2017-2018",05,"GALVESTON COUNTY","HIGH ISLAND ISD",084903,"TRADITIONAL ISD/CSD","Male",79
"2017-2018",11,"TARRANT COUNTY","HIGH POINT ACADEMY",220819,"OPEN ENROLLMENT CHARTER","Female",503
"2017-2018",11,"TARRANT COUNTY","HIGH POINT ACADEMY",220819,"OPEN ENROLLMENT CHARTER","Male",447
"2017-2018",14,"NOLAN COUNTY","HIGHLAND ISD",177905,"TRADITIONAL ISD/CSD","Female",111
"2017-2018",14,"NOLAN COUNTY","HIGHLAND ISD",177905,"TRADITIONAL ISD/CSD","Male",121
"2017-2018",10,"DALLAS COUNTY","HIGHLAND PARK ISD",057911,"TRADITIONAL ISD/CSD","Female",3386
"2017-2018",16,"POTTER COUNTY","HIGHLAND PARK ISD",188903,"TRADITIONAL ISD/CSD","Female",465
"2017-2018",10,"DALLAS COUNTY","HIGHLAND PARK ISD",057911,"TRADITIONAL ISD/CSD","Male",3605
"2017-2018",16,"POTTER COUNTY","HIGHLAND PARK ISD",188903,"TRADITIONAL ISD/CSD","Male",429
"2017-2018",12,"HILL COUNTY","HILLSBORO ISD",109904,"TRADITIONAL ISD/CSD","Female",971
"2017-2018",12,"HILL COUNTY","HILLSBORO ISD",109904,"TRADITIONAL ISD/CSD","Male",1056
"2017-2018",04,"GALVESTON COUNTY","HITCHCOCK ISD",084908,"TRADITIONAL ISD/CSD","Female",764
