"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2016-2017",04,"GALVESTON COUNTY","GALVESTON ISD",084902,"TRADITIONAL ISD/CSD","Female",3392
"2016-2017",04,"GALVESTON COUNTY","GALVESTON ISD",084902,"TRADITIONAL ISD/CSD","Male",3502
"2016-2017",03,"JACKSON COUNTY","GANADO ISD",120902,"TRADITIONAL ISD/CSD","Female",404
"2016-2017",03,"JACKSON COUNTY","GANADO ISD",120902,"TRADITIONAL ISD/CSD","Male",379
"2016-2017",10,"DALLAS COUNTY","GARLAND ISD",057909,"TRADITIONAL ISD/CSD","Female",27520
"2016-2017",10,"DALLAS COUNTY","GARLAND ISD",057909,"TRADITIONAL ISD/CSD","Male",29613
"2016-2017",11,"PARKER COUNTY","GARNER ISD",184911,"TRADITIONAL ISD/CSD","Female",110
"2016-2017",11,"PARKER COUNTY","GARNER ISD",184911,"TRADITIONAL ISD/CSD","Male",90
"2016-2017",07,"NACOGDOCHES COUNTY","GARRISON ISD",174903,"TRADITIONAL ISD/CSD","Female",302
"2016-2017",07,"NACOGDOCHES COUNTY","GARRISON ISD",174903,"TRADITIONAL ISD/CSD","Male",404
"2016-2017",07,"PANOLA COUNTY","GARY ISD",183904,"TRADITIONAL ISD/CSD","Female",247
"2016-2017",07,"PANOLA COUNTY","GARY ISD",183904,"TRADITIONAL ISD/CSD","Male",251
"2016-2017",12,"CORYELL COUNTY","GATESVILLE ISD",050902,"TRADITIONAL ISD/CSD","Female",1385
"2016-2017",12,"CORYELL COUNTY","GATESVILLE ISD",050902,"TRADITIONAL ISD/CSD","Male",1430
"2016-2017",01,"WEBB COUNTY","GATEWAY ACADEMY CHARTER DISTRICT",240801,"OPEN ENROLLMENT CHARTER","Female",215
"2016-2017",01,"WEBB COUNTY","GATEWAY ACADEMY CHARTER DISTRICT",240801,"OPEN ENROLLMENT CHARTER","Male",187
"2016-2017",10,"DALLAS COUNTY","GATEWAY CHARTER ACADEMY",057831,"OPEN ENROLLMENT CHARTER","Female",304
"2016-2017",10,"DALLAS COUNTY","GATEWAY CHARTER ACADEMY",057831,"OPEN ENROLLMENT CHARTER","Male",314
"2016-2017",06,"MILAM COUNTY","GAUSE ISD",166902,"TRADITIONAL ISD/CSD","Female",81
"2016-2017",06,"MILAM COUNTY","GAUSE ISD",166902,"TRADITIONAL ISD/CSD","Male",93
"2016-2017",20,"BEXAR COUNTY","GEORGE GERVIN ACADEMY",015802,"OPEN ENROLLMENT CHARTER","Female",708
"2016-2017",20,"BEXAR COUNTY","GEORGE GERVIN ACADEMY",015802,"OPEN ENROLLMENT CHARTER","Male",647
"2016-2017",04,"HARRIS COUNTY","GEORGE I SANCHEZ CHARTER",101804,"OPEN ENROLLMENT CHARTER","Female",415
"2016-2017",04,"HARRIS COUNTY","GEORGE I SANCHEZ CHARTER",101804,"OPEN ENROLLMENT CHARTER","Male",408
"2016-2017",02,"LIVE OAK COUNTY","GEORGE WEST ISD",149901,"TRADITIONAL ISD/CSD","Female",488
"2016-2017",02,"LIVE OAK COUNTY","GEORGE WEST ISD",149901,"TRADITIONAL ISD/CSD","Male",562
"2016-2017",13,"WILLIAMSON COUNTY","GEORGETOWN ISD",246904,"TRADITIONAL ISD/CSD","Female",5526
"2016-2017",13,"WILLIAMSON COUNTY","GEORGETOWN ISD",246904,"TRADITIONAL ISD/CSD","Male",5899
"2016-2017",12,"MCLENNAN COUNTY","GHOLSON ISD",161925,"TRADITIONAL ISD/CSD","Female",141
"2016-2017",12,"MCLENNAN COUNTY","GHOLSON ISD",161925,"TRADITIONAL ISD/CSD","Male",113
"2016-2017",13,"LEE COUNTY","GIDDINGS ISD",144901,"TRADITIONAL ISD/CSD","Female",924
"2016-2017",13,"LEE COUNTY","GIDDINGS ISD",144901,"TRADITIONAL ISD/CSD","Male",1005
"2016-2017",07,"UPSHUR COUNTY","GILMER ISD",230902,"TRADITIONAL ISD/CSD","Female",1152
"2016-2017",07,"UPSHUR COUNTY","GILMER ISD",230902,"TRADITIONAL ISD/CSD","Male",1266
"2016-2017",07,"GREGG COUNTY","GLADEWATER ISD",092901,"TRADITIONAL ISD/CSD","Female",840
"2016-2017",07,"GREGG COUNTY","GLADEWATER ISD",092901,"TRADITIONAL ISD/CSD","Male",974
"2016-2017",18,"GLASSCOCK COUNTY","GLASSCOCK COUNTY ISD",087901,"TRADITIONAL ISD/CSD","Female",148
"2016-2017",18,"GLASSCOCK COUNTY","GLASSCOCK COUNTY ISD",087901,"TRADITIONAL ISD/CSD","Male",160
"2016-2017",11,"SOMERVELL COUNTY","GLEN ROSE ISD",213901,"TRADITIONAL ISD/CSD","Female",888
"2016-2017",11,"SOMERVELL COUNTY","GLEN ROSE ISD",213901,"TRADITIONAL ISD/CSD","Male",871
"2016-2017",04,"HARRIS COUNTY","GLOBAL LEARNING VILLAGE",101866,"OPEN ENROLLMENT CHARTER","Female",115
"2016-2017",04,"HARRIS COUNTY","GLOBAL LEARNING VILLAGE",101866,"OPEN ENROLLMENT CHARTER","Male",101
"2016-2017",11,"JOHNSON COUNTY","GODLEY ISD",126911,"TRADITIONAL ISD/CSD","Female",906
"2016-2017",11,"JOHNSON COUNTY","GODLEY ISD",126911,"TRADITIONAL ISD/CSD","Male",988
"2016-2017",09,"MONTAGUE COUNTY","GOLD BURG ISD",169906,"TRADITIONAL ISD/CSD","Female",62
"2016-2017",09,"MONTAGUE COUNTY","GOLD BURG ISD",169906,"TRADITIONAL ISD/CSD","Male",58
"2016-2017",10,"DALLAS COUNTY","GOLDEN RULE CHARTER SCHOOL",057835,"OPEN ENROLLMENT CHARTER","Female",748
"2016-2017",10,"DALLAS COUNTY","GOLDEN RULE CHARTER SCHOOL",057835,"OPEN ENROLLMENT CHARTER","Male",728
"2016-2017",12,"MILLS COUNTY","GOLDTHWAITE ISD",167901,"TRADITIONAL ISD/CSD","Female",265
"2016-2017",12,"MILLS COUNTY","GOLDTHWAITE ISD",167901,"TRADITIONAL ISD/CSD","Male",295
"2016-2017",03,"GOLIAD COUNTY","GOLIAD ISD",088902,"TRADITIONAL ISD/CSD","Female",644
"2016-2017",03,"GOLIAD COUNTY","GOLIAD ISD",088902,"TRADITIONAL ISD/CSD","Male",693
"2016-2017",13,"GONZALES COUNTY","GONZALES ISD",089901,"TRADITIONAL ISD/CSD","Female",1369
"2016-2017",13,"GONZALES COUNTY","GONZALES ISD",089901,"TRADITIONAL ISD/CSD","Male",1522
"2016-2017",06,"POLK COUNTY","GOODRICH ISD",187903,"TRADITIONAL ISD/CSD","Female",95
"2016-2017",06,"POLK COUNTY","GOODRICH ISD",187903,"TRADITIONAL ISD/CSD","Male",132
"2016-2017",04,"HARRIS COUNTY","GOOSE CREEK CISD",101911,"TRADITIONAL ISD/CSD","Female",11629
"2016-2017",04,"HARRIS COUNTY","GOOSE CREEK CISD",101911,"TRADITIONAL ISD/CSD","Male",12297
"2016-2017",11,"PALO PINTO COUNTY","GORDON ISD",182901,"TRADITIONAL ISD/CSD","Female",88
"2016-2017",11,"PALO PINTO COUNTY","GORDON ISD",182901,"TRADITIONAL ISD/CSD","Male",116
"2016-2017",14,"EASTLAND COUNTY","GORMAN ISD",067904,"TRADITIONAL ISD/CSD","Female",167
"2016-2017",14,"EASTLAND COUNTY","GORMAN ISD",067904,"TRADITIONAL ISD/CSD","Male",167
"2016-2017",18,"MARTIN COUNTY","GRADY ISD",156905,"TRADITIONAL ISD/CSD","Female",125
"2016-2017",18,"MARTIN COUNTY","GRADY ISD",156905,"TRADITIONAL ISD/CSD","Male",139
"2016-2017",11,"PALO PINTO COUNTY","GRAFORD ISD",182902,"TRADITIONAL ISD/CSD","Female",185
"2016-2017",11,"PALO PINTO COUNTY","GRAFORD ISD",182902,"TRADITIONAL ISD/CSD","Male",184
"2016-2017",09,"YOUNG COUNTY","GRAHAM ISD",252901,"TRADITIONAL ISD/CSD","Female",1256
"2016-2017",09,"YOUNG COUNTY","GRAHAM ISD",252901,"TRADITIONAL ISD/CSD","Male",1230
"2016-2017",11,"HOOD COUNTY","GRANBURY ISD",111901,"TRADITIONAL ISD/CSD","Female",3347
"2016-2017",11,"HOOD COUNTY","GRANBURY ISD",111901,"TRADITIONAL ISD/CSD","Male",3701
"2016-2017",10,"DALLAS COUNTY","GRAND PRAIRIE ISD",057910,"TRADITIONAL ISD/CSD","Female",14536
"2016-2017",10,"DALLAS COUNTY","GRAND PRAIRIE ISD",057910,"TRADITIONAL ISD/CSD","Male",14808
"2016-2017",07,"VAN ZANDT COUNTY","GRAND SALINE ISD",234904,"TRADITIONAL ISD/CSD","Female",502
"2016-2017",07,"VAN ZANDT COUNTY","GRAND SALINE ISD",234904,"TRADITIONAL ISD/CSD","Male",576
"2016-2017",18,"WARD COUNTY","GRANDFALLS-ROYALTY ISD",238904,"TRADITIONAL ISD/CSD","Female",72
"2016-2017",18,"WARD COUNTY","GRANDFALLS-ROYALTY ISD",238904,"TRADITIONAL ISD/CSD","Male",71
"2016-2017",11,"JOHNSON COUNTY","GRANDVIEW ISD",126904,"TRADITIONAL ISD/CSD","Female",540
"2016-2017",11,"JOHNSON COUNTY","GRANDVIEW ISD",126904,"TRADITIONAL ISD/CSD","Male",635
"2016-2017",16,"GRAY COUNTY","GRANDVIEW-HOPKINS ISD",090905,"TRADITIONAL ISD/CSD","Female",22
"2016-2017",16,"GRAY COUNTY","GRANDVIEW-HOPKINS ISD",090905,"TRADITIONAL ISD/CSD","Male",22
"2016-2017",13,"WILLIAMSON COUNTY","GRANGER ISD",246905,"TRADITIONAL ISD/CSD","Female",197
"2016-2017",13,"WILLIAMSON COUNTY","GRANGER ISD",246905,"TRADITIONAL ISD/CSD","Male",233
"2016-2017",15,"TOM GREEN COUNTY","GRAPE CREEK ISD",226907,"TRADITIONAL ISD/CSD","Female",518
"2016-2017",15,"TOM GREEN COUNTY","GRAPE CREEK ISD",226907,"TRADITIONAL ISD/CSD","Male",601
"2016-2017",06,"HOUSTON COUNTY","GRAPELAND ISD",113902,"TRADITIONAL ISD/CSD","Female",240
"2016-2017",06,"HOUSTON COUNTY","GRAPELAND ISD",113902,"TRADITIONAL ISD/CSD","Male",265
"2016-2017",11,"TARRANT COUNTY","GRAPEVINE-COLLEYVILLE ISD",220906,"TRADITIONAL ISD/CSD","Female",6907
"2016-2017",11,"TARRANT COUNTY","GRAPEVINE-COLLEYVILLE ISD",220906,"TRADITIONAL ISD/CSD","Male",6950
"2016-2017",20,"BEXAR COUNTY","GREAT HEARTS TEXAS",015835,"OPEN ENROLLMENT CHARTER","Female",1211
"2016-2017",20,"BEXAR COUNTY","GREAT HEARTS TEXAS",015835,"OPEN ENROLLMENT CHARTER","Male",1101
"2016-2017",08,"HUNT COUNTY","GREENVILLE ISD",116905,"TRADITIONAL ISD/CSD","Female",2528
"2016-2017",08,"HUNT COUNTY","GREENVILLE ISD",116905,"TRADITIONAL ISD/CSD","Male",2832
"2016-2017",18,"MIDLAND COUNTY","GREENWOOD ISD",165902,"TRADITIONAL ISD/CSD","Female",1219
"2016-2017",18,"MIDLAND COUNTY","GREENWOOD ISD",165902,"TRADITIONAL ISD/CSD","Male",1300
"2016-2017",02,"SAN PATRICIO COUNTY","GREGORY-PORTLAND ISD",205902,"TRADITIONAL ISD/CSD","Female",2157
"2016-2017",02,"SAN PATRICIO COUNTY","GREGORY-PORTLAND ISD",205902,"TRADITIONAL ISD/CSD","Male",2382
"2016-2017",12,"LIMESTONE COUNTY","GROESBECK ISD",147902,"TRADITIONAL ISD/CSD","Female",920
"2016-2017",12,"LIMESTONE COUNTY","GROESBECK ISD",147902,"TRADITIONAL ISD/CSD","Male",969
"2016-2017",16,"CARSON COUNTY","GROOM ISD",033901,"TRADITIONAL ISD/CSD","Female",64
"2016-2017",16,"CARSON COUNTY","GROOM ISD",033901,"TRADITIONAL ISD/CSD","Male",84
"2016-2017",06,"TRINITY COUNTY","GROVETON ISD",228901,"TRADITIONAL ISD/CSD","Female",371
"2016-2017",06,"TRINITY COUNTY","GROVETON ISD",228901,"TRADITIONAL ISD/CSD","Male",395
"2016-2017",16,"HANSFORD COUNTY","GRUVER ISD",098901,"TRADITIONAL ISD/CSD","Female",218
"2016-2017",16,"HANSFORD COUNTY","GRUVER ISD",098901,"TRADITIONAL ISD/CSD","Male",218
"2016-2017",10,"GRAYSON COUNTY","GUNTER ISD",091917,"TRADITIONAL ISD/CSD","Female",363
"2016-2017",10,"GRAYSON COUNTY","GUNTER ISD",091917,"TRADITIONAL ISD/CSD","Male",460
"2016-2017",14,"COMANCHE COUNTY","GUSTINE ISD",047903,"TRADITIONAL ISD/CSD","Female",78
"2016-2017",14,"COMANCHE COUNTY","GUSTINE ISD",047903,"TRADITIONAL ISD/CSD","Male",83
"2016-2017",17,"KING COUNTY","GUTHRIE CSD",135001,"TRADITIONAL ISD/CSD","Female",57
"2016-2017",17,"KING COUNTY","GUTHRIE CSD",135001,"TRADITIONAL ISD/CSD","Male",55
"2016-2017",17,"HALE COUNTY","HALE CENTER ISD",095903,"TRADITIONAL ISD/CSD","Female",294
"2016-2017",17,"HALE COUNTY","HALE CENTER ISD",095903,"TRADITIONAL ISD/CSD","Male",328
"2016-2017",03,"LAVACA COUNTY","HALLETTSVILLE ISD",143901,"TRADITIONAL ISD/CSD","Female",562
"2016-2017",03,"LAVACA COUNTY","HALLETTSVILLE ISD",143901,"TRADITIONAL ISD/CSD","Male",562
"2016-2017",12,"MCLENNAN COUNTY","HALLSBURG ISD",161924,"TRADITIONAL ISD/CSD","Female",85
"2016-2017",12,"MCLENNAN COUNTY","HALLSBURG ISD",161924,"TRADITIONAL ISD/CSD","Male",94
"2016-2017",07,"HARRISON COUNTY","HALLSVILLE ISD",102904,"TRADITIONAL ISD/CSD","Female",2424
"2016-2017",07,"HARRISON COUNTY","HALLSVILLE ISD",102904,"TRADITIONAL ISD/CSD","Male",2550
"2016-2017",12,"HAMILTON COUNTY","HAMILTON ISD",097902,"TRADITIONAL ISD/CSD","Female",394
"2016-2017",12,"HAMILTON COUNTY","HAMILTON ISD",097902,"TRADITIONAL ISD/CSD","Male",421
"2016-2017",14,"JONES COUNTY","HAMLIN ISD",127903,"TRADITIONAL ISD/CSD","Female",190
"2016-2017",14,"JONES COUNTY","HAMLIN ISD",127903,"TRADITIONAL ISD/CSD","Male",223
"2016-2017",05,"JEFFERSON COUNTY","HAMSHIRE-FANNETT ISD",123914,"TRADITIONAL ISD/CSD","Female",866
"2016-2017",05,"JEFFERSON COUNTY","HAMSHIRE-FANNETT ISD",123914,"TRADITIONAL ISD/CSD","Male",972
"2016-2017",16,"SWISHER COUNTY","HAPPY ISD",219901,"TRADITIONAL ISD/CSD","Female",121
"2016-2017",16,"SWISHER COUNTY","HAPPY ISD",219901,"TRADITIONAL ISD/CSD","Male",131
"2016-2017",04,"LIBERTY COUNTY","HARDIN ISD",146904,"TRADITIONAL ISD/CSD","Female",714
"2016-2017",04,"LIBERTY COUNTY","HARDIN ISD",146904,"TRADITIONAL ISD/CSD","Male",770
"2016-2017",05,"HARDIN COUNTY","HARDIN-JEFFERSON ISD",100905,"TRADITIONAL ISD/CSD","Female",1077
"2016-2017",05,"HARDIN COUNTY","HARDIN-JEFFERSON ISD",100905,"TRADITIONAL ISD/CSD","Male",1180
"2016-2017",20,"BEXAR COUNTY","HARLANDALE ISD",015904,"TRADITIONAL ISD/CSD","Female",7219
"2016-2017",20,"BEXAR COUNTY","HARLANDALE ISD",015904,"TRADITIONAL ISD/CSD","Male",7612
"2016-2017",07,"HARRISON COUNTY","HARLETON ISD",102905,"TRADITIONAL ISD/CSD","Female",366
"2016-2017",07,"HARRISON COUNTY","HARLETON ISD",102905,"TRADITIONAL ISD/CSD","Male",416
"2016-2017",01,"CAMERON COUNTY","HARLINGEN CISD",031903,"TRADITIONAL ISD/CSD","Female",8959
"2016-2017",01,"CAMERON COUNTY","HARLINGEN CISD",031903,"TRADITIONAL ISD/CSD","Male",9741
"2016-2017",07,"UPSHUR COUNTY","HARMONY ISD",230905,"TRADITIONAL ISD/CSD","Female",553
"2016-2017",07,"UPSHUR COUNTY","HARMONY ISD",230905,"TRADITIONAL ISD/CSD","Male",548
"2016-2017",04,"HARRIS COUNTY","HARMONY SCHOOL OF EXCELLENCE",101858,"OPEN ENROLLMENT CHARTER","Female",2211
"2016-2017",04,"HARRIS COUNTY","HARMONY SCHOOL OF EXCELLENCE",101858,"OPEN ENROLLMENT CHARTER","Male",2206
"2016-2017",04,"HARRIS COUNTY","HARMONY SCHOOL OF SCIENCE - HOUSTO",101862,"OPEN ENROLLMENT CHARTER","Female",1691
"2016-2017",04,"HARRIS COUNTY","HARMONY SCHOOL OF SCIENCE - HOUSTO",101862,"OPEN ENROLLMENT CHARTER","Male",1705
"2016-2017",19,"EL PASO COUNTY","HARMONY SCIENCE ACAD (EL PASO)",071806,"OPEN ENROLLMENT CHARTER","Female",1557
"2016-2017",19,"EL PASO COUNTY","HARMONY SCIENCE ACAD (EL PASO)",071806,"OPEN ENROLLMENT CHARTER","Male",1743
"2016-2017",20,"BEXAR COUNTY","HARMONY SCIENCE ACAD (SAN ANTONIO)",015828,"OPEN ENROLLMENT CHARTER","Female",1759
"2016-2017",20,"BEXAR COUNTY","HARMONY SCIENCE ACAD (SAN ANTONIO)",015828,"OPEN ENROLLMENT CHARTER","Male",1946
"2016-2017",12,"MCLENNAN COUNTY","HARMONY SCIENCE ACAD (WACO)",161807,"OPEN ENROLLMENT CHARTER","Female",4765
"2016-2017",12,"MCLENNAN COUNTY","HARMONY SCIENCE ACAD (WACO)",161807,"OPEN ENROLLMENT CHARTER","Male",5009
"2016-2017",04,"HARRIS COUNTY","HARMONY SCIENCE ACADEMY",101846,"OPEN ENROLLMENT CHARTER","Female",1664
"2016-2017",04,"HARRIS COUNTY","HARMONY SCIENCE ACADEMY",101846,"OPEN ENROLLMENT CHARTER","Male",1760
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"OPEN ENROLLMENT CHARTER","Female",1888
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"OPEN ENROLLMENT CHARTER","Male",2083
"2016-2017",13,"GILLESPIE COUNTY","HARPER ISD",086902,"TRADITIONAL ISD/CSD","Female",300
"2016-2017",13,"GILLESPIE COUNTY","HARPER ISD",086902,"TRADITIONAL ISD/CSD","Male",303
"2016-2017",09,"WILBARGER COUNTY","HARROLD ISD",244901,"TRADITIONAL ISD/CSD","Female",80
"2016-2017",09,"WILBARGER COUNTY","HARROLD ISD",244901,"TRADITIONAL ISD/CSD","Male",36
"2016-2017",16,"CASTRO COUNTY","HART ISD",035902,"TRADITIONAL ISD/CSD","Female",124
"2016-2017",16,"CASTRO COUNTY","HART ISD",035902,"TRADITIONAL ISD/CSD","Male",109
"2016-2017",16,"HARTLEY COUNTY","HARTLEY ISD",103902,"TRADITIONAL ISD/CSD","Female",131
"2016-2017",16,"HARTLEY COUNTY","HARTLEY ISD",103902,"TRADITIONAL ISD/CSD","Male",101
"2016-2017",08,"TITUS COUNTY","HARTS BLUFF ISD",225907,"TRADITIONAL ISD/CSD","Female",289
"2016-2017",08,"TITUS COUNTY","HARTS BLUFF ISD",225907,"TRADITIONAL ISD/CSD","Male",289
"2016-2017",14,"HASKELL COUNTY","HASKELL CISD",104901,"TRADITIONAL ISD/CSD","Female",312
"2016-2017",14,"HASKELL COUNTY","HASKELL CISD",104901,"TRADITIONAL ISD/CSD","Male",287
"2016-2017",07,"WOOD COUNTY","HAWKINS ISD",250902,"TRADITIONAL ISD/CSD","Female",360
"2016-2017",07,"WOOD COUNTY","HAWKINS ISD",250902,"TRADITIONAL ISD/CSD","Male",361
"2016-2017",14,"JONES COUNTY","HAWLEY ISD",127904,"TRADITIONAL ISD/CSD","Female",362
"2016-2017",14,"JONES COUNTY","HAWLEY ISD",127904,"TRADITIONAL ISD/CSD","Male",383
"2016-2017",13,"HAYS COUNTY","HAYS CISD",105906,"TRADITIONAL ISD/CSD","Female",9406
"2016-2017",13,"HAYS COUNTY","HAYS CISD",105906,"TRADITIONAL ISD/CSD","Male",9809
"2016-2017",06,"ROBERTSON COUNTY","HEARNE ISD",198905,"TRADITIONAL ISD/CSD","Female",394
"2016-2017",06,"ROBERTSON COUNTY","HEARNE ISD",198905,"TRADITIONAL ISD/CSD","Male",485
"2016-2017",16,"DONLEY COUNTY","HEDLEY ISD",065902,"TRADITIONAL ISD/CSD","Female",58
"2016-2017",16,"DONLEY COUNTY","HEDLEY ISD",065902,"TRADITIONAL ISD/CSD","Male",58
"2016-2017",07,"SABINE COUNTY","HEMPHILL ISD",202903,"TRADITIONAL ISD/CSD","Female",436
"2016-2017",07,"SABINE COUNTY","HEMPHILL ISD",202903,"TRADITIONAL ISD/CSD","Male",480
"2016-2017",04,"WALLER COUNTY","HEMPSTEAD ISD",237902,"TRADITIONAL ISD/CSD","Female",816
"2016-2017",04,"WALLER COUNTY","HEMPSTEAD ISD",237902,"TRADITIONAL ISD/CSD","Male",817
"2016-2017",07,"RUSK COUNTY","HENDERSON ISD",201902,"TRADITIONAL ISD/CSD","Female",1740
"2016-2017",07,"RUSK COUNTY","HENDERSON ISD",201902,"TRADITIONAL ISD/CSD","Male",1677
"2016-2017",09,"CLAY COUNTY","HENRIETTA ISD",039902,"TRADITIONAL ISD/CSD","Female",455
"2016-2017",09,"CLAY COUNTY","HENRIETTA ISD",039902,"TRADITIONAL ISD/CSD","Male",476
"2016-2017",20,"BEXAR COUNTY","HENRY FORD ACADEMY ALAMEDA SCHOOL",015833,"OPEN ENROLLMENT CHARTER","Female",72
"2016-2017",20,"BEXAR COUNTY","HENRY FORD ACADEMY ALAMEDA SCHOOL",015833,"OPEN ENROLLMENT CHARTER","Male",41
"2016-2017",16,"DEAF SMITH COUNTY","HEREFORD ISD",059901,"TRADITIONAL ISD/CSD","Female",2093
"2016-2017",16,"DEAF SMITH COUNTY","HEREFORD ISD",059901,"TRADITIONAL ISD/CSD","Male",2066
"2016-2017",20,"BEXAR COUNTY","HERITAGE ACADEMY",015815,"OPEN ENROLLMENT CHARTER","Female",235
"2016-2017",20,"BEXAR COUNTY","HERITAGE ACADEMY",015815,"OPEN ENROLLMENT CHARTER","Male",232
"2016-2017",14,"SCURRY COUNTY","HERMLEIGH ISD",208901,"TRADITIONAL ISD/CSD","Female",114
"2016-2017",14,"SCURRY COUNTY","HERMLEIGH ISD",208901,"TRADITIONAL ISD/CSD","Male",131
"2016-2017",12,"HAMILTON COUNTY","HICO ISD",097903,"TRADITIONAL ISD/CSD","Female",249
"2016-2017",12,"HAMILTON COUNTY","HICO ISD",097903,"TRADITIONAL ISD/CSD","Male",335
"2016-2017",01,"HIDALGO COUNTY","HIDALGO ISD",108905,"TRADITIONAL ISD/CSD","Female",1624
"2016-2017",01,"HIDALGO COUNTY","HIDALGO ISD",108905,"TRADITIONAL ISD/CSD","Male",1628
"2016-2017",16,"LIPSCOMB COUNTY","HIGGINS ISD",148903,"TRADITIONAL ISD/CSD","Female",66
"2016-2017",16,"LIPSCOMB COUNTY","HIGGINS ISD",148903,"TRADITIONAL ISD/CSD","Male",71
"2016-2017",05,"GALVESTON COUNTY","HIGH ISLAND ISD",084903,"TRADITIONAL ISD/CSD","Female",67
"2016-2017",05,"GALVESTON COUNTY","HIGH ISLAND ISD",084903,"TRADITIONAL ISD/CSD","Male",83
"2016-2017",11,"TARRANT COUNTY","HIGH POINT ACADEMY",220819,"OPEN ENROLLMENT CHARTER","Female",441
"2016-2017",11,"TARRANT COUNTY","HIGH POINT ACADEMY",220819,"OPEN ENROLLMENT CHARTER","Male",368
"2016-2017",14,"NOLAN COUNTY","HIGHLAND ISD",177905,"TRADITIONAL ISD/CSD","Female",102
"2016-2017",14,"NOLAN COUNTY","HIGHLAND ISD",177905,"TRADITIONAL ISD/CSD","Male",124
"2016-2017",10,"DALLAS COUNTY","HIGHLAND PARK ISD",057911,"TRADITIONAL ISD/CSD","Female",3435
"2016-2017",16,"POTTER COUNTY","HIGHLAND PARK ISD",188903,"TRADITIONAL ISD/CSD","Female",465
"2016-2017",10,"DALLAS COUNTY","HIGHLAND PARK ISD",057911,"TRADITIONAL ISD/CSD","Male",3609
"2016-2017",16,"POTTER COUNTY","HIGHLAND PARK ISD",188903,"TRADITIONAL ISD/CSD","Male",461
"2016-2017",12,"HILL COUNTY","HILLSBORO ISD",109904,"TRADITIONAL ISD/CSD","Female",1014
"2016-2017",12,"HILL COUNTY","HILLSBORO ISD",109904,"TRADITIONAL ISD/CSD","Male",1091
"2016-2017",04,"GALVESTON COUNTY","HITCHCOCK ISD",084908,"TRADITIONAL ISD/CSD","Female",813
"2016-2017",04,"GALVESTON COUNTY","HITCHCOCK ISD",084908,"TRADITIONAL ISD/CSD","Male",908
"2016-2017",12,"BELL COUNTY","HOLLAND ISD",014905,"TRADITIONAL ISD/CSD","Female",323
"2016-2017",12,"BELL COUNTY","HOLLAND ISD",014905,"TRADITIONAL ISD/CSD","Male",378
"2016-2017",09,"ARCHER COUNTY","HOLLIDAY ISD",005902,"TRADITIONAL ISD/CSD","Female",449
"2016-2017",09,"ARCHER COUNTY","HOLLIDAY ISD",005902,"TRADITIONAL ISD/CSD","Male",510
"2016-2017",20,"MEDINA COUNTY","HONDO ISD",163904,"TRADITIONAL ISD/CSD","Female",1011
"2016-2017",20,"MEDINA COUNTY","HONDO ISD",163904,"TRADITIONAL ISD/CSD","Male",1035
"2016-2017",10,"FANNIN COUNTY","HONEY GROVE ISD",074907,"TRADITIONAL ISD/CSD","Female",298
"2016-2017",10,"FANNIN COUNTY","HONEY GROVE ISD",074907,"TRADITIONAL ISD/CSD","Male",305
"2016-2017",08,"BOWIE COUNTY","HOOKS ISD",019902,"TRADITIONAL ISD/CSD","Female",421
"2016-2017",08,"BOWIE COUNTY","HOOKS ISD",019902,"TRADITIONAL ISD/CSD","Male",502
"2016-2017",01,"HIDALGO COUNTY","HORIZON MONTESSORI PUBLIC SCHOOLS",108802,"OPEN ENROLLMENT CHARTER","Female",716
"2016-2017",01,"HIDALGO COUNTY","HORIZON MONTESSORI PUBLIC SCHOOLS",108802,"OPEN ENROLLMENT CHARTER","Male",634
"2016-2017",04,"HARRIS COUNTY","HOUSTON GATEWAY ACADEMY INC",101828,"OPEN ENROLLMENT CHARTER","Female",1119
"2016-2017",04,"HARRIS COUNTY","HOUSTON GATEWAY ACADEMY INC",101828,"OPEN ENROLLMENT CHARTER","Male",1099
"2016-2017",04,"HARRIS COUNTY","HOUSTON HEIGHTS HIGH SCHOOL",101821,"OPEN ENROLLMENT CHARTER","Female",125
"2016-2017",04,"HARRIS COUNTY","HOUSTON HEIGHTS HIGH SCHOOL",101821,"OPEN ENROLLMENT CHARTER","Male",95
"2016-2017",04,"HARRIS COUNTY","HOUSTON HEIGHTS LEARNING ACADEMY I",101829,"OPEN ENROLLMENT CHARTER","Female",42
"2016-2017",04,"HARRIS COUNTY","HOUSTON HEIGHTS LEARNING ACADEMY I",101829,"OPEN ENROLLMENT CHARTER","Male",25
"2016-2017",04,"HARRIS COUNTY","HOUSTON ISD",101912,"TRADITIONAL ISD/CSD","Female",106663
"2016-2017",04,"HARRIS COUNTY","HOUSTON ISD",101912,"TRADITIONAL ISD/CSD","Male",109443
"2016-2017",10,"GRAYSON COUNTY","HOWE ISD",091905,"TRADITIONAL ISD/CSD","Female",510
"2016-2017",10,"GRAYSON COUNTY","HOWE ISD",091905,"TRADITIONAL ISD/CSD","Male",556
"2016-2017",08,"BOWIE COUNTY","HUBBARD ISD",019913,"TRADITIONAL ISD/CSD","Female",45
