"Year","Region","County Name","Grade Level Name","Gender Name","Gender Count"
"2016-2017",04,"GALVESTON COUNTY/04","Grade  3","Male",3152
"2016-2017",04,"GALVESTON COUNTY/04","Grade  4","Female",3023
"2016-2017",04,"GALVESTON COUNTY/04","Grade  4","Male",3195
"2016-2017",04,"GALVESTON COUNTY/04","Grade  5","Female",3013
"2016-2017",04,"GALVESTON COUNTY/04","Grade  5","Male",3127
"2016-2017",04,"GALVESTON COUNTY/04","Grade  6","Female",2922
"2016-2017",04,"GALVESTON COUNTY/04","Grade  6","Male",3086
"2016-2017",04,"GALVESTON COUNTY/04","Grade  7","Female",3012
"2016-2017",04,"GALVESTON COUNTY/04","Grade  7","Male",3218
"2016-2017",04,"GALVESTON COUNTY/04","Grade  8","Female",3048
"2016-2017",04,"GALVESTON COUNTY/04","Grade  8","Male",3183
"2016-2017",04,"GALVESTON COUNTY/04","Grade  9","Female",3346
"2016-2017",04,"GALVESTON COUNTY/04","Grade  9","Male",3619
"2016-2017",04,"GALVESTON COUNTY/04","Grade 10","Female",2994
"2016-2017",04,"GALVESTON COUNTY/04","Grade 10","Male",3167
"2016-2017",04,"GALVESTON COUNTY/04","Grade 11","Female",2861
"2016-2017",04,"GALVESTON COUNTY/04","Grade 11","Male",2993
"2016-2017",04,"GALVESTON COUNTY/04","Grade 12","Female",2771
"2016-2017",04,"GALVESTON COUNTY/04","Grade 12","Male",2852
"2016-2017",05,"GALVESTON COUNTY/05","Pre-kindergarten","Female",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Pre-kindergarten","Male",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Kindergarten","Female",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Kindergarten","Male",5
"2016-2017",05,"GALVESTON COUNTY/05","Grade  1","Female",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Grade  1","Male",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Grade  2","Female",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Grade  2","Male",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Grade  3","Female",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Grade  3","Male",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Grade  4","Female",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Grade  4","Male",8
"2016-2017",05,"GALVESTON COUNTY/05","Grade  5","Female",6
"2016-2017",05,"GALVESTON COUNTY/05","Grade  5","Male",8
"2016-2017",05,"GALVESTON COUNTY/05","Grade  6","Female",-9999999
"2016-2017",05,"GALVESTON COUNTY/05","Grade  6","Male",6
"2016-2017",05,"GALVESTON COUNTY/05","Grade  7","Female",5
"2016-2017",05,"GALVESTON COUNTY/05","Grade  7","Male",7
"2016-2017",05,"GALVESTON COUNTY/05","Grade  8","Female",8
"2016-2017",05,"GALVESTON COUNTY/05","Grade  8","Male",5
"2016-2017",05,"GALVESTON COUNTY/05","Grade  9","Female",9
"2016-2017",05,"GALVESTON COUNTY/05","Grade  9","Male",10
"2016-2017",05,"GALVESTON COUNTY/05","Grade 10","Female",6
"2016-2017",05,"GALVESTON COUNTY/05","Grade 10","Male",11
"2016-2017",05,"GALVESTON COUNTY/05","Grade 11","Female",9
"2016-2017",05,"GALVESTON COUNTY/05","Grade 11","Male",6
"2016-2017",05,"GALVESTON COUNTY/05","Grade 12","Female",9
"2016-2017",05,"GALVESTON COUNTY/05","Grade 12","Male",7
"2016-2017","AL","GALVESTON COUNTY/ALL","Early Education","Female",180
"2016-2017","AL","GALVESTON COUNTY/ALL","Early Education","Male",380
"2016-2017","AL","GALVESTON COUNTY/ALL","Pre-kindergarten","Female",1417
"2016-2017","AL","GALVESTON COUNTY/ALL","Pre-kindergarten","Male",1429
"2016-2017","AL","GALVESTON COUNTY/ALL","Kindergarten","Female",2792
"2016-2017","AL","GALVESTON COUNTY/ALL","Kindergarten","Male",2812
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  1","Female",2995
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  1","Male",3011
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  2","Female",2925
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  2","Male",3194
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  3","Female",2984
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  3","Male",3155
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  4","Female",3024
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  4","Male",3203
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  5","Female",3019
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  5","Male",3135
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  6","Female",2925
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  6","Male",3092
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  7","Female",3017
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  7","Male",3225
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  8","Female",3056
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  8","Male",3188
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  9","Female",3355
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade  9","Male",3629
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade 10","Female",3000
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade 10","Male",3178
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade 11","Female",2870
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade 11","Male",2999
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade 12","Female",2780
"2016-2017","AL","GALVESTON COUNTY/ALL","Grade 12","Male",2859
"2016-2017",17,"GARZA COUNTY","Pre-kindergarten","Female",23
"2016-2017",17,"GARZA COUNTY","Pre-kindergarten","Male",21
"2016-2017",17,"GARZA COUNTY","Kindergarten","Female",30
"2016-2017",17,"GARZA COUNTY","Kindergarten","Male",44
"2016-2017",17,"GARZA COUNTY","Grade  1","Female",29
"2016-2017",17,"GARZA COUNTY","Grade  1","Male",32
"2016-2017",17,"GARZA COUNTY","Grade  2","Female",40
"2016-2017",17,"GARZA COUNTY","Grade  2","Male",51
"2016-2017",17,"GARZA COUNTY","Grade  3","Female",41
"2016-2017",17,"GARZA COUNTY","Grade  3","Male",37
"2016-2017",17,"GARZA COUNTY","Grade  4","Female",37
"2016-2017",17,"GARZA COUNTY","Grade  4","Male",49
"2016-2017",17,"GARZA COUNTY","Grade  5","Female",35
"2016-2017",17,"GARZA COUNTY","Grade  5","Male",31
"2016-2017",17,"GARZA COUNTY","Grade  6","Female",25
"2016-2017",17,"GARZA COUNTY","Grade  6","Male",33
"2016-2017",17,"GARZA COUNTY","Grade  7","Female",37
"2016-2017",17,"GARZA COUNTY","Grade  7","Male",30
"2016-2017",17,"GARZA COUNTY","Grade  8","Female",40
"2016-2017",17,"GARZA COUNTY","Grade  8","Male",49
"2016-2017",17,"GARZA COUNTY","Grade  9","Female",32
"2016-2017",17,"GARZA COUNTY","Grade  9","Male",45
"2016-2017",17,"GARZA COUNTY","Grade 10","Female",36
"2016-2017",17,"GARZA COUNTY","Grade 10","Male",66
"2016-2017",17,"GARZA COUNTY","Grade 11","Female",27
"2016-2017",17,"GARZA COUNTY","Grade 11","Male",44
"2016-2017",17,"GARZA COUNTY","Grade 12","Female",33
"2016-2017",17,"GARZA COUNTY","Grade 12","Male",36
"2016-2017",13,"GILLESPIE COUNTY","Early Education","Female",-9999999
"2016-2017",13,"GILLESPIE COUNTY","Early Education","Male",8
"2016-2017",13,"GILLESPIE COUNTY","Pre-kindergarten","Female",78
"2016-2017",13,"GILLESPIE COUNTY","Pre-kindergarten","Male",74
"2016-2017",13,"GILLESPIE COUNTY","Kindergarten","Female",133
"2016-2017",13,"GILLESPIE COUNTY","Kindergarten","Male",123
"2016-2017",13,"GILLESPIE COUNTY","Grade  1","Female",128
"2016-2017",13,"GILLESPIE COUNTY","Grade  1","Male",137
"2016-2017",13,"GILLESPIE COUNTY","Grade  2","Female",125
"2016-2017",13,"GILLESPIE COUNTY","Grade  2","Male",148
"2016-2017",13,"GILLESPIE COUNTY","Grade  3","Female",142
"2016-2017",13,"GILLESPIE COUNTY","Grade  3","Male",147
"2016-2017",13,"GILLESPIE COUNTY","Grade  4","Female",132
"2016-2017",13,"GILLESPIE COUNTY","Grade  4","Male",146
"2016-2017",13,"GILLESPIE COUNTY","Grade  5","Female",126
"2016-2017",13,"GILLESPIE COUNTY","Grade  5","Male",123
"2016-2017",13,"GILLESPIE COUNTY","Grade  6","Female",147
"2016-2017",13,"GILLESPIE COUNTY","Grade  6","Male",137
"2016-2017",13,"GILLESPIE COUNTY","Grade  7","Female",137
"2016-2017",13,"GILLESPIE COUNTY","Grade  7","Male",141
"2016-2017",13,"GILLESPIE COUNTY","Grade  8","Female",142
"2016-2017",13,"GILLESPIE COUNTY","Grade  8","Male",162
"2016-2017",13,"GILLESPIE COUNTY","Grade  9","Female",153
"2016-2017",13,"GILLESPIE COUNTY","Grade  9","Male",161
"2016-2017",13,"GILLESPIE COUNTY","Grade 10","Female",139
"2016-2017",13,"GILLESPIE COUNTY","Grade 10","Male",171
"2016-2017",13,"GILLESPIE COUNTY","Grade 11","Female",136
"2016-2017",13,"GILLESPIE COUNTY","Grade 11","Male",158
"2016-2017",13,"GILLESPIE COUNTY","Grade 12","Female",143
"2016-2017",13,"GILLESPIE COUNTY","Grade 12","Male",136
"2016-2017",18,"GLASSCOCK COUNTY","Early Education","Female",0
"2016-2017",18,"GLASSCOCK COUNTY","Early Education","Male",-9999999
"2016-2017",18,"GLASSCOCK COUNTY","Pre-kindergarten","Female",9
"2016-2017",18,"GLASSCOCK COUNTY","Pre-kindergarten","Male",5
"2016-2017",18,"GLASSCOCK COUNTY","Kindergarten","Female",10
"2016-2017",18,"GLASSCOCK COUNTY","Kindergarten","Male",14
"2016-2017",18,"GLASSCOCK COUNTY","Grade  1","Female",8
"2016-2017",18,"GLASSCOCK COUNTY","Grade  1","Male",8
"2016-2017",18,"GLASSCOCK COUNTY","Grade  2","Female",16
"2016-2017",18,"GLASSCOCK COUNTY","Grade  2","Male",13
"2016-2017",18,"GLASSCOCK COUNTY","Grade  3","Female",13
"2016-2017",18,"GLASSCOCK COUNTY","Grade  3","Male",12
"2016-2017",18,"GLASSCOCK COUNTY","Grade  4","Female",12
"2016-2017",18,"GLASSCOCK COUNTY","Grade  4","Male",10
"2016-2017",18,"GLASSCOCK COUNTY","Grade  5","Female",9
"2016-2017",18,"GLASSCOCK COUNTY","Grade  5","Male",16
"2016-2017",18,"GLASSCOCK COUNTY","Grade  6","Female",10
"2016-2017",18,"GLASSCOCK COUNTY","Grade  6","Male",17
"2016-2017",18,"GLASSCOCK COUNTY","Grade  7","Female",7
"2016-2017",18,"GLASSCOCK COUNTY","Grade  7","Male",-9999999
"2016-2017",18,"GLASSCOCK COUNTY","Grade  8","Female",13
"2016-2017",18,"GLASSCOCK COUNTY","Grade  8","Male",11
"2016-2017",18,"GLASSCOCK COUNTY","Grade  9","Female",10
"2016-2017",18,"GLASSCOCK COUNTY","Grade  9","Male",15
"2016-2017",18,"GLASSCOCK COUNTY","Grade 10","Female",10
"2016-2017",18,"GLASSCOCK COUNTY","Grade 10","Male",14
"2016-2017",18,"GLASSCOCK COUNTY","Grade 11","Female",12
"2016-2017",18,"GLASSCOCK COUNTY","Grade 11","Male",9
"2016-2017",18,"GLASSCOCK COUNTY","Grade 12","Female",9
"2016-2017",18,"GLASSCOCK COUNTY","Grade 12","Male",10
"2016-2017",03,"GOLIAD COUNTY","Early Education","Female",7
"2016-2017",03,"GOLIAD COUNTY","Early Education","Male",13
"2016-2017",03,"GOLIAD COUNTY","Pre-kindergarten","Female",26
"2016-2017",03,"GOLIAD COUNTY","Pre-kindergarten","Male",20
"2016-2017",03,"GOLIAD COUNTY","Kindergarten","Female",40
"2016-2017",03,"GOLIAD COUNTY","Kindergarten","Male",41
"2016-2017",03,"GOLIAD COUNTY","Grade  1","Female",47
"2016-2017",03,"GOLIAD COUNTY","Grade  1","Male",50
"2016-2017",03,"GOLIAD COUNTY","Grade  2","Female",47
"2016-2017",03,"GOLIAD COUNTY","Grade  2","Male",48
"2016-2017",03,"GOLIAD COUNTY","Grade  3","Female",48
"2016-2017",03,"GOLIAD COUNTY","Grade  3","Male",56
"2016-2017",03,"GOLIAD COUNTY","Grade  4","Female",56
"2016-2017",03,"GOLIAD COUNTY","Grade  4","Male",54
"2016-2017",03,"GOLIAD COUNTY","Grade  5","Female",37
"2016-2017",03,"GOLIAD COUNTY","Grade  5","Male",49
"2016-2017",03,"GOLIAD COUNTY","Grade  6","Female",44
"2016-2017",03,"GOLIAD COUNTY","Grade  6","Male",50
"2016-2017",03,"GOLIAD COUNTY","Grade  7","Female",42
"2016-2017",03,"GOLIAD COUNTY","Grade  7","Male",49
"2016-2017",03,"GOLIAD COUNTY","Grade  8","Female",47
"2016-2017",03,"GOLIAD COUNTY","Grade  8","Male",59
"2016-2017",03,"GOLIAD COUNTY","Grade  9","Female",51
"2016-2017",03,"GOLIAD COUNTY","Grade  9","Male",58
"2016-2017",03,"GOLIAD COUNTY","Grade 10","Female",58
"2016-2017",03,"GOLIAD COUNTY","Grade 10","Male",52
"2016-2017",03,"GOLIAD COUNTY","Grade 11","Female",41
"2016-2017",03,"GOLIAD COUNTY","Grade 11","Male",47
"2016-2017",03,"GOLIAD COUNTY","Grade 12","Female",53
"2016-2017",03,"GOLIAD COUNTY","Grade 12","Male",47
"2016-2017",13,"GONZALES COUNTY","Early Education","Female",-9999999
"2016-2017",13,"GONZALES COUNTY","Early Education","Male",8
"2016-2017",13,"GONZALES COUNTY","Pre-kindergarten","Female",106
"2016-2017",13,"GONZALES COUNTY","Pre-kindergarten","Male",128
"2016-2017",13,"GONZALES COUNTY","Kindergarten","Female",139
"2016-2017",13,"GONZALES COUNTY","Kindergarten","Male",154
"2016-2017",13,"GONZALES COUNTY","Grade  1","Female",160
"2016-2017",13,"GONZALES COUNTY","Grade  1","Male",139
"2016-2017",13,"GONZALES COUNTY","Grade  2","Female",139
"2016-2017",13,"GONZALES COUNTY","Grade  2","Male",163
"2016-2017",13,"GONZALES COUNTY","Grade  3","Female",136
"2016-2017",13,"GONZALES COUNTY","Grade  3","Male",178
"2016-2017",13,"GONZALES COUNTY","Grade  4","Female",148
"2016-2017",13,"GONZALES COUNTY","Grade  4","Male",164
"2016-2017",13,"GONZALES COUNTY","Grade  5","Female",177
"2016-2017",13,"GONZALES COUNTY","Grade  5","Male",178
"2016-2017",13,"GONZALES COUNTY","Grade  6","Female",152
"2016-2017",13,"GONZALES COUNTY","Grade  6","Male",178
"2016-2017",13,"GONZALES COUNTY","Grade  7","Female",175
"2016-2017",13,"GONZALES COUNTY","Grade  7","Male",159
"2016-2017",13,"GONZALES COUNTY","Grade  8","Female",153
"2016-2017",13,"GONZALES COUNTY","Grade  8","Male",161
"2016-2017",13,"GONZALES COUNTY","Grade  9","Female",161
"2016-2017",13,"GONZALES COUNTY","Grade  9","Male",177
"2016-2017",13,"GONZALES COUNTY","Grade 10","Female",136
"2016-2017",13,"GONZALES COUNTY","Grade 10","Male",154
"2016-2017",13,"GONZALES COUNTY","Grade 11","Female",127
"2016-2017",13,"GONZALES COUNTY","Grade 11","Male",146
"2016-2017",13,"GONZALES COUNTY","Grade 12","Female",147
"2016-2017",13,"GONZALES COUNTY","Grade 12","Male",127
"2016-2017",16,"GRAY COUNTY","Early Education","Female",-9999999
"2016-2017",16,"GRAY COUNTY","Early Education","Male",7
"2016-2017",16,"GRAY COUNTY","Pre-kindergarten","Female",109
"2016-2017",16,"GRAY COUNTY","Pre-kindergarten","Male",123
"2016-2017",16,"GRAY COUNTY","Kindergarten","Female",123
"2016-2017",16,"GRAY COUNTY","Kindergarten","Male",153
"2016-2017",16,"GRAY COUNTY","Grade  1","Female",143
"2016-2017",16,"GRAY COUNTY","Grade  1","Male",153
"2016-2017",16,"GRAY COUNTY","Grade  2","Female",163
"2016-2017",16,"GRAY COUNTY","Grade  2","Male",180
"2016-2017",16,"GRAY COUNTY","Grade  3","Female",163
"2016-2017",16,"GRAY COUNTY","Grade  3","Male",173
"2016-2017",16,"GRAY COUNTY","Grade  4","Female",160
"2016-2017",16,"GRAY COUNTY","Grade  4","Male",144
"2016-2017",16,"GRAY COUNTY","Grade  5","Female",152
"2016-2017",16,"GRAY COUNTY","Grade  5","Male",161
"2016-2017",16,"GRAY COUNTY","Grade  6","Female",150
"2016-2017",16,"GRAY COUNTY","Grade  6","Male",158
"2016-2017",16,"GRAY COUNTY","Grade  7","Female",161
"2016-2017",16,"GRAY COUNTY","Grade  7","Male",126
"2016-2017",16,"GRAY COUNTY","Grade  8","Female",178
"2016-2017",16,"GRAY COUNTY","Grade  8","Male",141
"2016-2017",16,"GRAY COUNTY","Grade  9","Female",146
"2016-2017",16,"GRAY COUNTY","Grade  9","Male",152
"2016-2017",16,"GRAY COUNTY","Grade 10","Female",119
"2016-2017",16,"GRAY COUNTY","Grade 10","Male",139
"2016-2017",16,"GRAY COUNTY","Grade 11","Female",115
"2016-2017",16,"GRAY COUNTY","Grade 11","Male",154
"2016-2017",16,"GRAY COUNTY","Grade 12","Female",125
"2016-2017",16,"GRAY COUNTY","Grade 12","Male",123
"2016-2017",10,"GRAYSON COUNTY","Early Education","Female",13
"2016-2017",10,"GRAYSON COUNTY","Early Education","Male",65
"2016-2017",10,"GRAYSON COUNTY","Pre-kindergarten","Female",419
"2016-2017",10,"GRAYSON COUNTY","Pre-kindergarten","Male",427
"2016-2017",10,"GRAYSON COUNTY","Kindergarten","Female",770
"2016-2017",10,"GRAYSON COUNTY","Kindergarten","Male",875
"2016-2017",10,"GRAYSON COUNTY","Grade  1","Female",798
"2016-2017",10,"GRAYSON COUNTY","Grade  1","Male",871
"2016-2017",10,"GRAYSON COUNTY","Grade  2","Female",817
"2016-2017",10,"GRAYSON COUNTY","Grade  2","Male",891
"2016-2017",10,"GRAYSON COUNTY","Grade  3","Female",856
"2016-2017",10,"GRAYSON COUNTY","Grade  3","Male",897
"2016-2017",10,"GRAYSON COUNTY","Grade  4","Female",795
"2016-2017",10,"GRAYSON COUNTY","Grade  4","Male",891
"2016-2017",10,"GRAYSON COUNTY","Grade  5","Female",843
"2016-2017",10,"GRAYSON COUNTY","Grade  5","Male",872
"2016-2017",10,"GRAYSON COUNTY","Grade  6","Female",809
"2016-2017",10,"GRAYSON COUNTY","Grade  6","Male",881
"2016-2017",10,"GRAYSON COUNTY","Grade  7","Female",832
"2016-2017",10,"GRAYSON COUNTY","Grade  7","Male",836
"2016-2017",10,"GRAYSON COUNTY","Grade  8","Female",816
"2016-2017",10,"GRAYSON COUNTY","Grade  8","Male",804
"2016-2017",10,"GRAYSON COUNTY","Grade  9","Female",827
"2016-2017",10,"GRAYSON COUNTY","Grade  9","Male",1009
"2016-2017",10,"GRAYSON COUNTY","Grade 10","Female",830
"2016-2017",10,"GRAYSON COUNTY","Grade 10","Male",880
"2016-2017",10,"GRAYSON COUNTY","Grade 11","Female",748
"2016-2017",10,"GRAYSON COUNTY","Grade 11","Male",830
"2016-2017",10,"GRAYSON COUNTY","Grade 12","Female",692
"2016-2017",10,"GRAYSON COUNTY","Grade 12","Male",683
"2016-2017",07,"GREGG COUNTY","Early Education","Female",33
"2016-2017",07,"GREGG COUNTY","Early Education","Male",49
"2016-2017",07,"GREGG COUNTY","Pre-kindergarten","Female",544
"2016-2017",07,"GREGG COUNTY","Pre-kindergarten","Male",586
"2016-2017",07,"GREGG COUNTY","Kindergarten","Female",878
"2016-2017",07,"GREGG COUNTY","Kindergarten","Male",936
"2016-2017",07,"GREGG COUNTY","Grade  1","Female",895
"2016-2017",07,"GREGG COUNTY","Grade  1","Male",1017
"2016-2017",07,"GREGG COUNTY","Grade  2","Female",895
"2016-2017",07,"GREGG COUNTY","Grade  2","Male",963
"2016-2017",07,"GREGG COUNTY","Grade  3","Female",937
"2016-2017",07,"GREGG COUNTY","Grade  3","Male",976
"2016-2017",07,"GREGG COUNTY","Grade  4","Female",906
"2016-2017",07,"GREGG COUNTY","Grade  4","Male",976
"2016-2017",07,"GREGG COUNTY","Grade  5","Female",824
"2016-2017",07,"GREGG COUNTY","Grade  5","Male",962
"2016-2017",07,"GREGG COUNTY","Grade  6","Female",868
"2016-2017",07,"GREGG COUNTY","Grade  6","Male",886
"2016-2017",07,"GREGG COUNTY","Grade  7","Female",839
"2016-2017",07,"GREGG COUNTY","Grade  7","Male",881
"2016-2017",07,"GREGG COUNTY","Grade  8","Female",824
"2016-2017",07,"GREGG COUNTY","Grade  8","Male",899
"2016-2017",07,"GREGG COUNTY","Grade  9","Female",919
"2016-2017",07,"GREGG COUNTY","Grade  9","Male",936
"2016-2017",07,"GREGG COUNTY","Grade 10","Female",813
"2016-2017",07,"GREGG COUNTY","Grade 10","Male",887
"2016-2017",07,"GREGG COUNTY","Grade 11","Female",827
"2016-2017",07,"GREGG COUNTY","Grade 11","Male",840
"2016-2017",07,"GREGG COUNTY","Grade 12","Female",747
"2016-2017",07,"GREGG COUNTY","Grade 12","Male",768
"2016-2017",06,"GRIMES COUNTY","Early Education","Female",39
"2016-2017",06,"GRIMES COUNTY","Early Education","Male",31
"2016-2017",06,"GRIMES COUNTY","Pre-kindergarten","Female",99
"2016-2017",06,"GRIMES COUNTY","Pre-kindergarten","Male",92
"2016-2017",06,"GRIMES COUNTY","Kindergarten","Female",170
"2016-2017",06,"GRIMES COUNTY","Kindergarten","Male",163
"2016-2017",06,"GRIMES COUNTY","Grade  1","Female",144
"2016-2017",06,"GRIMES COUNTY","Grade  1","Male",171
"2016-2017",06,"GRIMES COUNTY","Grade  2","Female",167
"2016-2017",06,"GRIMES COUNTY","Grade  2","Male",196
"2016-2017",06,"GRIMES COUNTY","Grade  3","Female",170
"2016-2017",06,"GRIMES COUNTY","Grade  3","Male",203
"2016-2017",06,"GRIMES COUNTY","Grade  4","Female",163
"2016-2017",06,"GRIMES COUNTY","Grade  4","Male",169
"2016-2017",06,"GRIMES COUNTY","Grade  5","Female",155
"2016-2017",06,"GRIMES COUNTY","Grade  5","Male",168
"2016-2017",06,"GRIMES COUNTY","Grade  6","Female",144
"2016-2017",06,"GRIMES COUNTY","Grade  6","Male",169
"2016-2017",06,"GRIMES COUNTY","Grade  7","Female",175
"2016-2017",06,"GRIMES COUNTY","Grade  7","Male",166
"2016-2017",06,"GRIMES COUNTY","Grade  8","Female",161
"2016-2017",06,"GRIMES COUNTY","Grade  8","Male",168
"2016-2017",06,"GRIMES COUNTY","Grade  9","Female",177
"2016-2017",06,"GRIMES COUNTY","Grade  9","Male",183
"2016-2017",06,"GRIMES COUNTY","Grade 10","Female",170
"2016-2017",06,"GRIMES COUNTY","Grade 10","Male",176
"2016-2017",06,"GRIMES COUNTY","Grade 11","Female",145
"2016-2017",06,"GRIMES COUNTY","Grade 11","Male",142
"2016-2017",06,"GRIMES COUNTY","Grade 12","Female",113
"2016-2017",06,"GRIMES COUNTY","Grade 12","Male",136
"2016-2017",13,"GUADALUPE COUNTY/13","Early Education","Female",5
"2016-2017",13,"GUADALUPE COUNTY/13","Early Education","Male",10
"2016-2017",13,"GUADALUPE COUNTY/13","Pre-kindergarten","Female",261
"2016-2017",13,"GUADALUPE COUNTY/13","Pre-kindergarten","Male",253
"2016-2017",13,"GUADALUPE COUNTY/13","Kindergarten","Female",296
"2016-2017",13,"GUADALUPE COUNTY/13","Kindergarten","Male",300
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  1","Female",325
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  1","Male",307
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  2","Female",324
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  2","Male",347
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  3","Female",327
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  3","Male",366
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  4","Female",333
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  4","Male",330
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  5","Female",338
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  5","Male",385
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  6","Female",336
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  6","Male",376
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  7","Female",341
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  7","Male",355
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  8","Female",316
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  8","Male",339
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  9","Female",428
"2016-2017",13,"GUADALUPE COUNTY/13","Grade  9","Male",398
"2016-2017",13,"GUADALUPE COUNTY/13","Grade 10","Female",308
