T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2019-2020

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","CAMPUS","CAMPUS NAME","GENDER","GRADE GROUP NAME","ENROLLMENT"
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904101,"AUSTIN ELEM","Female","ELEMENTARY",192
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904101,"AUSTIN ELEM","Male","ELEMENTARY",179
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904043,"B L GARZA MIDDLE","Female","MIDDLE SCHOOL",494
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904043,"B L GARZA MIDDLE","Male","MIDDLE SCHOOL",518
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904104,"BETTS EL","Female","ELEMENTARY",248
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904104,"BETTS EL","Male","ELEMENTARY",276
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904047,"BETTY HARWELL MIDDLE","Female","JUNIOR HIGH SCHOOL",684
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904047,"BETTY HARWELL MIDDLE","Male","JUNIOR HIGH SCHOOL",704
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904102,"BREWSTER EL","Female","ELEMENTARY",166
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904102,"BREWSTER EL","Male","ELEMENTARY",158
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904122,"CANO-GONZALEZ EL","Female","ELEMENTARY",189
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904122,"CANO-GONZALEZ EL","Male","ELEMENTARY",222
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904114,"CANTERBURY EL","Female","ELEMENTARY",334
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904114,"CANTERBURY EL","Male","ELEMENTARY",369
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904125,"CARMEN V AVILA EL","Female","ELEMENTARY",287
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904125,"CARMEN V AVILA EL","Male","ELEMENTARY",367
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904123,"CAVAZOS EL","Female","ELEMENTARY",200
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904123,"CAVAZOS EL","Male","ELEMENTARY",192
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904117,"DE LA VINA ELEM","Female","ELEMENTARY",283
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904117,"DE LA VINA ELEM","Male","ELEMENTARY",289
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904128,"DR KAY TEER CRAWFORD EL","Female","ELEMENTARY",359
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904128,"DR KAY TEER CRAWFORD EL","Male","ELEMENTARY",329
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904127,"DR THOMAS ESPARZA EL","Female","ELEMENTARY",208
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904127,"DR THOMAS ESPARZA EL","Male","ELEMENTARY",210
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904132,"EARLY CHILDHOOD","Female","ELEMENTARY",298
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904132,"EARLY CHILDHOOD","Male","ELEMENTARY",338
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904002,"ECONOMEDES H S","Female","HIGH SCHOOL",1395
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904002,"ECONOMEDES H S","Male","HIGH SCHOOL",1349
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904001,"EDINBURG H S","Female","HIGH SCHOOL",1237
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904001,"EDINBURG H S","Male","HIGH SCHOOL",1329
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904003,"EDINBURG NORTH H S","Female","HIGH SCHOOL",1337
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904003,"EDINBURG NORTH H S","Male","HIGH SCHOOL",1426
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904120,"EISENHOWER EL","Female","ELEMENTARY",306
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904120,"EISENHOWER EL","Male","ELEMENTARY",316
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904048,"ELIAS LONGORIA SR MIDDLE","Female","MIDDLE SCHOOL",468
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904048,"ELIAS LONGORIA SR MIDDLE","Male","MIDDLE SCHOOL",446
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904116,"ESCANDON EL","Female","ELEMENTARY",367
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904116,"ESCANDON EL","Male","ELEMENTARY",347
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904046,"FRANCISCO BARRIENTES MIDDLE","Female","MIDDLE SCHOOL",667
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904046,"FRANCISCO BARRIENTES MIDDLE","Male","MIDDLE SCHOOL",716
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904112,"FREDDY GONZALEZ EL","Female","ELEMENTARY",221
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904112,"FREDDY GONZALEZ EL","Male","ELEMENTARY",241
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904109,"GUERRA EL","Female","ELEMENTARY",249
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904109,"GUERRA EL","Male","ELEMENTARY",283
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904103,"HARGILL EL","Female","ELEMENTARY",217
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904103,"HARGILL EL","Male","ELEMENTARY",198
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904039,"J J A E P","Female","HIGH SCHOOL","<10"
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904039,"J J A E P","Male","HIGH SCHOOL","<10"
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904105,"JEFFERSON ELEM","Female","ELEMENTARY",226
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904105,"JEFFERSON ELEM","Male","ELEMENTARY",257
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904121,"JOHN F KENNEDY EL","Female","ELEMENTARY",228
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904121,"JOHN F KENNEDY EL","Male","ELEMENTARY",248
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904040,"JUVENILE DETENTION CTR","Female","HIGH SCHOOL","<20"
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904040,"JUVENILE DETENTION CTR","Male","HIGH SCHOOL","<40"
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904113,"L B JOHNSON EL","Female","ELEMENTARY",174
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904113,"L B JOHNSON EL","Male","ELEMENTARY",226
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904107,"LEE EL","Female","ELEMENTARY",177
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904107,"LEE EL","Male","ELEMENTARY",200
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904108,"LINCOLN EL","Female","ELEMENTARY",214
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904108,"LINCOLN EL","Male","ELEMENTARY",212
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904131,"MACARIA DELA GARZA GORENA EL","Female","ELEMENTARY",252
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904131,"MACARIA DELA GARZA GORENA EL","Male","ELEMENTARY",295
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904045,"MEMORIAL MIDDLE","Female","MIDDLE SCHOOL",544
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904045,"MEMORIAL MIDDLE","Male","MIDDLE SCHOOL",608
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904115,"MONTE CRISTO EL","Female","ELEMENTARY",336
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904115,"MONTE CRISTO EL","Male","ELEMENTARY",307
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904130,"R C FLORES-MARK A ZAPATA EL","Female","ELEMENTARY",252
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904130,"R C FLORES-MARK A ZAPATA EL","Male","ELEMENTARY",258
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904006,"ROBERT R VELA H S","Female","HIGH SCHOOL",1117
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904006,"ROBERT R VELA H S","Male","HIGH SCHOOL",1182
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904118,"SAN CARLOS EL","Female","ELEMENTARY",228
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904118,"SAN CARLOS EL","Male","ELEMENTARY",259
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904044,"SOUTH MIDDLE","Female","MIDDLE SCHOOL",710
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904044,"SOUTH MIDDLE","Male","MIDDLE SCHOOL",700
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904111,"TRAVIS EL","Female","ELEMENTARY",185
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904111,"TRAVIS EL","Male","ELEMENTARY",186
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904106,"TREVINO EL","Female","ELEMENTARY",351
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904106,"TREVINO EL","Male","ELEMENTARY",342
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904119,"TRUMAN EL","Female","ELEMENTARY",295
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904119,"TRUMAN EL","Male","ELEMENTARY",325
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904124,"VILLARREAL EL","Female","ELEMENTARY",279
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904124,"VILLARREAL EL","Male","ELEMENTARY",295
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904110,"ZAVALA EL","Female","ELEMENTARY",222
"2019-2020",01,"HIDALGO COUNTY",108904,"EDINBURG CISD",108904110,"ZAVALA EL","Male","ELEMENTARY",276
"2019-2020",03,"JACKSON COUNTY",120901,"EDNA ISD",120901004,"EDNA ALTERNATIVE","Female","HIGH SCHOOL",16
"2019-2020",03,"JACKSON COUNTY",120901,"EDNA ISD",120901004,"EDNA ALTERNATIVE","Male","HIGH SCHOOL",15
"2019-2020",03,"JACKSON COUNTY",120901,"EDNA ISD",120901104,"EDNA EL","Female","ELEMENTARY",361
"2019-2020",03,"JACKSON COUNTY",120901,"EDNA ISD",120901104,"EDNA EL","Male","ELEMENTARY",419
"2019-2020",03,"JACKSON COUNTY",120901,"EDNA ISD",120901001,"EDNA H S","Female","HIGH SCHOOL",209
"2019-2020",03,"JACKSON COUNTY",120901,"EDNA ISD",120901001,"EDNA H S","Male","HIGH SCHOOL",205
"2019-2020",03,"JACKSON COUNTY",120901,"EDNA ISD",120901042,"EDNA J H","Female","MIDDLE SCHOOL",182
"2019-2020",03,"JACKSON COUNTY",120901,"EDNA ISD",120901042,"EDNA J H","Male","MIDDLE SCHOOL",176
"2019-2020",10,"DALLAS COUNTY",057833,"EDUCATION CENTER INTERNATIONAL ACA",057833001,"EDUCATION CENTER INTERNATIONAL ACA","Female","ELEMENTARY",152
"2019-2020",10,"DALLAS COUNTY",057833,"EDUCATION CENTER INTERNATIONAL ACA",057833002,"EDUCATION CENTER INTERNATIONAL ACA","Female","ELEMENTARY",102
"2019-2020",10,"DALLAS COUNTY",057833,"EDUCATION CENTER INTERNATIONAL ACA",057833003,"EDUCATION CENTER INTERNATIONAL ACA","Female","ELEMENTARY",85
"2019-2020",10,"DALLAS COUNTY",057833,"EDUCATION CENTER INTERNATIONAL ACA",057833001,"EDUCATION CENTER INTERNATIONAL ACA","Male","ELEMENTARY",125
"2019-2020",10,"DALLAS COUNTY",057833,"EDUCATION CENTER INTERNATIONAL ACA",057833002,"EDUCATION CENTER INTERNATIONAL ACA","Male","ELEMENTARY",99
"2019-2020",10,"DALLAS COUNTY",057833,"EDUCATION CENTER INTERNATIONAL ACA",057833003,"EDUCATION CENTER INTERNATIONAL ACA","Male","ELEMENTARY",64
"2019-2020",05,"JEFFERSON COUNTY",123805,"EHRHART SCHOOL",123805001,"EHRHART SCHOOL","Female","ELEMENTARY",247
"2019-2020",05,"JEFFERSON COUNTY",123805,"EHRHART SCHOOL",123805001,"EHRHART SCHOOL","Male","ELEMENTARY",211
"2019-2020",03,"WHARTON COUNTY",241903,"EL CAMPO ISD",241903001,"EL CAMPO H S","Female","HIGH SCHOOL",546
"2019-2020",03,"WHARTON COUNTY",241903,"EL CAMPO ISD",241903001,"EL CAMPO H S","Male","HIGH SCHOOL",612
"2019-2020",03,"WHARTON COUNTY",241903,"EL CAMPO ISD",241903041,"EL CAMPO MIDDLE","Female","JUNIOR HIGH SCHOOL",382
"2019-2020",03,"WHARTON COUNTY",241903,"EL CAMPO ISD",241903041,"EL CAMPO MIDDLE","Male","JUNIOR HIGH SCHOOL",414
"2019-2020",03,"WHARTON COUNTY",241903,"EL CAMPO ISD",241903102,"HUTCHINS EL","Female","ELEMENTARY",375
"2019-2020",03,"WHARTON COUNTY",241903,"EL CAMPO ISD",241903102,"HUTCHINS EL","Male","ELEMENTARY",372
"2019-2020",03,"WHARTON COUNTY",241903,"EL CAMPO ISD",241903107,"MYATT EL","Female","ELEMENTARY",219
"2019-2020",03,"WHARTON COUNTY",241903,"EL CAMPO ISD",241903107,"MYATT EL","Male","ELEMENTARY",191
"2019-2020",03,"WHARTON COUNTY",241903,"EL CAMPO ISD",241903103,"NORTHSIDE EL","Female","ELEMENTARY",248
"2019-2020",03,"WHARTON COUNTY",241903,"EL CAMPO ISD",241903103,"NORTHSIDE EL","Male","ELEMENTARY",253
"2019-2020",19,"EL PASO COUNTY",071804,"EL PASO ACADEMY",071804001,"EL PASO ACADEMY","Female","HIGH SCHOOL",100
"2019-2020",19,"EL PASO COUNTY",071804,"EL PASO ACADEMY",071804001,"EL PASO ACADEMY","Male","HIGH SCHOOL",101
"2019-2020",19,"EL PASO COUNTY",071804,"EL PASO ACADEMY",071804002,"EL PASO ACADEMY WEST","Female","HIGH SCHOOL",58
"2019-2020",19,"EL PASO COUNTY",071804,"EL PASO ACADEMY",071804002,"EL PASO ACADEMY WEST","Male","HIGH SCHOOL",87
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902171,"ABOUT FACE PROGRAM EL","Male","ELEMENTARY","<10"
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902001,"ANDRESS H S","Female","HIGH SCHOOL",670
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902001,"ANDRESS H S","Male","HIGH SCHOOL",778
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902103,"AOY EL","Female","ELEMENTARY",159
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902103,"AOY EL","Male","ELEMENTARY",202
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902054,"ARMENDARIZ MIDDLE","Female","MIDDLE SCHOOL",233
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902054,"ARMENDARIZ MIDDLE","Male","MIDDLE SCHOOL",265
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902002,"AUSTIN H S","Female","HIGH SCHOOL",631
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902002,"AUSTIN H S","Male","HIGH SCHOOL",670
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902165,"BARRON EL","Female","ELEMENTARY",222
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902165,"BARRON EL","Male","ELEMENTARY",213
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902049,"BASSETT MIDDLE","Female","MIDDLE SCHOOL",291
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902049,"BASSETT MIDDLE","Male","MIDDLE SCHOOL",373
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902105,"BLISS EL","Female","ELEMENTARY",248
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902105,"BLISS EL","Male","ELEMENTARY",279
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902106,"BONHAM EL","Female","ELEMENTARY",109
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902106,"BONHAM EL","Male","ELEMENTARY",144
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902003,"BOWIE H S","Female","HIGH SCHOOL",624
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902003,"BOWIE H S","Male","HIGH SCHOOL",685
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902158,"BRADLEY EL","Female","ELEMENTARY",178
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902158,"BRADLEY EL","Male","ELEMENTARY",194
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902056,"BROWN MIDDLE","Female","MIDDLE SCHOOL",474
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902056,"BROWN MIDDLE","Male","MIDDLE SCHOOL",550
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902004,"BURGES H S","Female","HIGH SCHOOL",742
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902004,"BURGES H S","Male","HIGH SCHOOL",763
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902043,"CANYON HILLS MIDDLE","Female","MIDDLE SCHOOL",320
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902043,"CANYON HILLS MIDDLE","Male","MIDDLE SCHOOL",371
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902012,"CHAPIN H S","Female","HIGH SCHOOL",854
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902012,"CHAPIN H S","Male","HIGH SCHOOL",976
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902045,"CHARLES MIDDLE","Female","MIDDLE SCHOOL",293
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902045,"CHARLES MIDDLE","Male","MIDDLE SCHOOL",308
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902151,"CIELO VISTA EL","Female","ELEMENTARY",170
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902151,"CIELO VISTA EL","Male","ELEMENTARY",191
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902109,"CLARDY EL","Female","ELEMENTARY",257
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902109,"CLARDY EL","Male","ELEMENTARY",300
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902149,"CLENDENIN EL","Female","ELEMENTARY",231
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902149,"CLENDENIN EL","Male","ELEMENTARY",218
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902110,"COLDWELL EL","Female","ELEMENTARY",254
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902110,"COLDWELL EL","Male","ELEMENTARY",311
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902175,"COLIN L POWELL EL","Female","ELEMENTARY",324
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902175,"COLIN L POWELL EL","Male","ELEMENTARY",321
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902020,"COLLEGE CAREER TECHNOLOGY ACADEMY","Female","HIGH SCHOOL",96
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902020,"COLLEGE CAREER TECHNOLOGY ACADEMY","Male","HIGH SCHOOL",69
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902142,"COLLINS EL","Female","ELEMENTARY",194
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902142,"COLLINS EL","Male","ELEMENTARY",204
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902111,"COOLEY EL","Female","ELEMENTARY",212
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902111,"COOLEY EL","Male","ELEMENTARY",208
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902005,"CORONADO H S","Female","HIGH SCHOOL",1333
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902005,"CORONADO H S","Male","HIGH SCHOOL",1325
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902112,"CROCKETT EL","Female","ELEMENTARY",241
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902112,"CROCKETT EL","Male","ELEMENTARY",257
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902113,"CROSBY EL","Female","ELEMENTARY",204
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902113,"CROSBY EL","Male","ELEMENTARY",200
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902025,"DELTA ACADEMY","Female","ELEMENTARY / SECONDARY",14
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902025,"DELTA ACADEMY","Male","ELEMENTARY / SECONDARY",62
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902114,"DOUGLASS EL","Female","ELEMENTARY",270
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902114,"DOUGLASS EL","Male","ELEMENTARY",232
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902115,"DOWELL EL","Female","ELEMENTARY",245
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902115,"DOWELL EL","Male","ELEMENTARY",234
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902006,"EL PASO H S","Female","HIGH SCHOOL",739
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902006,"EL PASO H S","Male","HIGH SCHOOL",767
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902116,"FANNIN EL","Female","ELEMENTARY",206
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902116,"FANNIN EL","Male","ELEMENTARY",231
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902010,"FRANKLIN H S","Female","HIGH SCHOOL",1423
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902010,"FRANKLIN H S","Male","HIGH SCHOOL",1482
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902162,"GREEN EL","Female","ELEMENTARY",191
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902162,"GREEN EL","Male","ELEMENTARY",211
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902163,"GUERRERO EL","Female","ELEMENTARY",229
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902163,"GUERRERO EL","Male","ELEMENTARY",244
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902044,"GUILLEN MIDDLE","Female","MIDDLE SCHOOL",314
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902044,"GUILLEN MIDDLE","Male","MIDDLE SCHOOL",327
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902169,"H R MOYE EL","Female","ELEMENTARY",200
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902169,"H R MOYE EL","Male","ELEMENTARY",226
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902118,"HART EL","Female","ELEMENTARY",215
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902118,"HART EL","Male","ELEMENTARY",232
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902119,"HAWKINS EL","Female","ELEMENTARY",165
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902119,"HAWKINS EL","Male","ELEMENTARY",175
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902041,"HENDERSON MIDDLE","Female","MIDDLE SCHOOL",326
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902041,"HENDERSON MIDDLE","Male","MIDDLE SCHOOL",381
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902121,"HILLSIDE EL","Female","ELEMENTARY",268
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902121,"HILLSIDE EL","Male","ELEMENTARY",254
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902053,"HORNEDO MIDDLE","Female","MIDDLE SCHOOL",635
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902053,"HORNEDO MIDDLE","Male","MIDDLE SCHOOL",706
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902123,"HUGHEY EL","Female","ELEMENTARY",266
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902123,"HUGHEY EL","Male","ELEMENTARY",309
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902008,"IRVIN H S","Female","HIGH SCHOOL",581
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902008,"IRVIN H S","Male","HIGH SCHOOL",650
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902009,"JEFFERSON H S","Female","HIGH SCHOOL",539
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902009,"JEFFERSON H S","Male","HIGH SCHOOL",604
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902155,"JOHNSON EL","Female","ELEMENTARY",210
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902155,"JOHNSON EL","Male","ELEMENTARY",187
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902166,"KOHLBERG EL","Female","ELEMENTARY",272
"2019-2020",19,"EL PASO COUNTY",071902,"EL PASO ISD",071902166,"KOHLBERG EL","Male","ELEMENTARY",299
