T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2019-2020

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","GENDER","CHARTER STATUS","ENROLLMENT"
"2019-2020",09,"MONTAGUE COUNTY",169906,"GOLD BURG ISD","Female","TRADITIONAL ISD/CSD",72
"2019-2020",09,"MONTAGUE COUNTY",169906,"GOLD BURG ISD","Male","TRADITIONAL ISD/CSD",62
"2019-2020",10,"DALLAS COUNTY",057835,"GOLDEN RULE CHARTER SCHOOL","Female","OPEN ENROLLMENT CHARTER",791
"2019-2020",10,"DALLAS COUNTY",057835,"GOLDEN RULE CHARTER SCHOOL","Male","OPEN ENROLLMENT CHARTER",779
"2019-2020",12,"MILLS COUNTY",167901,"GOLDTHWAITE ISD","Female","TRADITIONAL ISD/CSD",247
"2019-2020",12,"MILLS COUNTY",167901,"GOLDTHWAITE ISD","Male","TRADITIONAL ISD/CSD",318
"2019-2020",03,"GOLIAD COUNTY",088902,"GOLIAD ISD","Female","TRADITIONAL ISD/CSD",636
"2019-2020",03,"GOLIAD COUNTY",088902,"GOLIAD ISD","Male","TRADITIONAL ISD/CSD",683
"2019-2020",13,"GONZALES COUNTY",089901,"GONZALES ISD","Female","TRADITIONAL ISD/CSD",1369
"2019-2020",13,"GONZALES COUNTY",089901,"GONZALES ISD","Male","TRADITIONAL ISD/CSD",1468
"2019-2020",06,"POLK COUNTY",187903,"GOODRICH ISD","Female","TRADITIONAL ISD/CSD",112
"2019-2020",06,"POLK COUNTY",187903,"GOODRICH ISD","Male","TRADITIONAL ISD/CSD",147
"2019-2020",13,"WILLIAMSON COUNTY",246802,"GOODWATER MONTESSORI SCHOOL","Female","OPEN ENROLLMENT CHARTER",196
"2019-2020",13,"WILLIAMSON COUNTY",246802,"GOODWATER MONTESSORI SCHOOL","Male","OPEN ENROLLMENT CHARTER",202
"2019-2020",04,"HARRIS COUNTY",101911,"GOOSE CREEK CISD","Female","TRADITIONAL ISD/CSD",11661
"2019-2020",04,"HARRIS COUNTY",101911,"GOOSE CREEK CISD","Male","TRADITIONAL ISD/CSD",12265
"2019-2020",11,"PALO PINTO COUNTY",182901,"GORDON ISD","Female","TRADITIONAL ISD/CSD",92
"2019-2020",11,"PALO PINTO COUNTY",182901,"GORDON ISD","Male","TRADITIONAL ISD/CSD",124
"2019-2020",14,"EASTLAND COUNTY",067904,"GORMAN ISD","Female","TRADITIONAL ISD/CSD",153
"2019-2020",14,"EASTLAND COUNTY",067904,"GORMAN ISD","Male","TRADITIONAL ISD/CSD",151
"2019-2020",18,"MARTIN COUNTY",156905,"GRADY ISD","Female","TRADITIONAL ISD/CSD",117
"2019-2020",18,"MARTIN COUNTY",156905,"GRADY ISD","Male","TRADITIONAL ISD/CSD",131
"2019-2020",11,"PALO PINTO COUNTY",182902,"GRAFORD ISD","Female","TRADITIONAL ISD/CSD",186
"2019-2020",11,"PALO PINTO COUNTY",182902,"GRAFORD ISD","Male","TRADITIONAL ISD/CSD",164
"2019-2020",09,"YOUNG COUNTY",252901,"GRAHAM ISD","Female","TRADITIONAL ISD/CSD",1150
"2019-2020",09,"YOUNG COUNTY",252901,"GRAHAM ISD","Male","TRADITIONAL ISD/CSD",1190
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD","Female","TRADITIONAL ISD/CSD",3551
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD","Male","TRADITIONAL ISD/CSD",3923
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD","Female","TRADITIONAL ISD/CSD",14656
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD","Male","TRADITIONAL ISD/CSD",14610
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD","Female","TRADITIONAL ISD/CSD",502
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD","Male","TRADITIONAL ISD/CSD",601
"2019-2020",18,"WARD COUNTY",238904,"GRANDFALLS-ROYALTY ISD","Female","TRADITIONAL ISD/CSD",89
"2019-2020",18,"WARD COUNTY",238904,"GRANDFALLS-ROYALTY ISD","Male","TRADITIONAL ISD/CSD",93
"2019-2020",11,"JOHNSON COUNTY",126904,"GRANDVIEW ISD","Female","TRADITIONAL ISD/CSD",610
"2019-2020",11,"JOHNSON COUNTY",126904,"GRANDVIEW ISD","Male","TRADITIONAL ISD/CSD",744
"2019-2020",16,"GRAY COUNTY",090905,"GRANDVIEW-HOPKINS ISD","Female","TRADITIONAL ISD/CSD",33
"2019-2020",16,"GRAY COUNTY",090905,"GRANDVIEW-HOPKINS ISD","Male","TRADITIONAL ISD/CSD",15
"2019-2020",13,"WILLIAMSON COUNTY",246905,"GRANGER ISD","Female","TRADITIONAL ISD/CSD",229
"2019-2020",13,"WILLIAMSON COUNTY",246905,"GRANGER ISD","Male","TRADITIONAL ISD/CSD",228
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD","Female","TRADITIONAL ISD/CSD",515
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD","Male","TRADITIONAL ISD/CSD",673
"2019-2020",06,"HOUSTON COUNTY",113902,"GRAPELAND ISD","Female","TRADITIONAL ISD/CSD",276
"2019-2020",06,"HOUSTON COUNTY",113902,"GRAPELAND ISD","Male","TRADITIONAL ISD/CSD",341
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD","Female","TRADITIONAL ISD/CSD",7232
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD","Male","TRADITIONAL ISD/CSD",7002
"2019-2020",20,"BEXAR COUNTY",015835,"GREAT HEARTS TEXAS","Female","OPEN ENROLLMENT CHARTER",2537
"2019-2020",20,"BEXAR COUNTY",015835,"GREAT HEARTS TEXAS","Male","OPEN ENROLLMENT CHARTER",2313
"2019-2020",10,"HUNT COUNTY",116905,"GREENVILLE ISD","Female","TRADITIONAL ISD/CSD",2526
"2019-2020",10,"HUNT COUNTY",116905,"GREENVILLE ISD","Male","TRADITIONAL ISD/CSD",2838
"2019-2020",18,"MIDLAND COUNTY",165902,"GREENWOOD ISD","Female","TRADITIONAL ISD/CSD",1484
"2019-2020",18,"MIDLAND COUNTY",165902,"GREENWOOD ISD","Male","TRADITIONAL ISD/CSD",1488
"2019-2020",02,"SAN PATRICIO COUNTY",205902,"GREGORY-PORTLAND ISD","Female","TRADITIONAL ISD/CSD",2213
"2019-2020",02,"SAN PATRICIO COUNTY",205902,"GREGORY-PORTLAND ISD","Male","TRADITIONAL ISD/CSD",2412
"2019-2020",12,"LIMESTONE COUNTY",147902,"GROESBECK ISD","Female","TRADITIONAL ISD/CSD",796
"2019-2020",12,"LIMESTONE COUNTY",147902,"GROESBECK ISD","Male","TRADITIONAL ISD/CSD",816
"2019-2020",16,"CARSON COUNTY",033901,"GROOM ISD","Female","TRADITIONAL ISD/CSD",74
"2019-2020",16,"CARSON COUNTY",033901,"GROOM ISD","Male","TRADITIONAL ISD/CSD",82
"2019-2020",06,"TRINITY COUNTY",228901,"GROVETON ISD","Female","TRADITIONAL ISD/CSD",361
"2019-2020",06,"TRINITY COUNTY",228901,"GROVETON ISD","Male","TRADITIONAL ISD/CSD",403
"2019-2020",16,"HANSFORD COUNTY",098901,"GRUVER ISD","Female","TRADITIONAL ISD/CSD",227
"2019-2020",16,"HANSFORD COUNTY",098901,"GRUVER ISD","Male","TRADITIONAL ISD/CSD",223
"2019-2020",10,"GRAYSON COUNTY",091917,"GUNTER ISD","Female","TRADITIONAL ISD/CSD",462
"2019-2020",10,"GRAYSON COUNTY",091917,"GUNTER ISD","Male","TRADITIONAL ISD/CSD",539
"2019-2020",14,"COMANCHE COUNTY",047903,"GUSTINE ISD","Female","TRADITIONAL ISD/CSD",76
"2019-2020",14,"COMANCHE COUNTY",047903,"GUSTINE ISD","Male","TRADITIONAL ISD/CSD",78
"2019-2020",17,"KING COUNTY",135001,"GUTHRIE CSD","Female","TRADITIONAL ISD/CSD",56
"2019-2020",17,"KING COUNTY",135001,"GUTHRIE CSD","Male","TRADITIONAL ISD/CSD",51
"2019-2020",17,"HALE COUNTY",095903,"HALE CENTER ISD","Female","TRADITIONAL ISD/CSD",308
"2019-2020",17,"HALE COUNTY",095903,"HALE CENTER ISD","Male","TRADITIONAL ISD/CSD",333
"2019-2020",03,"LAVACA COUNTY",143901,"HALLETTSVILLE ISD","Female","TRADITIONAL ISD/CSD",572
"2019-2020",03,"LAVACA COUNTY",143901,"HALLETTSVILLE ISD","Male","TRADITIONAL ISD/CSD",563
"2019-2020",12,"MCLENNAN COUNTY",161924,"HALLSBURG ISD","Female","TRADITIONAL ISD/CSD",75
"2019-2020",12,"MCLENNAN COUNTY",161924,"HALLSBURG ISD","Male","TRADITIONAL ISD/CSD",88
"2019-2020",07,"HARRISON COUNTY",102904,"HALLSVILLE ISD","Female","TRADITIONAL ISD/CSD",6058
"2019-2020",07,"HARRISON COUNTY",102904,"HALLSVILLE ISD","Male","TRADITIONAL ISD/CSD",5404
"2019-2020",12,"HAMILTON COUNTY",097902,"HAMILTON ISD","Female","TRADITIONAL ISD/CSD",381
"2019-2020",12,"HAMILTON COUNTY",097902,"HAMILTON ISD","Male","TRADITIONAL ISD/CSD",436
"2019-2020",14,"JONES COUNTY",127903,"HAMLIN COLLEGIATE ISD","Female","TRADITIONAL ISD/CSD",197
"2019-2020",14,"JONES COUNTY",127903,"HAMLIN COLLEGIATE ISD","Male","TRADITIONAL ISD/CSD",220
"2019-2020",05,"JEFFERSON COUNTY",123914,"HAMSHIRE-FANNETT ISD","Female","TRADITIONAL ISD/CSD",920
"2019-2020",05,"JEFFERSON COUNTY",123914,"HAMSHIRE-FANNETT ISD","Male","TRADITIONAL ISD/CSD",1007
"2019-2020",16,"SWISHER COUNTY",219901,"HAPPY ISD","Female","TRADITIONAL ISD/CSD",121
"2019-2020",16,"SWISHER COUNTY",219901,"HAPPY ISD","Male","TRADITIONAL ISD/CSD",149
"2019-2020",04,"LIBERTY COUNTY",146904,"HARDIN ISD","Female","TRADITIONAL ISD/CSD",688
"2019-2020",04,"LIBERTY COUNTY",146904,"HARDIN ISD","Male","TRADITIONAL ISD/CSD",712
"2019-2020",05,"HARDIN COUNTY",100905,"HARDIN-JEFFERSON ISD","Female","TRADITIONAL ISD/CSD",1182
"2019-2020",05,"HARDIN COUNTY",100905,"HARDIN-JEFFERSON ISD","Male","TRADITIONAL ISD/CSD",1277
"2019-2020",20,"BEXAR COUNTY",015904,"HARLANDALE ISD","Female","TRADITIONAL ISD/CSD",6642
"2019-2020",20,"BEXAR COUNTY",015904,"HARLANDALE ISD","Male","TRADITIONAL ISD/CSD",7024
"2019-2020",07,"HARRISON COUNTY",102905,"HARLETON ISD","Female","TRADITIONAL ISD/CSD",333
"2019-2020",07,"HARRISON COUNTY",102905,"HARLETON ISD","Male","TRADITIONAL ISD/CSD",385
"2019-2020",01,"CAMERON COUNTY",031903,"HARLINGEN CISD","Female","TRADITIONAL ISD/CSD",8829
"2019-2020",01,"CAMERON COUNTY",031903,"HARLINGEN CISD","Male","TRADITIONAL ISD/CSD",9536
"2019-2020",07,"UPSHUR COUNTY",230905,"HARMONY ISD","Female","TRADITIONAL ISD/CSD",526
"2019-2020",07,"UPSHUR COUNTY",230905,"HARMONY ISD","Male","TRADITIONAL ISD/CSD",564
"2019-2020",04,"HARRIS COUNTY",101858,"HARMONY SCHOOL OF EXCELLENCE","Female","OPEN ENROLLMENT CHARTER",2793
"2019-2020",04,"HARRIS COUNTY",101858,"HARMONY SCHOOL OF EXCELLENCE","Male","OPEN ENROLLMENT CHARTER",2763
"2019-2020",04,"HARRIS COUNTY",101862,"HARMONY SCHOOL OF SCIENCE - HOUSTO","Female","OPEN ENROLLMENT CHARTER",1917
"2019-2020",04,"HARRIS COUNTY",101862,"HARMONY SCHOOL OF SCIENCE - HOUSTO","Male","OPEN ENROLLMENT CHARTER",1932
"2019-2020",19,"EL PASO COUNTY",071806,"HARMONY SCIENCE ACAD (EL PASO)","Female","OPEN ENROLLMENT CHARTER",1735
"2019-2020",19,"EL PASO COUNTY",071806,"HARMONY SCIENCE ACAD (EL PASO)","Male","OPEN ENROLLMENT CHARTER",1935
"2019-2020",20,"BEXAR COUNTY",015828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","Female","OPEN ENROLLMENT CHARTER",2106
"2019-2020",20,"BEXAR COUNTY",015828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","Male","OPEN ENROLLMENT CHARTER",2347
"2019-2020",12,"MCLENNAN COUNTY",161807,"HARMONY SCIENCE ACAD (WACO)","Female","OPEN ENROLLMENT CHARTER",4707
"2019-2020",12,"MCLENNAN COUNTY",161807,"HARMONY SCIENCE ACAD (WACO)","Male","OPEN ENROLLMENT CHARTER",5017
"2019-2020",04,"HARRIS COUNTY",101846,"HARMONY SCIENCE ACADEMY","Female","OPEN ENROLLMENT CHARTER",1737
"2019-2020",04,"HARRIS COUNTY",101846,"HARMONY SCIENCE ACADEMY","Male","OPEN ENROLLMENT CHARTER",1699
"2019-2020",13,"TRAVIS COUNTY",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","Female","OPEN ENROLLMENT CHARTER",2016
"2019-2020",13,"TRAVIS COUNTY",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","Male","OPEN ENROLLMENT CHARTER",2199
"2019-2020",13,"GILLESPIE COUNTY",086902,"HARPER ISD","Female","TRADITIONAL ISD/CSD",272
"2019-2020",13,"GILLESPIE COUNTY",086902,"HARPER ISD","Male","TRADITIONAL ISD/CSD",296
"2019-2020",09,"WILBARGER COUNTY",244901,"HARROLD ISD","Female","TRADITIONAL ISD/CSD",59
"2019-2020",09,"WILBARGER COUNTY",244901,"HARROLD ISD","Male","TRADITIONAL ISD/CSD",47
"2019-2020",16,"CASTRO COUNTY",035902,"HART ISD","Female","TRADITIONAL ISD/CSD",103
"2019-2020",16,"CASTRO COUNTY",035902,"HART ISD","Male","TRADITIONAL ISD/CSD",104
"2019-2020",16,"HARTLEY COUNTY",103902,"HARTLEY ISD","Female","TRADITIONAL ISD/CSD",127
"2019-2020",16,"HARTLEY COUNTY",103902,"HARTLEY ISD","Male","TRADITIONAL ISD/CSD",118
"2019-2020",08,"TITUS COUNTY",225907,"HARTS BLUFF ISD","Female","TRADITIONAL ISD/CSD",310
"2019-2020",08,"TITUS COUNTY",225907,"HARTS BLUFF ISD","Male","TRADITIONAL ISD/CSD",341
"2019-2020",14,"HASKELL COUNTY",104901,"HASKELL CISD","Female","TRADITIONAL ISD/CSD",288
"2019-2020",14,"HASKELL COUNTY",104901,"HASKELL CISD","Male","TRADITIONAL ISD/CSD",291
"2019-2020",07,"WOOD COUNTY",250902,"HAWKINS ISD","Female","TRADITIONAL ISD/CSD",360
"2019-2020",07,"WOOD COUNTY",250902,"HAWKINS ISD","Male","TRADITIONAL ISD/CSD",369
"2019-2020",14,"JONES COUNTY",127904,"HAWLEY ISD","Female","TRADITIONAL ISD/CSD",390
"2019-2020",14,"JONES COUNTY",127904,"HAWLEY ISD","Male","TRADITIONAL ISD/CSD",420
"2019-2020",13,"HAYS COUNTY",105906,"HAYS CISD","Female","TRADITIONAL ISD/CSD",10153
"2019-2020",13,"HAYS COUNTY",105906,"HAYS CISD","Male","TRADITIONAL ISD/CSD",10640
"2019-2020",06,"ROBERTSON COUNTY",198905,"HEARNE ISD","Female","TRADITIONAL ISD/CSD",330
"2019-2020",06,"ROBERTSON COUNTY",198905,"HEARNE ISD","Male","TRADITIONAL ISD/CSD",417
"2019-2020",16,"DONLEY COUNTY",065902,"HEDLEY ISD","Female","TRADITIONAL ISD/CSD",53
"2019-2020",16,"DONLEY COUNTY",065902,"HEDLEY ISD","Male","TRADITIONAL ISD/CSD",61
"2019-2020",07,"SABINE COUNTY",202903,"HEMPHILL ISD","Female","TRADITIONAL ISD/CSD",438
"2019-2020",07,"SABINE COUNTY",202903,"HEMPHILL ISD","Male","TRADITIONAL ISD/CSD",474
"2019-2020",04,"WALLER COUNTY",237902,"HEMPSTEAD ISD","Female","TRADITIONAL ISD/CSD",744
"2019-2020",04,"WALLER COUNTY",237902,"HEMPSTEAD ISD","Male","TRADITIONAL ISD/CSD",807
"2019-2020",07,"RUSK COUNTY",201902,"HENDERSON ISD","Female","TRADITIONAL ISD/CSD",1732
"2019-2020",07,"RUSK COUNTY",201902,"HENDERSON ISD","Male","TRADITIONAL ISD/CSD",1686
"2019-2020",09,"CLAY COUNTY",039902,"HENRIETTA ISD","Female","TRADITIONAL ISD/CSD",468
"2019-2020",09,"CLAY COUNTY",039902,"HENRIETTA ISD","Male","TRADITIONAL ISD/CSD",473
"2019-2020",20,"BEXAR COUNTY",015833,"HENRY FORD ACADEMY ALAMEDA SCHOOL","Female","OPEN ENROLLMENT CHARTER",78
"2019-2020",20,"BEXAR COUNTY",015833,"HENRY FORD ACADEMY ALAMEDA SCHOOL","Male","OPEN ENROLLMENT CHARTER",36
"2019-2020",16,"DEAF SMITH COUNTY",059901,"HEREFORD ISD","Female","TRADITIONAL ISD/CSD",1968
"2019-2020",16,"DEAF SMITH COUNTY",059901,"HEREFORD ISD","Male","TRADITIONAL ISD/CSD",2069
"2019-2020",20,"BEXAR COUNTY",015815,"HERITAGE ACADEMY","Female","OPEN ENROLLMENT CHARTER",317
"2019-2020",20,"BEXAR COUNTY",015815,"HERITAGE ACADEMY","Male","OPEN ENROLLMENT CHARTER",344
"2019-2020",14,"SCURRY COUNTY",208901,"HERMLEIGH ISD","Female","TRADITIONAL ISD/CSD",121
"2019-2020",14,"SCURRY COUNTY",208901,"HERMLEIGH ISD","Male","TRADITIONAL ISD/CSD",122
"2019-2020",12,"HAMILTON COUNTY",097903,"HICO ISD","Female","TRADITIONAL ISD/CSD",262
"2019-2020",12,"HAMILTON COUNTY",097903,"HICO ISD","Male","TRADITIONAL ISD/CSD",306
"2019-2020",01,"HIDALGO COUNTY",108905,"HIDALGO ISD","Female","TRADITIONAL ISD/CSD",1612
"2019-2020",01,"HIDALGO COUNTY",108905,"HIDALGO ISD","Male","TRADITIONAL ISD/CSD",1587
"2019-2020",16,"LIPSCOMB COUNTY",148903,"HIGGINS ISD","Female","TRADITIONAL ISD/CSD",37
"2019-2020",16,"LIPSCOMB COUNTY",148903,"HIGGINS ISD","Male","TRADITIONAL ISD/CSD",31
"2019-2020",05,"GALVESTON COUNTY",084903,"HIGH ISLAND ISD","Female","TRADITIONAL ISD/CSD",74
"2019-2020",05,"GALVESTON COUNTY",084903,"HIGH ISLAND ISD","Male","TRADITIONAL ISD/CSD",97
"2019-2020",11,"TARRANT COUNTY",220819,"HIGH POINT ACADEMY","Female","OPEN ENROLLMENT CHARTER",903
"2019-2020",11,"TARRANT COUNTY",220819,"HIGH POINT ACADEMY","Male","OPEN ENROLLMENT CHARTER",780
"2019-2020",14,"NOLAN COUNTY",177905,"HIGHLAND ISD","Female","TRADITIONAL ISD/CSD",113
"2019-2020",14,"NOLAN COUNTY",177905,"HIGHLAND ISD","Male","TRADITIONAL ISD/CSD",125
"2019-2020",10,"DALLAS COUNTY",057911,"HIGHLAND PARK ISD","Female","TRADITIONAL ISD/CSD",3380
"2019-2020",16,"POTTER COUNTY",188903,"HIGHLAND PARK ISD","Female","TRADITIONAL ISD/CSD",468
"2019-2020",10,"DALLAS COUNTY",057911,"HIGHLAND PARK ISD","Male","TRADITIONAL ISD/CSD",3484
"2019-2020",16,"POTTER COUNTY",188903,"HIGHLAND PARK ISD","Male","TRADITIONAL ISD/CSD",449
"2019-2020",12,"HILL COUNTY",109904,"HILLSBORO ISD","Female","TRADITIONAL ISD/CSD",970
"2019-2020",12,"HILL COUNTY",109904,"HILLSBORO ISD","Male","TRADITIONAL ISD/CSD",1005
"2019-2020",04,"GALVESTON COUNTY",084908,"HITCHCOCK ISD","Female","TRADITIONAL ISD/CSD",838
"2019-2020",04,"GALVESTON COUNTY",084908,"HITCHCOCK ISD","Male","TRADITIONAL ISD/CSD",934
"2019-2020",12,"BELL COUNTY",014905,"HOLLAND ISD","Female","TRADITIONAL ISD/CSD",300
"2019-2020",12,"BELL COUNTY",014905,"HOLLAND ISD","Male","TRADITIONAL ISD/CSD",374
"2019-2020",09,"ARCHER COUNTY",005902,"HOLLIDAY ISD","Female","TRADITIONAL ISD/CSD",508
"2019-2020",09,"ARCHER COUNTY",005902,"HOLLIDAY ISD","Male","TRADITIONAL ISD/CSD",543
"2019-2020",20,"MEDINA COUNTY",163904,"HONDO ISD","Female","TRADITIONAL ISD/CSD",921
"2019-2020",20,"MEDINA COUNTY",163904,"HONDO ISD","Male","TRADITIONAL ISD/CSD",983
"2019-2020",08,"FANNIN COUNTY",074907,"HONEY GROVE ISD","Female","TRADITIONAL ISD/CSD",309
"2019-2020",08,"FANNIN COUNTY",074907,"HONEY GROVE ISD","Male","TRADITIONAL ISD/CSD",328
"2019-2020",08,"BOWIE COUNTY",019902,"HOOKS ISD","Female","TRADITIONAL ISD/CSD",425
"2019-2020",08,"BOWIE COUNTY",019902,"HOOKS ISD","Male","TRADITIONAL ISD/CSD",463
"2019-2020",01,"HIDALGO COUNTY",108802,"HORIZON MONTESSORI PUBLIC SCHOOLS","Female","OPEN ENROLLMENT CHARTER",585
"2019-2020",01,"HIDALGO COUNTY",108802,"HORIZON MONTESSORI PUBLIC SCHOOLS","Male","OPEN ENROLLMENT CHARTER",575
"2019-2020",04,"HARRIS COUNTY",101828,"HOUSTON GATEWAY ACADEMY INC","Female","OPEN ENROLLMENT CHARTER",1145
"2019-2020",04,"HARRIS COUNTY",101828,"HOUSTON GATEWAY ACADEMY INC","Male","OPEN ENROLLMENT CHARTER",1120
"2019-2020",04,"HARRIS COUNTY",101821,"HOUSTON HEIGHTS HIGH SCHOOL","Female","OPEN ENROLLMENT CHARTER",79
"2019-2020",04,"HARRIS COUNTY",101821,"HOUSTON HEIGHTS HIGH SCHOOL","Male","OPEN ENROLLMENT CHARTER",91
"2019-2020",04,"HARRIS COUNTY",101912,"HOUSTON ISD","Female","TRADITIONAL ISD/CSD",103721
"2019-2020",04,"HARRIS COUNTY",101912,"HOUSTON ISD","Male","TRADITIONAL ISD/CSD",106340
"2019-2020",10,"GRAYSON COUNTY",091905,"HOWE ISD","Female","TRADITIONAL ISD/CSD",597
"2019-2020",10,"GRAYSON COUNTY",091905,"HOWE ISD","Male","TRADITIONAL ISD/CSD",670
"2019-2020",08,"BOWIE COUNTY",019913,"HUBBARD ISD","Female","TRADITIONAL ISD/CSD",51
"2019-2020",12,"HILL COUNTY",109905,"HUBBARD ISD","Female","TRADITIONAL ISD/CSD",189
"2019-2020",08,"BOWIE COUNTY",019913,"HUBBARD ISD","Male","TRADITIONAL ISD/CSD",66
"2019-2020",12,"HILL COUNTY",109905,"HUBBARD ISD","Male","TRADITIONAL ISD/CSD",221
"2019-2020",11,"ERATH COUNTY",072908,"HUCKABAY ISD","Female","TRADITIONAL ISD/CSD",129
"2019-2020",11,"ERATH COUNTY",072908,"HUCKABAY ISD","Male","TRADITIONAL ISD/CSD",127
"2019-2020",07,"ANGELINA COUNTY",003902,"HUDSON ISD","Female","TRADITIONAL ISD/CSD",1500
"2019-2020",07,"ANGELINA COUNTY",003902,"HUDSON ISD","Male","TRADITIONAL ISD/CSD",1448
"2019-2020",04,"HARRIS COUNTY",101925,"HUFFMAN ISD","Female","TRADITIONAL ISD/CSD",1712
"2019-2020",04,"HARRIS COUNTY",101925,"HUFFMAN ISD","Male","TRADITIONAL ISD/CSD",1884
"2019-2020",08,"CASS COUNTY",034903,"HUGHES SPRINGS ISD","Female","TRADITIONAL ISD/CSD",595
"2019-2020",08,"CASS COUNTY",034903,"HUGHES SPRINGS ISD","Male","TRADITIONAL ISD/CSD",623
"2019-2020",05,"LIBERTY COUNTY",146905,"HULL-DAISETTA ISD","Female","TRADITIONAL ISD/CSD",248
"2019-2020",05,"LIBERTY COUNTY",146905,"HULL-DAISETTA ISD","Male","TRADITIONAL ISD/CSD",270
"2019-2020",04,"HARRIS COUNTY",101913,"HUMBLE ISD","Female","TRADITIONAL ISD/CSD",22181
"2019-2020",04,"HARRIS COUNTY",101913,"HUMBLE ISD","Male","TRADITIONAL ISD/CSD",22897
"2019-2020",20,"KERR COUNTY",133902,"HUNT ISD","Female","TRADITIONAL ISD/CSD",95
"2019-2020",20,"KERR COUNTY",133902,"HUNT ISD","Male","TRADITIONAL ISD/CSD",110
"2019-2020",07,"ANGELINA COUNTY",003904,"HUNTINGTON ISD","Female","TRADITIONAL ISD/CSD",751
"2019-2020",07,"ANGELINA COUNTY",003904,"HUNTINGTON ISD","Male","TRADITIONAL ISD/CSD",859
"2019-2020",06,"WALKER COUNTY",236902,"HUNTSVILLE ISD","Female","TRADITIONAL ISD/CSD",4883
"2019-2020",06,"WALKER COUNTY",236902,"HUNTSVILLE ISD","Male","TRADITIONAL ISD/CSD",4286
"2019-2020",11,"TARRANT COUNTY",220916,"HURST-EULESS-BEDFORD ISD","Female","TRADITIONAL ISD/CSD",11426
"2019-2020",11,"TARRANT COUNTY",220916,"HURST-EULESS-BEDFORD ISD","Male","TRADITIONAL ISD/CSD",12390
"2019-2020",13,"WILLIAMSON COUNTY",246906,"HUTTO ISD","Female","TRADITIONAL ISD/CSD",3981
"2019-2020",13,"WILLIAMSON COUNTY",246906,"HUTTO ISD","Male","TRADITIONAL ISD/CSD",4149
"2019-2020",17,"LUBBOCK COUNTY",152910,"IDALOU ISD","Female","TRADITIONAL ISD/CSD",456
"2019-2020",17,"LUBBOCK COUNTY",152910,"IDALOU ISD","Male","TRADITIONAL ISD/CSD",536
"2019-2020",01,"HIDALGO COUNTY",108807,"IDEA PUBLIC SCHOOLS","Female","OPEN ENROLLMENT CHARTER",24764
"2019-2020",01,"HIDALGO COUNTY",108807,"IDEA PUBLIC SCHOOLS","Male","OPEN ENROLLMENT CHARTER",24716
"2019-2020",10,"COLLIN COUNTY",043801,"IMAGINE INTERNATIONAL ACADEMY OF N","Female","OPEN ENROLLMENT CHARTER",722
"2019-2020",10,"COLLIN COUNTY",043801,"IMAGINE INTERNATIONAL ACADEMY OF N","Male","OPEN ENROLLMENT CHARTER",677
"2019-2020",03,"JACKSON COUNTY",120905,"INDUSTRIAL ISD","Female","TRADITIONAL ISD/CSD",603
"2019-2020",03,"JACKSON COUNTY",120905,"INDUSTRIAL ISD","Male","TRADITIONAL ISD/CSD",574
"2019-2020",02,"SAN PATRICIO COUNTY",205903,"INGLESIDE ISD","Female","TRADITIONAL ISD/CSD",1045
"2019-2020",02,"SAN PATRICIO COUNTY",205903,"INGLESIDE ISD","Male","TRADITIONAL ISD/CSD",1092
"2019-2020",20,"KERR COUNTY",133904,"INGRAM ISD","Female","TRADITIONAL ISD/CSD",609
"2019-2020",20,"KERR COUNTY",133904,"INGRAM ISD","Male","TRADITIONAL ISD/CSD",557
"2019-2020",20,"BEXAR COUNTY",015808,"INSPIRE ACADEMIES","Female","OPEN ENROLLMENT CHARTER",408
"2019-2020",20,"BEXAR COUNTY",015808,"INSPIRE ACADEMIES","Male","OPEN ENROLLMENT CHARTER",432
"2019-2020",10,"DALLAS COUNTY",057830,"INSPIRED VISION ACADEMY","Female","OPEN ENROLLMENT CHARTER",650
"2019-2020",10,"DALLAS COUNTY",057830,"INSPIRED VISION ACADEMY","Male","OPEN ENROLLMENT CHARTER",668
"2019-2020",10,"DALLAS COUNTY",057848,"INTERNATIONAL LEADERSHIP OF TEXAS","Female","OPEN ENROLLMENT CHARTER",10081
