T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2018-2019

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","GENDER","CHARTER STATUS","ENROLLMENT"
"2018-2019",08,"FRANKLIN COUNTY",080901,"MOUNT VERNON ISD","FEMALE","TRADITIONAL ISD/CSD",794
"2018-2019",08,"FRANKLIN COUNTY",080901,"MOUNT VERNON ISD","MALE","TRADITIONAL ISD/CSD",827
"2018-2019",12,"FREESTONE COUNTY",081902,"FAIRFIELD ISD","FEMALE","TRADITIONAL ISD/CSD",903
"2018-2019",12,"FREESTONE COUNTY",081902,"FAIRFIELD ISD","MALE","TRADITIONAL ISD/CSD",911
"2018-2019",12,"FREESTONE COUNTY",081904,"TEAGUE ISD","FEMALE","TRADITIONAL ISD/CSD",587
"2018-2019",12,"FREESTONE COUNTY",081904,"TEAGUE ISD","MALE","TRADITIONAL ISD/CSD",581
"2018-2019",12,"FREESTONE COUNTY",081905,"WORTHAM ISD","FEMALE","TRADITIONAL ISD/CSD",235
"2018-2019",12,"FREESTONE COUNTY",081905,"WORTHAM ISD","MALE","TRADITIONAL ISD/CSD",260
"2018-2019",12,"FREESTONE COUNTY",081906,"DEW ISD","FEMALE","TRADITIONAL ISD/CSD",76
"2018-2019",12,"FREESTONE COUNTY",081906,"DEW ISD","MALE","TRADITIONAL ISD/CSD",79
"2018-2019",20,"FRIO COUNTY",082902,"DILLEY ISD","FEMALE","TRADITIONAL ISD/CSD",477
"2018-2019",20,"FRIO COUNTY",082902,"DILLEY ISD","MALE","TRADITIONAL ISD/CSD",518
"2018-2019",20,"FRIO COUNTY",082903,"PEARSALL ISD","FEMALE","TRADITIONAL ISD/CSD",1065
"2018-2019",20,"FRIO COUNTY",082903,"PEARSALL ISD","MALE","TRADITIONAL ISD/CSD",1079
"2018-2019",17,"GAINES COUNTY",083901,"SEAGRAVES ISD","FEMALE","TRADITIONAL ISD/CSD",291
"2018-2019",17,"GAINES COUNTY",083901,"SEAGRAVES ISD","MALE","TRADITIONAL ISD/CSD",286
"2018-2019",17,"GAINES COUNTY",083902,"LOOP ISD","FEMALE","TRADITIONAL ISD/CSD",68
"2018-2019",17,"GAINES COUNTY",083902,"LOOP ISD","MALE","TRADITIONAL ISD/CSD",69
"2018-2019",17,"GAINES COUNTY",083903,"SEMINOLE ISD","FEMALE","TRADITIONAL ISD/CSD",1433
"2018-2019",17,"GAINES COUNTY",083903,"SEMINOLE ISD","MALE","TRADITIONAL ISD/CSD",1523
"2018-2019",04,"GALVESTON COUNTY",084802,"ODYSSEY ACADEMY INC","FEMALE","OPEN ENROLLMENT CHARTER",621
"2018-2019",04,"GALVESTON COUNTY",084802,"ODYSSEY ACADEMY INC","MALE","OPEN ENROLLMENT CHARTER",576
"2018-2019",04,"GALVESTON COUNTY",084804,"AMBASSADORS PREPARATORY ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",181
"2018-2019",04,"GALVESTON COUNTY",084804,"AMBASSADORS PREPARATORY ACADEMY","MALE","OPEN ENROLLMENT CHARTER",142
"2018-2019",04,"GALVESTON COUNTY",084901,"DICKINSON ISD","FEMALE","TRADITIONAL ISD/CSD",5457
"2018-2019",04,"GALVESTON COUNTY",084901,"DICKINSON ISD","MALE","TRADITIONAL ISD/CSD",5705
"2018-2019",04,"GALVESTON COUNTY",084902,"GALVESTON ISD","FEMALE","TRADITIONAL ISD/CSD",3401
"2018-2019",04,"GALVESTON COUNTY",084902,"GALVESTON ISD","MALE","TRADITIONAL ISD/CSD",3618
"2018-2019",05,"GALVESTON COUNTY",084903,"HIGH ISLAND ISD","FEMALE","TRADITIONAL ISD/CSD",61
"2018-2019",05,"GALVESTON COUNTY",084903,"HIGH ISLAND ISD","MALE","TRADITIONAL ISD/CSD",81
"2018-2019",04,"GALVESTON COUNTY",084906,"TEXAS CITY ISD","FEMALE","TRADITIONAL ISD/CSD",4118
"2018-2019",04,"GALVESTON COUNTY",084906,"TEXAS CITY ISD","MALE","TRADITIONAL ISD/CSD",4523
"2018-2019",04,"GALVESTON COUNTY",084908,"HITCHCOCK ISD","FEMALE","TRADITIONAL ISD/CSD",826
"2018-2019",04,"GALVESTON COUNTY",084908,"HITCHCOCK ISD","MALE","TRADITIONAL ISD/CSD",922
"2018-2019",04,"GALVESTON COUNTY",084909,"SANTA FE ISD","FEMALE","TRADITIONAL ISD/CSD",2238
"2018-2019",04,"GALVESTON COUNTY",084909,"SANTA FE ISD","MALE","TRADITIONAL ISD/CSD",2364
"2018-2019",04,"GALVESTON COUNTY",084910,"CLEAR CREEK ISD","FEMALE","TRADITIONAL ISD/CSD",20499
"2018-2019",04,"GALVESTON COUNTY",084910,"CLEAR CREEK ISD","MALE","TRADITIONAL ISD/CSD",21706
"2018-2019",04,"GALVESTON COUNTY",084911,"FRIENDSWOOD ISD","FEMALE","TRADITIONAL ISD/CSD",3001
"2018-2019",04,"GALVESTON COUNTY",084911,"FRIENDSWOOD ISD","MALE","TRADITIONAL ISD/CSD",3069
"2018-2019",17,"GARZA COUNTY",085902,"POST ISD","FEMALE","TRADITIONAL ISD/CSD",400
"2018-2019",17,"GARZA COUNTY",085902,"POST ISD","MALE","TRADITIONAL ISD/CSD",446
"2018-2019",17,"GARZA COUNTY",085903,"SOUTHLAND ISD","FEMALE","TRADITIONAL ISD/CSD",56
"2018-2019",17,"GARZA COUNTY",085903,"SOUTHLAND ISD","MALE","TRADITIONAL ISD/CSD",67
"2018-2019",13,"GILLESPIE COUNTY",086024,"DOSS CONSOLIDATED CSD","FEMALE","TRADITIONAL ISD/CSD",9
"2018-2019",13,"GILLESPIE COUNTY",086024,"DOSS CONSOLIDATED CSD","MALE","TRADITIONAL ISD/CSD",11
"2018-2019",13,"GILLESPIE COUNTY",086901,"FREDERICKSBURG ISD","FEMALE","TRADITIONAL ISD/CSD",1519
"2018-2019",13,"GILLESPIE COUNTY",086901,"FREDERICKSBURG ISD","MALE","TRADITIONAL ISD/CSD",1607
"2018-2019",13,"GILLESPIE COUNTY",086902,"HARPER ISD","FEMALE","TRADITIONAL ISD/CSD",286
"2018-2019",13,"GILLESPIE COUNTY",086902,"HARPER ISD","MALE","TRADITIONAL ISD/CSD",292
"2018-2019",18,"GLASSCOCK COUNTY",087901,"GLASSCOCK COUNTY ISD","FEMALE","TRADITIONAL ISD/CSD",138
"2018-2019",18,"GLASSCOCK COUNTY",087901,"GLASSCOCK COUNTY ISD","MALE","TRADITIONAL ISD/CSD",167
"2018-2019",03,"GOLIAD COUNTY",088902,"GOLIAD ISD","FEMALE","TRADITIONAL ISD/CSD",641
"2018-2019",03,"GOLIAD COUNTY",088902,"GOLIAD ISD","MALE","TRADITIONAL ISD/CSD",689
"2018-2019",13,"GONZALES COUNTY",089901,"GONZALES ISD","FEMALE","TRADITIONAL ISD/CSD",1368
"2018-2019",13,"GONZALES COUNTY",089901,"GONZALES ISD","MALE","TRADITIONAL ISD/CSD",1504
"2018-2019",13,"GONZALES COUNTY",089903,"NIXON-SMILEY CISD","FEMALE","TRADITIONAL ISD/CSD",530
"2018-2019",13,"GONZALES COUNTY",089903,"NIXON-SMILEY CISD","MALE","TRADITIONAL ISD/CSD",544
"2018-2019",13,"GONZALES COUNTY",089905,"WAELDER ISD","FEMALE","TRADITIONAL ISD/CSD",161
"2018-2019",13,"GONZALES COUNTY",089905,"WAELDER ISD","MALE","TRADITIONAL ISD/CSD",156
"2018-2019",16,"GRAY COUNTY",090902,"LEFORS ISD","FEMALE","TRADITIONAL ISD/CSD",70
"2018-2019",16,"GRAY COUNTY",090902,"LEFORS ISD","MALE","TRADITIONAL ISD/CSD",93
"2018-2019",16,"GRAY COUNTY",090903,"MCLEAN ISD","FEMALE","TRADITIONAL ISD/CSD",107
"2018-2019",16,"GRAY COUNTY",090903,"MCLEAN ISD","MALE","TRADITIONAL ISD/CSD",129
"2018-2019",16,"GRAY COUNTY",090904,"PAMPA ISD","FEMALE","TRADITIONAL ISD/CSD",1729
"2018-2019",16,"GRAY COUNTY",090904,"PAMPA ISD","MALE","TRADITIONAL ISD/CSD",1812
"2018-2019",16,"GRAY COUNTY",090905,"GRANDVIEW-HOPKINS ISD","FEMALE","TRADITIONAL ISD/CSD",30
"2018-2019",16,"GRAY COUNTY",090905,"GRANDVIEW-HOPKINS ISD","MALE","TRADITIONAL ISD/CSD",20
"2018-2019",10,"GRAYSON COUNTY",091901,"BELLS ISD","FEMALE","TRADITIONAL ISD/CSD",433
"2018-2019",10,"GRAYSON COUNTY",091901,"BELLS ISD","MALE","TRADITIONAL ISD/CSD",462
"2018-2019",10,"GRAYSON COUNTY",091902,"COLLINSVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",246
"2018-2019",10,"GRAYSON COUNTY",091902,"COLLINSVILLE ISD","MALE","TRADITIONAL ISD/CSD",282
"2018-2019",10,"GRAYSON COUNTY",091903,"DENISON ISD","FEMALE","TRADITIONAL ISD/CSD",2309
"2018-2019",10,"GRAYSON COUNTY",091903,"DENISON ISD","MALE","TRADITIONAL ISD/CSD",2415
"2018-2019",10,"GRAYSON COUNTY",091905,"HOWE ISD","FEMALE","TRADITIONAL ISD/CSD",603
"2018-2019",10,"GRAYSON COUNTY",091905,"HOWE ISD","MALE","TRADITIONAL ISD/CSD",662
"2018-2019",10,"GRAYSON COUNTY",091906,"SHERMAN ISD","FEMALE","TRADITIONAL ISD/CSD",3572
"2018-2019",10,"GRAYSON COUNTY",091906,"SHERMAN ISD","MALE","TRADITIONAL ISD/CSD",3833
"2018-2019",10,"GRAYSON COUNTY",091907,"TIOGA ISD","FEMALE","TRADITIONAL ISD/CSD",351
"2018-2019",10,"GRAYSON COUNTY",091907,"TIOGA ISD","MALE","TRADITIONAL ISD/CSD",324
"2018-2019",10,"GRAYSON COUNTY",091908,"VAN ALSTYNE ISD","FEMALE","TRADITIONAL ISD/CSD",844
"2018-2019",10,"GRAYSON COUNTY",091908,"VAN ALSTYNE ISD","MALE","TRADITIONAL ISD/CSD",863
"2018-2019",10,"GRAYSON COUNTY",091909,"WHITESBORO ISD","FEMALE","TRADITIONAL ISD/CSD",731
"2018-2019",10,"GRAYSON COUNTY",091909,"WHITESBORO ISD","MALE","TRADITIONAL ISD/CSD",884
"2018-2019",10,"GRAYSON COUNTY",091910,"WHITEWRIGHT ISD","FEMALE","TRADITIONAL ISD/CSD",439
"2018-2019",10,"GRAYSON COUNTY",091910,"WHITEWRIGHT ISD","MALE","TRADITIONAL ISD/CSD",423
"2018-2019",10,"GRAYSON COUNTY",091913,"POTTSBORO ISD","FEMALE","TRADITIONAL ISD/CSD",648
"2018-2019",10,"GRAYSON COUNTY",091913,"POTTSBORO ISD","MALE","TRADITIONAL ISD/CSD",776
"2018-2019",10,"GRAYSON COUNTY",091914,"S AND S CISD","FEMALE","TRADITIONAL ISD/CSD",471
"2018-2019",10,"GRAYSON COUNTY",091914,"S AND S CISD","MALE","TRADITIONAL ISD/CSD",457
"2018-2019",10,"GRAYSON COUNTY",091917,"GUNTER ISD","FEMALE","TRADITIONAL ISD/CSD",459
"2018-2019",10,"GRAYSON COUNTY",091917,"GUNTER ISD","MALE","TRADITIONAL ISD/CSD",510
"2018-2019",10,"GRAYSON COUNTY",091918,"TOM BEAN ISD","FEMALE","TRADITIONAL ISD/CSD",331
"2018-2019",10,"GRAYSON COUNTY",091918,"TOM BEAN ISD","MALE","TRADITIONAL ISD/CSD",333
"2018-2019",07,"GREGG COUNTY",092801,"EAST TEXAS CHARTER SCHOOLS","FEMALE","OPEN ENROLLMENT CHARTER",73
"2018-2019",07,"GREGG COUNTY",092801,"EAST TEXAS CHARTER SCHOOLS","MALE","OPEN ENROLLMENT CHARTER",69
"2018-2019",07,"GREGG COUNTY",092901,"GLADEWATER ISD","FEMALE","TRADITIONAL ISD/CSD",816
"2018-2019",07,"GREGG COUNTY",092901,"GLADEWATER ISD","MALE","TRADITIONAL ISD/CSD",983
"2018-2019",07,"GREGG COUNTY",092902,"KILGORE ISD","FEMALE","TRADITIONAL ISD/CSD",1970
"2018-2019",07,"GREGG COUNTY",092902,"KILGORE ISD","MALE","TRADITIONAL ISD/CSD",2116
"2018-2019",07,"GREGG COUNTY",092903,"LONGVIEW ISD","FEMALE","TRADITIONAL ISD/CSD",4182
"2018-2019",07,"GREGG COUNTY",092903,"LONGVIEW ISD","MALE","TRADITIONAL ISD/CSD",4439
"2018-2019",07,"GREGG COUNTY",092904,"PINE TREE ISD","FEMALE","TRADITIONAL ISD/CSD",2141
"2018-2019",07,"GREGG COUNTY",092904,"PINE TREE ISD","MALE","TRADITIONAL ISD/CSD",2359
"2018-2019",07,"GREGG COUNTY",092906,"SABINE ISD","FEMALE","TRADITIONAL ISD/CSD",742
"2018-2019",07,"GREGG COUNTY",092906,"SABINE ISD","MALE","TRADITIONAL ISD/CSD",753
"2018-2019",07,"GREGG COUNTY",092907,"SPRING HILL ISD","FEMALE","TRADITIONAL ISD/CSD",972
"2018-2019",07,"GREGG COUNTY",092907,"SPRING HILL ISD","MALE","TRADITIONAL ISD/CSD",1047
"2018-2019",07,"GREGG COUNTY",092908,"WHITE OAK ISD","FEMALE","TRADITIONAL ISD/CSD",754
"2018-2019",07,"GREGG COUNTY",092908,"WHITE OAK ISD","MALE","TRADITIONAL ISD/CSD",745
"2018-2019",06,"GRIMES COUNTY",093901,"ANDERSON-SHIRO CISD","FEMALE","TRADITIONAL ISD/CSD",415
"2018-2019",06,"GRIMES COUNTY",093901,"ANDERSON-SHIRO CISD","MALE","TRADITIONAL ISD/CSD",464
"2018-2019",06,"GRIMES COUNTY",093903,"IOLA ISD","FEMALE","TRADITIONAL ISD/CSD",256
"2018-2019",06,"GRIMES COUNTY",093903,"IOLA ISD","MALE","TRADITIONAL ISD/CSD",271
"2018-2019",06,"GRIMES COUNTY",093904,"NAVASOTA ISD","FEMALE","TRADITIONAL ISD/CSD",1491
"2018-2019",06,"GRIMES COUNTY",093904,"NAVASOTA ISD","MALE","TRADITIONAL ISD/CSD",1552
"2018-2019",06,"GRIMES COUNTY",093905,"RICHARDS ISD","FEMALE","TRADITIONAL ISD/CSD",87
"2018-2019",06,"GRIMES COUNTY",093905,"RICHARDS ISD","MALE","TRADITIONAL ISD/CSD",92
"2018-2019",20,"GUADALUPE COUNTY",094901,"SEGUIN ISD","FEMALE","TRADITIONAL ISD/CSD",3603
"2018-2019",20,"GUADALUPE COUNTY",094901,"SEGUIN ISD","MALE","TRADITIONAL ISD/CSD",3763
"2018-2019",20,"GUADALUPE COUNTY",094902,"SCHERTZ-CIBOLO-U CITY ISD","FEMALE","TRADITIONAL ISD/CSD",7685
"2018-2019",20,"GUADALUPE COUNTY",094902,"SCHERTZ-CIBOLO-U CITY ISD","MALE","TRADITIONAL ISD/CSD",8133
"2018-2019",13,"GUADALUPE COUNTY",094903,"NAVARRO ISD","FEMALE","TRADITIONAL ISD/CSD",949
"2018-2019",13,"GUADALUPE COUNTY",094903,"NAVARRO ISD","MALE","TRADITIONAL ISD/CSD",994
"2018-2019",20,"GUADALUPE COUNTY",094904,"MARION ISD","FEMALE","TRADITIONAL ISD/CSD",704
"2018-2019",20,"GUADALUPE COUNTY",094904,"MARION ISD","MALE","TRADITIONAL ISD/CSD",782
"2018-2019",17,"HALE COUNTY",095901,"ABERNATHY ISD","FEMALE","TRADITIONAL ISD/CSD",370
"2018-2019",17,"HALE COUNTY",095901,"ABERNATHY ISD","MALE","TRADITIONAL ISD/CSD",410
"2018-2019",17,"HALE COUNTY",095902,"COTTON CENTER ISD","FEMALE","TRADITIONAL ISD/CSD",60
"2018-2019",17,"HALE COUNTY",095902,"COTTON CENTER ISD","MALE","TRADITIONAL ISD/CSD",65
"2018-2019",17,"HALE COUNTY",095903,"HALE CENTER ISD","FEMALE","TRADITIONAL ISD/CSD",318
"2018-2019",17,"HALE COUNTY",095903,"HALE CENTER ISD","MALE","TRADITIONAL ISD/CSD",329
"2018-2019",17,"HALE COUNTY",095904,"PETERSBURG ISD","FEMALE","TRADITIONAL ISD/CSD",154
"2018-2019",17,"HALE COUNTY",095904,"PETERSBURG ISD","MALE","TRADITIONAL ISD/CSD",139
"2018-2019",17,"HALE COUNTY",095905,"PLAINVIEW ISD","FEMALE","TRADITIONAL ISD/CSD",2639
"2018-2019",17,"HALE COUNTY",095905,"PLAINVIEW ISD","MALE","TRADITIONAL ISD/CSD",2736
"2018-2019",16,"HALL COUNTY",096904,"MEMPHIS ISD","FEMALE","TRADITIONAL ISD/CSD",232
"2018-2019",16,"HALL COUNTY",096904,"MEMPHIS ISD","MALE","TRADITIONAL ISD/CSD",256
"2018-2019",16,"HALL COUNTY",096905,"TURKEY-QUITAQUE ISD","FEMALE","TRADITIONAL ISD/CSD",106
"2018-2019",16,"HALL COUNTY",096905,"TURKEY-QUITAQUE ISD","MALE","TRADITIONAL ISD/CSD",115
"2018-2019",12,"HAMILTON COUNTY",097902,"HAMILTON ISD","FEMALE","TRADITIONAL ISD/CSD",399
"2018-2019",12,"HAMILTON COUNTY",097902,"HAMILTON ISD","MALE","TRADITIONAL ISD/CSD",433
"2018-2019",12,"HAMILTON COUNTY",097903,"HICO ISD","FEMALE","TRADITIONAL ISD/CSD",278
"2018-2019",12,"HAMILTON COUNTY",097903,"HICO ISD","MALE","TRADITIONAL ISD/CSD",327
"2018-2019",16,"HANSFORD COUNTY",098901,"GRUVER ISD","FEMALE","TRADITIONAL ISD/CSD",227
"2018-2019",16,"HANSFORD COUNTY",098901,"GRUVER ISD","MALE","TRADITIONAL ISD/CSD",232
"2018-2019",16,"HANSFORD COUNTY",098903,"PRINGLE-MORSE CISD","FEMALE","TRADITIONAL ISD/CSD",58
"2018-2019",16,"HANSFORD COUNTY",098903,"PRINGLE-MORSE CISD","MALE","TRADITIONAL ISD/CSD",63
"2018-2019",16,"HANSFORD COUNTY",098904,"SPEARMAN ISD","FEMALE","TRADITIONAL ISD/CSD",417
"2018-2019",16,"HANSFORD COUNTY",098904,"SPEARMAN ISD","MALE","TRADITIONAL ISD/CSD",446
"2018-2019",09,"HARDEMAN COUNTY",099902,"CHILLICOTHE ISD","FEMALE","TRADITIONAL ISD/CSD",108
"2018-2019",09,"HARDEMAN COUNTY",099902,"CHILLICOTHE ISD","MALE","TRADITIONAL ISD/CSD",92
"2018-2019",09,"HARDEMAN COUNTY",099903,"QUANAH ISD","FEMALE","TRADITIONAL ISD/CSD",229
"2018-2019",09,"HARDEMAN COUNTY",099903,"QUANAH ISD","MALE","TRADITIONAL ISD/CSD",271
"2018-2019",05,"HARDIN COUNTY",100903,"KOUNTZE ISD","FEMALE","TRADITIONAL ISD/CSD",510
"2018-2019",05,"HARDIN COUNTY",100903,"KOUNTZE ISD","MALE","TRADITIONAL ISD/CSD",626
"2018-2019",05,"HARDIN COUNTY",100904,"SILSBEE ISD","FEMALE","TRADITIONAL ISD/CSD",1490
"2018-2019",05,"HARDIN COUNTY",100904,"SILSBEE ISD","MALE","TRADITIONAL ISD/CSD",1478
"2018-2019",05,"HARDIN COUNTY",100905,"HARDIN-JEFFERSON ISD","FEMALE","TRADITIONAL ISD/CSD",1111
"2018-2019",05,"HARDIN COUNTY",100905,"HARDIN-JEFFERSON ISD","MALE","TRADITIONAL ISD/CSD",1230
"2018-2019",05,"HARDIN COUNTY",100907,"LUMBERTON ISD","FEMALE","TRADITIONAL ISD/CSD",1954
"2018-2019",05,"HARDIN COUNTY",100907,"LUMBERTON ISD","MALE","TRADITIONAL ISD/CSD",2083
"2018-2019",05,"HARDIN COUNTY",100908,"WEST HARDIN COUNTY CISD","FEMALE","TRADITIONAL ISD/CSD",247
"2018-2019",05,"HARDIN COUNTY",100908,"WEST HARDIN COUNTY CISD","MALE","TRADITIONAL ISD/CSD",311
"2018-2019",04,"HARRIS COUNTY",101802,"SER-NINOS CHARTER SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",559
"2018-2019",04,"HARRIS COUNTY",101802,"SER-NINOS CHARTER SCHOOL","MALE","OPEN ENROLLMENT CHARTER",570
"2018-2019",04,"HARRIS COUNTY",101803,"ARISTOI CLASSICAL ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",459
"2018-2019",04,"HARRIS COUNTY",101803,"ARISTOI CLASSICAL ACADEMY","MALE","OPEN ENROLLMENT CHARTER",452
"2018-2019",04,"HARRIS COUNTY",101804,"GEORGE I SANCHEZ CHARTER","FEMALE","OPEN ENROLLMENT CHARTER",475
"2018-2019",04,"HARRIS COUNTY",101804,"GEORGE I SANCHEZ CHARTER","MALE","OPEN ENROLLMENT CHARTER",497
"2018-2019",04,"HARRIS COUNTY",101806,"RAUL YZAGUIRRE SCHOOLS FOR SUCCESS","FEMALE","OPEN ENROLLMENT CHARTER",683
"2018-2019",04,"HARRIS COUNTY",101806,"RAUL YZAGUIRRE SCHOOLS FOR SUCCESS","MALE","OPEN ENROLLMENT CHARTER",648
"2018-2019",04,"HARRIS COUNTY",101807,"UNIVERSITY OF HOUSTON CHARTER SCHO","FEMALE","OPEN ENROLLMENT CHARTER",55
"2018-2019",04,"HARRIS COUNTY",101807,"UNIVERSITY OF HOUSTON CHARTER SCHO","MALE","OPEN ENROLLMENT CHARTER",80
"2018-2019",04,"HARRIS COUNTY",101810,"ACADEMY OF ACCELERATED LEARNING IN","FEMALE","OPEN ENROLLMENT CHARTER",404
"2018-2019",04,"HARRIS COUNTY",101810,"ACADEMY OF ACCELERATED LEARNING IN","MALE","OPEN ENROLLMENT CHARTER",338
"2018-2019",04,"HARRIS COUNTY",101811,"EXCEL ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",95
"2018-2019",04,"HARRIS COUNTY",101811,"EXCEL ACADEMY","MALE","OPEN ENROLLMENT CHARTER",349
"2018-2019",04,"HARRIS COUNTY",101814,"THE VARNETT PUBLIC SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",866
"2018-2019",04,"HARRIS COUNTY",101814,"THE VARNETT PUBLIC SCHOOL","MALE","OPEN ENROLLMENT CHARTER",855
"2018-2019",04,"HARRIS COUNTY",101815,"ALIEF MONTESSORI COMMUNITY SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",165
"2018-2019",04,"HARRIS COUNTY",101815,"ALIEF MONTESSORI COMMUNITY SCHOOL","MALE","OPEN ENROLLMENT CHARTER",140
"2018-2019",04,"HARRIS COUNTY",101819,"AMIGOS POR VIDA-FRIENDS FOR LIFE P","FEMALE","OPEN ENROLLMENT CHARTER",263
"2018-2019",04,"HARRIS COUNTY",101819,"AMIGOS POR VIDA-FRIENDS FOR LIFE P","MALE","OPEN ENROLLMENT CHARTER",231
"2018-2019",04,"HARRIS COUNTY",101821,"HOUSTON HEIGHTS HIGH SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",102
"2018-2019",04,"HARRIS COUNTY",101821,"HOUSTON HEIGHTS HIGH SCHOOL","MALE","OPEN ENROLLMENT CHARTER",91
"2018-2019",04,"HARRIS COUNTY",101828,"HOUSTON GATEWAY ACADEMY INC","FEMALE","OPEN ENROLLMENT CHARTER",1213
"2018-2019",04,"HARRIS COUNTY",101828,"HOUSTON GATEWAY ACADEMY INC","MALE","OPEN ENROLLMENT CHARTER",1196
"2018-2019",04,"HARRIS COUNTY",101837,"CALVIN NELMS CHARTER SCHOOLS","FEMALE","OPEN ENROLLMENT CHARTER",180
"2018-2019",04,"HARRIS COUNTY",101837,"CALVIN NELMS CHARTER SCHOOLS","MALE","OPEN ENROLLMENT CHARTER",142
"2018-2019",04,"HARRIS COUNTY",101838,"SOUTHWEST SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",944
"2018-2019",04,"HARRIS COUNTY",101838,"SOUTHWEST SCHOOL","MALE","OPEN ENROLLMENT CHARTER",1049
"2018-2019",04,"HARRIS COUNTY",101840,"TWO DIMENSIONS PREPARATORY ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",275
"2018-2019",04,"HARRIS COUNTY",101840,"TWO DIMENSIONS PREPARATORY ACADEMY","MALE","OPEN ENROLLMENT CHARTER",228
"2018-2019",04,"HARRIS COUNTY",101842,"COMQUEST ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",32
"2018-2019",04,"HARRIS COUNTY",101842,"COMQUEST ACADEMY","MALE","OPEN ENROLLMENT CHARTER",30
"2018-2019",04,"HARRIS COUNTY",101845,"YES PREP PUBLIC SCHOOLS INC","FEMALE","OPEN ENROLLMENT CHARTER",5807
"2018-2019",04,"HARRIS COUNTY",101845,"YES PREP PUBLIC SCHOOLS INC","MALE","OPEN ENROLLMENT CHARTER",5598
"2018-2019",04,"HARRIS COUNTY",101846,"HARMONY SCIENCE ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",1646
"2018-2019",04,"HARRIS COUNTY",101846,"HARMONY SCIENCE ACADEMY","MALE","OPEN ENROLLMENT CHARTER",1666
"2018-2019",04,"HARRIS COUNTY",101847,"BEATRICE MAYES INSTITUTE CHARTER S","FEMALE","OPEN ENROLLMENT CHARTER",268
"2018-2019",04,"HARRIS COUNTY",101847,"BEATRICE MAYES INSTITUTE CHARTER S","MALE","OPEN ENROLLMENT CHARTER",194
"2018-2019",04,"HARRIS COUNTY",101849,"ACCELERATED INTERMEDIATE ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",141
"2018-2019",04,"HARRIS COUNTY",101849,"ACCELERATED INTERMEDIATE ACADEMY","MALE","OPEN ENROLLMENT CHARTER",107
"2018-2019",04,"HARRIS COUNTY",101853,"PROMISE COMMUNITY SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",953
"2018-2019",04,"HARRIS COUNTY",101853,"PROMISE COMMUNITY SCHOOL","MALE","OPEN ENROLLMENT CHARTER",1004
"2018-2019",04,"HARRIS COUNTY",101855,"MEYERPARK ELEMENTARY","FEMALE","OPEN ENROLLMENT CHARTER",138
"2018-2019",04,"HARRIS COUNTY",101855,"MEYERPARK ELEMENTARY","MALE","OPEN ENROLLMENT CHARTER",140
"2018-2019",04,"HARRIS COUNTY",101856,"DRAW ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",315
"2018-2019",04,"HARRIS COUNTY",101856,"DRAW ACADEMY","MALE","OPEN ENROLLMENT CHARTER",334
"2018-2019",04,"HARRIS COUNTY",101858,"HARMONY SCHOOL OF EXCELLENCE","FEMALE","OPEN ENROLLMENT CHARTER",2498
"2018-2019",04,"HARRIS COUNTY",101858,"HARMONY SCHOOL OF EXCELLENCE","MALE","OPEN ENROLLMENT CHARTER",2528
"2018-2019",04,"HARRIS COUNTY",101859,"STEP CHARTER SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",240
"2018-2019",04,"HARRIS COUNTY",101859,"STEP CHARTER SCHOOL","MALE","OPEN ENROLLMENT CHARTER",265
"2018-2019",04,"HARRIS COUNTY",101861,"THE RHODES SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",663
"2018-2019",04,"HARRIS COUNTY",101861,"THE RHODES SCHOOL","MALE","OPEN ENROLLMENT CHARTER",573
"2018-2019",04,"HARRIS COUNTY",101862,"HARMONY SCHOOL OF SCIENCE - HOUSTO","FEMALE","OPEN ENROLLMENT CHARTER",1867
"2018-2019",04,"HARRIS COUNTY",101862,"HARMONY SCHOOL OF SCIENCE - HOUSTO","MALE","OPEN ENROLLMENT CHARTER",1915
"2018-2019",04,"HARRIS COUNTY",101864,"THE LAWSON ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",123
"2018-2019",04,"HARRIS COUNTY",101864,"THE LAWSON ACADEMY","MALE","OPEN ENROLLMENT CHARTER",103
"2018-2019",04,"HARRIS COUNTY",101868,"THE PRO-VISION ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",204
